scenario_id,wt_cell_id,sca_cell_id,wt_animal_id,sca_animal_id,wt_solution_key,sca_solution_key,wt_source,sca_source,wt_b,wt_r,wt_s,wt_kappa_I,sca_b,sca_r,sca_s,sca_kappa_I,wt_rheobase_J_endpoint,sca_rheobase_J_endpoint,wt_J_q75,sca_J_q75,wt_active_support_ms,sca_active_support_ms,wt_within_cell_support_weight,sca_within_cell_support_weight,wt_group_support_weight,sca_group_support_weight,biological_pair_weight,within_pair_support_weight,scenario_weight,biological_pair_key,analysis_within_pair_weight,analysis_pair_weight,analysis_scenario_weight
24,WT_03,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,best,b_LOW,best,b_LOW,2.86810838929218,0.0855030713389898,0.760137165765994,0.773932426993212,2.343229745087469,0.0707211746046489,9.492341680611522,1.867338351782506,0.8279058932815717,1.112296386977684,1.4474508552272303,2.110348351897745,993.6197265625,835.3968750000003,0.25,0.3333333333333333,0.0208333333333333,0.0555555555555555,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_03__TO__SCA3_09,0.0833333333333333,0.03125,0.0026041666666666
25,WT_03,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,best,kappa_I_HIGH,best,kappa_I_HIGH,2.86810838929218,0.0855030713389898,0.760137165765994,0.773932426993212,2.944433158643898,0.0709704363934802,5.596694353801012,1.8396682166250728,0.8279058932815717,1.0488272636123384,1.4474508552272303,2.110348351897745,993.6197265625,835.3968750000003,0.25,0.3333333333333333,0.0208333333333333,0.0555555555555555,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_03__TO__SCA3_09,0.0833333333333333,0.03125,0.0026041666666666
26,WT_03,SCA3_01,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,best,r_LOW,best,3.081503153649818,0.0001448331937952,1.3252208956501612,0.9678833720945202,2.87957486763608,0.0367840866590933,0.666593864674466,0.144828946118288,0.9118963462231804,3.682092790624826,1.4474508552272303,4.234406709218552,993.6197265625,872.4000000000001,0.25,0.5,0.0208333333333333,0.0833333333333333,0.0138888888888888,0.125,0.0017361111111111,WT_03__TO__SCA3_01,0.125,0.03125,0.00390625
27,WT_03,SCA3_01,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,r_HIGH,r_LOW,r_HIGH,3.081503153649818,0.0001448331937952,1.3252208956501612,0.9678833720945202,4.180844445717766,0.098238929690672,1.4104174994872096,0.1857069883165186,0.9118963462231804,3.509494691064287,1.4474508552272303,4.234406709218552,993.6197265625,872.4000000000001,0.25,0.5,0.0208333333333333,0.0833333333333333,0.0138888888888888,0.125,0.0017361111111111,WT_03__TO__SCA3_01,0.125,0.03125,0.00390625
35,WT_03,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,best,r_LOW,best,3.081503153649818,0.0001448331937952,1.3252208956501612,0.9678833720945202,3.1841739616986,0.0685272827706698,1.64104809448976,0.453594510225478,0.9118963462231804,1.499317765801742,1.4474508552272303,3.069391167197093,993.6197265625,141.5189453124997,0.25,0.1666666666666666,0.0208333333333333,0.0277777777777777,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_03__TO__SCA3_04,0.0416666666666666,0.03125,0.0013020833333333
36,WT_03,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,b_LOW,r_LOW,b_LOW,3.081503153649818,0.0001448331937952,1.3252208956501612,0.9678833720945202,1.874040756842884,0.0913896204225457,12.973660656527498,1.436445397435119,0.9118963462231804,1.7238645762806304,1.4474508552272303,3.069391167197093,993.6197265625,141.5189453124997,0.25,0.1666666666666666,0.0208333333333333,0.0277777777777777,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_03__TO__SCA3_04,0.0416666666666666,0.03125,0.0013020833333333
37,WT_03,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,b_HIGH,r_LOW,b_HIGH,3.081503153649818,0.0001448331937952,1.3252208956501612,0.9678833720945202,4.030928926785516,0.0018911628599607,4.857666419592209,0.5419415853706036,0.9118963462231804,1.5811837904555035,1.4474508552272303,3.069391167197093,993.6197265625,141.5189453124997,0.25,0.1666666666666666,0.0208333333333333,0.0277777777777777,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_03__TO__SCA3_04,0.0416666666666666,0.03125,0.0013020833333333
38,WT_03,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,r_LOW,r_LOW,r_LOW,3.081503153649818,0.0001448331937952,1.3252208956501612,0.9678833720945202,4.587716029893826,0.0049504499800163,3.025643669356378,0.5239567619128062,0.9118963462231804,1.7963744838311049,1.4474508552272303,3.069391167197093,993.6197265625,141.5189453124997,0.25,0.1666666666666666,0.0208333333333333,0.0277777777777777,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_03__TO__SCA3_04,0.0416666666666666,0.03125,0.0013020833333333
39,WT_03,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,s_HIGH,r_LOW,s_HIGH,3.081503153649818,0.0001448331937952,1.3252208956501612,0.9678833720945202,3.463954750279856,0.0005984977503139,8.308396473112523,0.3973791380811426,0.9118963462231804,1.499317765801742,1.4474508552272303,3.069391167197093,993.6197265625,141.5189453124997,0.25,0.1666666666666666,0.0208333333333333,0.0277777777777777,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_03__TO__SCA3_04,0.0416666666666666,0.03125,0.0013020833333333
40,WT_03,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,kappa_I_LOW,r_LOW,kappa_I_LOW,3.081503153649818,0.0001448331937952,1.3252208956501612,0.9678833720945202,4.537119540928005,0.0633243055488632,0.8420821742217344,0.0823629287310146,0.9118963462231804,1.6887791371433043,1.4474508552272303,3.069391167197093,993.6197265625,141.5189453124997,0.25,0.1666666666666666,0.0208333333333333,0.0277777777777777,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_03__TO__SCA3_04,0.0416666666666666,0.03125,0.0013020833333333
48,WT_03,SCA3_06,NA_NOT_RECOVERABLE,SCA3_AN02,r_LOW,best,r_LOW,best,3.081503153649818,0.0001448331937952,1.3252208956501612,0.9678833720945202,3.32112664756946,0.000172535267681,1.80693033257445,0.227320885419926,0.9118963462231804,2.6193641451069944,1.4474508552272303,3.418126288257755,993.6197265625,940.8140625,0.25,1.0,0.0208333333333333,0.1666666666666666,0.0138888888888888,0.25,0.0034722222222222,WT_03__TO__SCA3_06,0.25,0.03125,0.0078125
49,WT_03,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,r_LOW,best,r_LOW,best,3.081503153649818,0.0001448331937952,1.3252208956501612,0.9678833720945202,3.56794792056019,0.0001570401851009,1.28766365576524,0.31540356265758,0.9118963462231804,1.1297503959031543,1.4474508552272303,2.110348351897745,993.6197265625,835.3968750000003,0.25,0.3333333333333333,0.0208333333333333,0.0555555555555555,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_03__TO__SCA3_09,0.0833333333333333,0.03125,0.0026041666666666
50,WT_03,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,r_LOW,b_LOW,r_LOW,b_LOW,3.081503153649818,0.0001448331937952,1.3252208956501612,0.9678833720945202,2.343229745087469,0.0707211746046489,9.492341680611522,1.867338351782506,0.9118963462231804,1.112296386977684,1.4474508552272303,2.110348351897745,993.6197265625,835.3968750000003,0.25,0.3333333333333333,0.0208333333333333,0.0555555555555555,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_03__TO__SCA3_09,0.0833333333333333,0.03125,0.0026041666666666
51,WT_03,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,r_LOW,kappa_I_HIGH,r_LOW,kappa_I_HIGH,3.081503153649818,0.0001448331937952,1.3252208956501612,0.9678833720945202,2.944433158643898,0.0709704363934802,5.596694353801012,1.8396682166250728,0.9118963462231804,1.0488272636123384,1.4474508552272303,2.110348351897745,993.6197265625,835.3968750000003,0.25,0.3333333333333333,0.0208333333333333,0.0555555555555555,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_03__TO__SCA3_09,0.0833333333333333,0.03125,0.0026041666666666
52,WT_03,SCA3_01,NA_NOT_RECOVERABLE,SCA3_AN01,s_HIGH,best,s_HIGH,best,3.0980843953266954,0.0001196405471698,2.691017994543842,1.0439253702225328,2.87957486763608,0.0367840866590933,0.666593864674466,0.144828946118288,0.8722085497782444,3.682092790624826,1.4474508552272303,4.234406709218552,993.6197265625,872.4000000000001,0.25,0.5,0.0208333333333333,0.0833333333333333,0.0138888888888888,0.125,0.0017361111111111,WT_03__TO__SCA3_01,0.125,0.03125,0.00390625
53,WT_03,SCA3_01,NA_NOT_RECOVERABLE,SCA3_AN01,s_HIGH,r_HIGH,s_HIGH,r_HIGH,3.0980843953266954,0.0001196405471698,2.691017994543842,1.0439253702225328,4.180844445717766,0.098238929690672,1.4104174994872096,0.1857069883165186,0.8722085497782444,3.509494691064287,1.4474508552272303,4.234406709218552,993.6197265625,872.4000000000001,0.25,0.5,0.0208333333333333,0.0833333333333333,0.0138888888888888,0.125,0.0017361111111111,WT_03__TO__SCA3_01,0.125,0.03125,0.00390625
61,WT_03,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,s_HIGH,best,s_HIGH,best,3.0980843953266954,0.0001196405471698,2.691017994543842,1.0439253702225328,3.1841739616986,0.0685272827706698,1.64104809448976,0.453594510225478,0.8722085497782444,1.499317765801742,1.4474508552272303,3.069391167197093,993.6197265625,141.5189453124997,0.25,0.1666666666666666,0.0208333333333333,0.0277777777777777,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_03__TO__SCA3_04,0.0416666666666666,0.03125,0.0013020833333333
62,WT_03,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,s_HIGH,b_LOW,s_HIGH,b_LOW,3.0980843953266954,0.0001196405471698,2.691017994543842,1.0439253702225328,1.874040756842884,0.0913896204225457,12.973660656527498,1.436445397435119,0.8722085497782444,1.7238645762806304,1.4474508552272303,3.069391167197093,993.6197265625,141.5189453124997,0.25,0.1666666666666666,0.0208333333333333,0.0277777777777777,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_03__TO__SCA3_04,0.0416666666666666,0.03125,0.0013020833333333
63,WT_03,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,s_HIGH,b_HIGH,s_HIGH,b_HIGH,3.0980843953266954,0.0001196405471698,2.691017994543842,1.0439253702225328,4.030928926785516,0.0018911628599607,4.857666419592209,0.5419415853706036,0.8722085497782444,1.5811837904555035,1.4474508552272303,3.069391167197093,993.6197265625,141.5189453124997,0.25,0.1666666666666666,0.0208333333333333,0.0277777777777777,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_03__TO__SCA3_04,0.0416666666666666,0.03125,0.0013020833333333
64,WT_03,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,s_HIGH,r_LOW,s_HIGH,r_LOW,3.0980843953266954,0.0001196405471698,2.691017994543842,1.0439253702225328,4.587716029893826,0.0049504499800163,3.025643669356378,0.5239567619128062,0.8722085497782444,1.7963744838311049,1.4474508552272303,3.069391167197093,993.6197265625,141.5189453124997,0.25,0.1666666666666666,0.0208333333333333,0.0277777777777777,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_03__TO__SCA3_04,0.0416666666666666,0.03125,0.0013020833333333
65,WT_03,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,s_HIGH,s_HIGH,s_HIGH,s_HIGH,3.0980843953266954,0.0001196405471698,2.691017994543842,1.0439253702225328,3.463954750279856,0.0005984977503139,8.308396473112523,0.3973791380811426,0.8722085497782444,1.499317765801742,1.4474508552272303,3.069391167197093,993.6197265625,141.5189453124997,0.25,0.1666666666666666,0.0208333333333333,0.0277777777777777,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_03__TO__SCA3_04,0.0416666666666666,0.03125,0.0013020833333333
66,WT_03,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,s_HIGH,kappa_I_LOW,s_HIGH,kappa_I_LOW,3.0980843953266954,0.0001196405471698,2.691017994543842,1.0439253702225328,4.537119540928005,0.0633243055488632,0.8420821742217344,0.0823629287310146,0.8722085497782444,1.6887791371433043,1.4474508552272303,3.069391167197093,993.6197265625,141.5189453124997,0.25,0.1666666666666666,0.0208333333333333,0.0277777777777777,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_03__TO__SCA3_04,0.0416666666666666,0.03125,0.0013020833333333
74,WT_03,SCA3_06,NA_NOT_RECOVERABLE,SCA3_AN02,s_HIGH,best,s_HIGH,best,3.0980843953266954,0.0001196405471698,2.691017994543842,1.0439253702225328,3.32112664756946,0.000172535267681,1.80693033257445,0.227320885419926,0.8722085497782444,2.6193641451069944,1.4474508552272303,3.418126288257755,993.6197265625,940.8140625,0.25,1.0,0.0208333333333333,0.1666666666666666,0.0138888888888888,0.25,0.0034722222222222,WT_03__TO__SCA3_06,0.25,0.03125,0.0078125
75,WT_03,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,s_HIGH,best,s_HIGH,best,3.0980843953266954,0.0001196405471698,2.691017994543842,1.0439253702225328,3.56794792056019,0.0001570401851009,1.28766365576524,0.31540356265758,0.8722085497782444,1.1297503959031543,1.4474508552272303,2.110348351897745,993.6197265625,835.3968750000003,0.25,0.3333333333333333,0.0208333333333333,0.0555555555555555,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_03__TO__SCA3_09,0.0833333333333333,0.03125,0.0026041666666666
76,WT_03,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,s_HIGH,b_LOW,s_HIGH,b_LOW,3.0980843953266954,0.0001196405471698,2.691017994543842,1.0439253702225328,2.343229745087469,0.0707211746046489,9.492341680611522,1.867338351782506,0.8722085497782444,1.112296386977684,1.4474508552272303,2.110348351897745,993.6197265625,835.3968750000003,0.25,0.3333333333333333,0.0208333333333333,0.0555555555555555,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_03__TO__SCA3_09,0.0833333333333333,0.03125,0.0026041666666666
77,WT_03,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,s_HIGH,kappa_I_HIGH,s_HIGH,kappa_I_HIGH,3.0980843953266954,0.0001196405471698,2.691017994543842,1.0439253702225328,2.944433158643898,0.0709704363934802,5.596694353801012,1.8396682166250728,0.8722085497782444,1.0488272636123384,1.4474508552272303,2.110348351897745,993.6197265625,835.3968750000003,0.25,0.3333333333333333,0.0208333333333333,0.0555555555555555,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_03__TO__SCA3_09,0.0833333333333333,0.03125,0.0026041666666666
78,WT_03,SCA3_01,NA_NOT_RECOVERABLE,SCA3_AN01,kappa_I_HIGH,best,kappa_I_HIGH,best,5.088517117356956,0.0848834596695923,3.279460619295069,2.411854391565226,2.87957486763608,0.0367840866590933,0.666593864674466,0.144828946118288,0.868516661736855,3.682092790624826,1.4474508552272303,4.234406709218552,993.6197265625,872.4000000000001,0.25,0.5,0.0208333333333333,0.0833333333333333,0.0138888888888888,0.125,0.0017361111111111,WT_03__TO__SCA3_01,0.125,0.03125,0.00390625
79,WT_03,SCA3_01,NA_NOT_RECOVERABLE,SCA3_AN01,kappa_I_HIGH,r_HIGH,kappa_I_HIGH,r_HIGH,5.088517117356956,0.0848834596695923,3.279460619295069,2.411854391565226,4.180844445717766,0.098238929690672,1.4104174994872096,0.1857069883165186,0.868516661736855,3.509494691064287,1.4474508552272303,4.234406709218552,993.6197265625,872.4000000000001,0.25,0.5,0.0208333333333333,0.0833333333333333,0.0138888888888888,0.125,0.0017361111111111,WT_03__TO__SCA3_01,0.125,0.03125,0.00390625
87,WT_03,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,kappa_I_HIGH,best,kappa_I_HIGH,best,5.088517117356956,0.0848834596695923,3.279460619295069,2.411854391565226,3.1841739616986,0.0685272827706698,1.64104809448976,0.453594510225478,0.868516661736855,1.499317765801742,1.4474508552272303,3.069391167197093,993.6197265625,141.5189453124997,0.25,0.1666666666666666,0.0208333333333333,0.0277777777777777,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_03__TO__SCA3_04,0.0416666666666666,0.03125,0.0013020833333333
88,WT_03,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,kappa_I_HIGH,b_LOW,kappa_I_HIGH,b_LOW,5.088517117356956,0.0848834596695923,3.279460619295069,2.411854391565226,1.874040756842884,0.0913896204225457,12.973660656527498,1.436445397435119,0.868516661736855,1.7238645762806304,1.4474508552272303,3.069391167197093,993.6197265625,141.5189453124997,0.25,0.1666666666666666,0.0208333333333333,0.0277777777777777,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_03__TO__SCA3_04,0.0416666666666666,0.03125,0.0013020833333333
89,WT_03,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,kappa_I_HIGH,b_HIGH,kappa_I_HIGH,b_HIGH,5.088517117356956,0.0848834596695923,3.279460619295069,2.411854391565226,4.030928926785516,0.0018911628599607,4.857666419592209,0.5419415853706036,0.868516661736855,1.5811837904555035,1.4474508552272303,3.069391167197093,993.6197265625,141.5189453124997,0.25,0.1666666666666666,0.0208333333333333,0.0277777777777777,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_03__TO__SCA3_04,0.0416666666666666,0.03125,0.0013020833333333
90,WT_03,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,kappa_I_HIGH,r_LOW,kappa_I_HIGH,r_LOW,5.088517117356956,0.0848834596695923,3.279460619295069,2.411854391565226,4.587716029893826,0.0049504499800163,3.025643669356378,0.5239567619128062,0.868516661736855,1.7963744838311049,1.4474508552272303,3.069391167197093,993.6197265625,141.5189453124997,0.25,0.1666666666666666,0.0208333333333333,0.0277777777777777,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_03__TO__SCA3_04,0.0416666666666666,0.03125,0.0013020833333333
91,WT_03,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,kappa_I_HIGH,s_HIGH,kappa_I_HIGH,s_HIGH,5.088517117356956,0.0848834596695923,3.279460619295069,2.411854391565226,3.463954750279856,0.0005984977503139,8.308396473112523,0.3973791380811426,0.868516661736855,1.499317765801742,1.4474508552272303,3.069391167197093,993.6197265625,141.5189453124997,0.25,0.1666666666666666,0.0208333333333333,0.0277777777777777,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_03__TO__SCA3_04,0.0416666666666666,0.03125,0.0013020833333333
92,WT_03,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,kappa_I_HIGH,kappa_I_LOW,kappa_I_HIGH,kappa_I_LOW,5.088517117356956,0.0848834596695923,3.279460619295069,2.411854391565226,4.537119540928005,0.0633243055488632,0.8420821742217344,0.0823629287310146,0.868516661736855,1.6887791371433043,1.4474508552272303,3.069391167197093,993.6197265625,141.5189453124997,0.25,0.1666666666666666,0.0208333333333333,0.0277777777777777,0.0138888888888888,0.0416666666666666,0.0005787037037037,WT_03__TO__SCA3_04,0.0416666666666666,0.03125,0.0013020833333333
100,WT_03,SCA3_06,NA_NOT_RECOVERABLE,SCA3_AN02,kappa_I_HIGH,best,kappa_I_HIGH,best,5.088517117356956,0.0848834596695923,3.279460619295069,2.411854391565226,3.32112664756946,0.000172535267681,1.80693033257445,0.227320885419926,0.868516661736855,2.6193641451069944,1.4474508552272303,3.418126288257755,993.6197265625,940.8140625,0.25,1.0,0.0208333333333333,0.1666666666666666,0.0138888888888888,0.25,0.0034722222222222,WT_03__TO__SCA3_06,0.25,0.03125,0.0078125
101,WT_03,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,kappa_I_HIGH,best,kappa_I_HIGH,best,5.088517117356956,0.0848834596695923,3.279460619295069,2.411854391565226,3.56794792056019,0.0001570401851009,1.28766365576524,0.31540356265758,0.868516661736855,1.1297503959031543,1.4474508552272303,2.110348351897745,993.6197265625,835.3968750000003,0.25,0.3333333333333333,0.0208333333333333,0.0555555555555555,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_03__TO__SCA3_09,0.0833333333333333,0.03125,0.0026041666666666
102,WT_03,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,kappa_I_HIGH,b_LOW,kappa_I_HIGH,b_LOW,5.088517117356956,0.0848834596695923,3.279460619295069,2.411854391565226,2.343229745087469,0.0707211746046489,9.492341680611522,1.867338351782506,0.868516661736855,1.112296386977684,1.4474508552272303,2.110348351897745,993.6197265625,835.3968750000003,0.25,0.3333333333333333,0.0208333333333333,0.0555555555555555,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_03__TO__SCA3_09,0.0833333333333333,0.03125,0.0026041666666666
103,WT_03,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,kappa_I_HIGH,kappa_I_HIGH,kappa_I_HIGH,kappa_I_HIGH,5.088517117356956,0.0848834596695923,3.279460619295069,2.411854391565226,2.944433158643898,0.0709704363934802,5.596694353801012,1.8396682166250728,0.868516661736855,1.0488272636123384,1.4474508552272303,2.110348351897745,993.6197265625,835.3968750000003,0.25,0.3333333333333333,0.0208333333333333,0.0555555555555555,0.0138888888888888,0.0833333333333333,0.0011574074074074,WT_03__TO__SCA3_09,0.0833333333333333,0.03125,0.0026041666666666
104,WT_04,SCA3_01,NA_NOT_RECOVERABLE,SCA3_AN01,best,best,best,best,3.07526787577599,0.0366751221750693,0.519708187871091,1.23801284677982,2.87957486763608,0.0367840866590933,0.666593864674466,0.144828946118288,0.19039849773526105,3.682092790624826,0.510791291438894,4.234406709218552,981.6328124999992,872.4000000000001,0.1666666666666666,0.5,0.0138888888888888,0.0833333333333333,0.0138888888888888,0.0833333333333333,0.0011574074074073,WT_04__TO__SCA3_01,0.0833333333333333,0.03125,0.0026041666666666
105,WT_04,SCA3_01,NA_NOT_RECOVERABLE,SCA3_AN01,best,r_HIGH,best,r_HIGH,3.07526787577599,0.0366751221750693,0.519708187871091,1.23801284677982,4.180844445717766,0.098238929690672,1.4104174994872096,0.1857069883165186,0.19039849773526105,3.509494691064287,0.510791291438894,4.234406709218552,981.6328124999992,872.4000000000001,0.1666666666666666,0.5,0.0138888888888888,0.0833333333333333,0.0138888888888888,0.0833333333333333,0.0011574074074073,WT_04__TO__SCA3_01,0.0833333333333333,0.03125,0.0026041666666666
113,WT_04,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,best,best,best,best,3.07526787577599,0.0366751221750693,0.519708187871091,1.23801284677982,3.1841739616986,0.0685272827706698,1.64104809448976,0.453594510225478,0.19039849773526105,1.499317765801742,0.510791291438894,3.069391167197093,981.6328124999992,141.5189453124997,0.1666666666666666,0.1666666666666666,0.0138888888888888,0.0277777777777777,0.0138888888888888,0.0277777777777777,0.0003858024691357,WT_04__TO__SCA3_04,0.0277777777777777,0.03125,0.0008680555555555
114,WT_04,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,best,b_LOW,best,b_LOW,3.07526787577599,0.0366751221750693,0.519708187871091,1.23801284677982,1.874040756842884,0.0913896204225457,12.973660656527498,1.436445397435119,0.19039849773526105,1.7238645762806304,0.510791291438894,3.069391167197093,981.6328124999992,141.5189453124997,0.1666666666666666,0.1666666666666666,0.0138888888888888,0.0277777777777777,0.0138888888888888,0.0277777777777777,0.0003858024691357,WT_04__TO__SCA3_04,0.0277777777777777,0.03125,0.0008680555555555
115,WT_04,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,best,b_HIGH,best,b_HIGH,3.07526787577599,0.0366751221750693,0.519708187871091,1.23801284677982,4.030928926785516,0.0018911628599607,4.857666419592209,0.5419415853706036,0.19039849773526105,1.5811837904555035,0.510791291438894,3.069391167197093,981.6328124999992,141.5189453124997,0.1666666666666666,0.1666666666666666,0.0138888888888888,0.0277777777777777,0.0138888888888888,0.0277777777777777,0.0003858024691357,WT_04__TO__SCA3_04,0.0277777777777777,0.03125,0.0008680555555555
116,WT_04,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,best,r_LOW,best,r_LOW,3.07526787577599,0.0366751221750693,0.519708187871091,1.23801284677982,4.587716029893826,0.0049504499800163,3.025643669356378,0.5239567619128062,0.19039849773526105,1.7963744838311049,0.510791291438894,3.069391167197093,981.6328124999992,141.5189453124997,0.1666666666666666,0.1666666666666666,0.0138888888888888,0.0277777777777777,0.0138888888888888,0.0277777777777777,0.0003858024691357,WT_04__TO__SCA3_04,0.0277777777777777,0.03125,0.0008680555555555
117,WT_04,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,best,s_HIGH,best,s_HIGH,3.07526787577599,0.0366751221750693,0.519708187871091,1.23801284677982,3.463954750279856,0.0005984977503139,8.308396473112523,0.3973791380811426,0.19039849773526105,1.499317765801742,0.510791291438894,3.069391167197093,981.6328124999992,141.5189453124997,0.1666666666666666,0.1666666666666666,0.0138888888888888,0.0277777777777777,0.0138888888888888,0.0277777777777777,0.0003858024691357,WT_04__TO__SCA3_04,0.0277777777777777,0.03125,0.0008680555555555
118,WT_04,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,best,kappa_I_LOW,best,kappa_I_LOW,3.07526787577599,0.0366751221750693,0.519708187871091,1.23801284677982,4.537119540928005,0.0633243055488632,0.8420821742217344,0.0823629287310146,0.19039849773526105,1.6887791371433043,0.510791291438894,3.069391167197093,981.6328124999992,141.5189453124997,0.1666666666666666,0.1666666666666666,0.0138888888888888,0.0277777777777777,0.0138888888888888,0.0277777777777777,0.0003858024691357,WT_04__TO__SCA3_04,0.0277777777777777,0.03125,0.0008680555555555
126,WT_04,SCA3_06,NA_NOT_RECOVERABLE,SCA3_AN02,best,best,best,best,3.07526787577599,0.0366751221750693,0.519708187871091,1.23801284677982,3.32112664756946,0.000172535267681,1.80693033257445,0.227320885419926,0.19039849773526105,2.6193641451069944,0.510791291438894,3.418126288257755,981.6328124999992,940.8140625,0.1666666666666666,1.0,0.0138888888888888,0.1666666666666666,0.0138888888888888,0.1666666666666666,0.0023148148148147,WT_04__TO__SCA3_06,0.1666666666666666,0.03125,0.0052083333333333
127,WT_04,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,best,best,best,best,3.07526787577599,0.0366751221750693,0.519708187871091,1.23801284677982,3.56794792056019,0.0001570401851009,1.28766365576524,0.31540356265758,0.19039849773526105,1.1297503959031543,0.510791291438894,2.110348351897745,981.6328124999992,835.3968750000003,0.1666666666666666,0.3333333333333333,0.0138888888888888,0.0555555555555555,0.0138888888888888,0.0555555555555555,0.0007716049382715,WT_04__TO__SCA3_09,0.0555555555555555,0.03125,0.0017361111111111
128,WT_04,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,best,b_LOW,best,b_LOW,3.07526787577599,0.0366751221750693,0.519708187871091,1.23801284677982,2.343229745087469,0.0707211746046489,9.492341680611522,1.867338351782506,0.19039849773526105,1.112296386977684,0.510791291438894,2.110348351897745,981.6328124999992,835.3968750000003,0.1666666666666666,0.3333333333333333,0.0138888888888888,0.0555555555555555,0.0138888888888888,0.0555555555555555,0.0007716049382715,WT_04__TO__SCA3_09,0.0555555555555555,0.03125,0.0017361111111111
129,WT_04,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,best,kappa_I_HIGH,best,kappa_I_HIGH,3.07526787577599,0.0366751221750693,0.519708187871091,1.23801284677982,2.944433158643898,0.0709704363934802,5.596694353801012,1.8396682166250728,0.19039849773526105,1.0488272636123384,0.510791291438894,2.110348351897745,981.6328124999992,835.3968750000003,0.1666666666666666,0.3333333333333333,0.0138888888888888,0.0555555555555555,0.0138888888888888,0.0555555555555555,0.0007716049382715,WT_04__TO__SCA3_09,0.0555555555555555,0.03125,0.0017361111111111
