biological_pair_key,path_family,path_progress,wt_cell_id,sca_cell_id,A_rate_weighted_median,A_isi_weighted_median,rheobase_J_weighted_median,support_rate_hz_weighted_median,mean_isi_ms_weighted_median,J_over_rheobase_weighted_median,orth_rate_weighted_median,orth_isi_weighted_median
WT_04__TO__SCA3_06,coupled,0.5750000000000001,WT_04,SCA3_06,0.06927826036884724,0.06204423445309901,0.6603290487264206,66.79454822114673,12.543318658389271,4.924180004913722,0.10316925965921472,0.07583293024977628
WT_04__TO__SCA3_06,coupled,0.6000000000000001,WT_04,SCA3_06,0.09157184326679191,0.08561089232686139,0.6986282935786469,65.82098455263771,12.720551106436229,4.37390663924262,0.08241936119088532,0.09795080237941363
WT_04__TO__SCA3_06,coupled,0.625,WT_04,SCA3_06,0.12624991239048344,0.11136936240367042,0.7476778286991038,64.84534271368283,12.890219058664236,3.870881450450587,0.1128249651157921,0.06130969897580278
WT_04__TO__SCA3_06,coupled,0.65,WT_04,SCA3_06,0.15635452336515201,0.14532749353828733,0.8153688921029333,63.86761604307402,13.129596277876223,3.4249695451205406,0.05599756445264279,0.018090227058000473
WT_04__TO__SCA3_06,coupled,0.675,WT_04,SCA3_06,0.18925799015254782,0.18391929075762628,0.8989010104723603,62.88779785110432,13.411358825823411,3.0453703403919374,0.03476127331308107,0.05753723198130541
WT_04__TO__SCA3_06,coupled,0.7000000000000001,WT_04,SCA3_06,0.23489186682520313,0.22533919717962916,1.0015933084927744,60.856629191967606,13.704455070429928,2.73050530244596,0.0745527668983503,0.10774640160222808
WT_04__TO__SCA3_06,coupled,0.7250000000000001,WT_04,SCA3_06,0.28454621239836253,0.27275027059919965,1.1317924720543713,58.82110620771107,14.055394659021863,2.468634948569769,0.13109574569707388,0.15493262010449418
WT_04__TO__SCA3_06,coupled,0.75,WT_04,SCA3_06,0.33643624956648327,0.3247257637899308,1.2874211597490925,56.781214881410094,14.475335444892254,2.2585078310521753,0.17171916240995372,0.2082127622863784
WT_04__TO__SCA3_06,coupled,0.775,WT_04,SCA3_06,0.39101455080865016,0.3820712947453981,1.4766823797914435,54.736941135913256,14.97825776762844,2.091102721208948,0.23637789773082918,0.2643932303927327
WT_04__TO__SCA3_06,coupled,0.8,WT_04,SCA3_06,0.45845904369823304,0.44180877073153907,1.6988526502687056,52.68827083351859,15.597365160281038,1.9756950058065803,0.26362993075036956,0.30195908127310717
WT_04__TO__SCA3_06,coupled,0.8250000000000001,WT_04,SCA3_06,0.5245032789577383,0.5088802222485229,1.9603597871255225,49.5802899886549,16.326437003266204,1.8845041650661578,0.2732678005437641,0.3266345545019974
WT_04__TO__SCA3_06,coupled,0.8500000000000001,WT_04,SCA3_06,0.5966109224407729,0.5795960944358094,2.265102098445426,47.521647100288504,17.191351330460815,1.7785218351154461,0.2930925872702969,0.3337501275989992
WT_04__TO__SCA3_06,coupled,0.875,WT_04,SCA3_06,0.6711466097365699,0.6569184258945272,2.6207721487914974,45.45856242251851,18.238468495963176,1.6730700220824322,0.2920340113108089,0.34481157969379855
WT_04__TO__SCA3_06,coupled,0.9,WT_04,SCA3_06,0.7513444095652084,0.7414685210685132,3.0261241558339527,42.332703965086104,19.54216417963069,1.577393947260781,0.30030401594820527,0.32730259183953686
WT_04__TO__SCA3_06,coupled,0.925,WT_04,SCA3_06,0.8455492950693628,0.8331713879134397,3.49023474582835,40.259548275287244,21.15730718368819,1.4932694993960751,0.24717175090444693,0.2850500762012876
WT_04__TO__SCA3_06,coupled,0.9500000000000001,WT_04,SCA3_06,0.9450687805135082,0.9383598955299607,4.02114895565019,37.12129648779505,23.349955339029204,1.4194537438235655,0.17382883840975122,0.19474714301263354
WT_04__TO__SCA3_06,coupled,0.9750000000000001,WT_04,SCA3_06,1.0692863553643117,1.061604845020467,4.608111890646506,35.03800179868379,26.452412564263852,1.3573830603954822,0.014322174832561757,0.04508924415905064
WT_04__TO__SCA3_06,coupled,1.0,WT_04,SCA3_06,1.2283399718742263,1.2176434538645,5.239056766427625,31.887278470606407,31.48127944764869,1.3046701004361594,0.29309805382224596,0.2540118679104198
WT_04__TO__SCA3_06,drive_early,0.0,WT_04,SCA3_06,0.046620231571254576,0.04758955886245251,0.3889622331901629,68.25362716774512,14.62021568356717,2.5966981132075433,0.9995612391041668,0.9654186931694702
WT_04__TO__SCA3_06,drive_early,0.025,WT_04,SCA3_06,-0.02131158137289045,-0.027727438954815737,0.4272766241580468,77.50259364405443,12.801795991273876,3.0023905238404094,0.6277437186544312,0.5961737211057057
WT_04__TO__SCA3_06,drive_early,0.05,WT_04,SCA3_06,-0.05445465464202805,-0.05862247862385338,0.46378261042039426,82.68749677001972,11.91052208232792,3.3060013555093106,0.3643452809450634,0.33377695769009225
