scenario_id,path_family,biological_pair_key,wt_cell_id,sca_cell_id,wt_solution_key,sca_solution_key,within_pair_support_weight,scenario_weight,biological_pair_weight,wt_exit_p_rate,balance_p_rate,sca3_entry_p_rate,start_A_rate,end_A_rate,start_inside_wt_rate,end_inside_sca3_rate,spearman_p_A_rate,reversals_rate,max_orth_rate,fraction_in_corridor_rate,wt_exit_p_isi,balance_p_isi,sca3_entry_p_isi,start_A_isi,end_A_isi,start_inside_wt_isi,end_inside_sca3_isi,spearman_p_A_isi,reversals_isi,max_orth_isi,fraction_in_corridor_isi,silent_fraction,isi_missing_fraction,wt_exit_projection_gap,wt_exit_consensus_p,wt_exit_u_rate_linear,wt_exit_u_isi_linear,wt_exit_u_consensus_linear,wt_exit_u_rate_smoothstep,wt_exit_u_isi_smoothstep,wt_exit_u_consensus_smoothstep,wt_exit_u_rate_quadratic,wt_exit_u_isi_quadratic,wt_exit_u_consensus_quadratic,wt_exit_u_rate_sqrt,wt_exit_u_isi_sqrt,wt_exit_u_consensus_sqrt,balance_projection_gap,balance_consensus_p,balance_u_rate_linear,balance_u_isi_linear,balance_u_consensus_linear,balance_u_rate_smoothstep,balance_u_isi_smoothstep,balance_u_consensus_smoothstep,balance_u_rate_quadratic,balance_u_isi_quadratic,balance_u_consensus_quadratic,balance_u_rate_sqrt,balance_u_isi_sqrt,balance_u_consensus_sqrt,sca3_entry_projection_gap,sca3_entry_consensus_p,sca3_entry_u_rate_linear,sca3_entry_u_isi_linear,sca3_entry_u_consensus_linear,sca3_entry_u_rate_smoothstep,sca3_entry_u_isi_smoothstep,sca3_entry_u_consensus_smoothstep,sca3_entry_u_rate_quadratic,sca3_entry_u_isi_quadratic,sca3_entry_u_consensus_quadratic,sca3_entry_u_rate_sqrt,sca3_entry_u_isi_sqrt,sca3_entry_u_consensus_sqrt
74,drive_late,WT_03__TO__SCA3_06,WT_03,SCA3_06,s_HIGH,best,0.25,0.0034722222222222155,0.013888888888888888,0.3178493290095753,0.7182102427865946,0.8626283707283481,0.10183810984665752,1.2284531583936733,True,True,0.9989547038327528,5,1.5331195997979081,0.3170731707317073,0.31961526472813795,0.7260930420244908,0.874371221427534,0.0815123925529485,1.217753982325047,True,True,1.0,0,1.5871477799495142,0.2926829268292683,0.0,0.0,0.00176593571856265,0.3187322968688566,0.3178493290095753,0.31961526472813795,0.3187322968688566,0.37602563002994616,0.3772792123034586,0.37665262756458373,0.5637812776330687,0.5653452615244404,0.5645638111576553,0.10102819595183725,0.1021539174472377,0.10159027706729695,0.007882799237896143,0.7221516424055427,0.7182102427865946,0.7260930420244908,0.7221516424055427,0.6499708743956161,0.655768035931878,0.6528637879356851,0.8474728566665688,0.8521109329333187,0.8497950590616203,0.5158259528435792,0.527211105676379,0.5215029946290229,0.011742850699185903,0.868499796077941,0.8626283707283481,0.874371221427534,0.868499796077941,0.7671834905500059,0.7783293522620984,0.772708184936372,0.9287778909558237,0.93507819000741,0.9319333646124819,0.7441277059854443,0.7645250328606776,0.7542918957874252
75,coupled,WT_03__TO__SCA3_09,WT_03,SCA3_09,s_HIGH,best,0.08333333333333333,0.0011574074074074043,0.013888888888888888,0.0513836579359112,0.40847862678918706,0.7420007970697129,0.10183810984665752,0.9150328244394447,True,True,0.9996515679442511,3,1.5331195997979081,0.8292682926829268,0.05596242550066664,0.4233938803372169,0.7680737739979483,0.0815123925529485,0.9267716217354919,True,True,1.0,0,1.5871477799495142,0.8048780487804879,0.0,0.0,0.004578767564755441,0.05367304171828892,0.0513836579359112,0.05596242550066664,0.05367304171828892,0.13730893775889735,0.14362965726501292,0.14049903660820617,0.2266796372326178,0.23656378738231817,0.23167443043695807,0.00264028030287473,0.003131793067917664,0.002880795407293183,0.014915253548029861,0.41593625356320196,0.40847862678918706,0.4233938803372169,0.41593625356320196,0.43867829632521627,0.44874976936418287,0.44371981545984596,0.6391233267446801,0.6506872369558334,0.6449312006432949,0.16685478854357996,0.17926237790700555,0.17300296702819223,0.026072976928235403,0.7550372855338305,0.7420007970697129,0.7680737739979483,0.7550372855338305,0.6676123809637802,0.6875057156147979,0.6774786452850301,0.8613946813567593,0.8763981823337771,0.8689288149980011,0.5505651828520892,0.5899373223034513,0.5700813025462952
75,drive_early,WT_03__TO__SCA3_09,WT_03,SCA3_09,s_HIGH,best,0.08333333333333333,0.0011574074074074043,0.013888888888888888,0.025568657823436952,0.20611164025568213,0.36790385526322467,0.10183810984665752,0.9150942323798839,True,True,0.8177700348432058,3,1.5331195997979081,0.8780487804878049,0.028227157956293585,0.2157059587544993,0.37873213916521137,0.0815123925529485,0.9268315875790857,True,True,0.8216027874564461,1,1.5871477799495142,0.8780487804878049,0.0,0.0,0.002658500132856633,0.02689790788986527,0.025568657823436952,0.028227157956293585,0.02689790788986527,0.09540324285144539,0.10041987960559726,0.09794019952617086,0.15990202570148057,0.1680093984165576,0.16400581663424402,0.0006537562628920037,0.0007967724462895482,0.0007234974488516763,0.009594318498817173,0.21090879950509073,0.20611164025568213,0.2157059587544993,0.21090879950509073,0.2920917480522105,0.2997665820224774,0.29594358780708774,0.4539951984940833,0.4644415558006188,0.45924808056767175,0.042482008248887725,0.04652906064219775,0.04448252170867856,0.010828283901986702,0.373317997214218,0.36790385526322467,0.37873213916521137,0.373317997214218,0.4109958121480034,0.41843113711238744,0.4147183309013207,0.606550785394945,0.6154121701471391,0.6109975427235513,0.13535324671754376,0.14343803323665702,0.13936632704403487
75,drive_late,WT_03__TO__SCA3_09,WT_03,SCA3_09,s_HIGH,best,0.08333333333333333,0.0011574074074074043,0.013888888888888888,0.2648137916801079,0.7075094043765369,0.9129679566013494,0.10183810984665752,0.9153022230286713,True,True,0.999303135888502,1,1.5331195997979081,0.7317073170731707,0.26153757203050837,0.7123990067335221,0.9231877158011567,0.0815123925529485,0.9270346937999582,True,True,1.0,0,1.5871477799495142,0.7073170731707317,0.0,0.0,0.00327621964959951,0.26317568185530815,0.2648137916801079,0.26153757203050837,0.26317568185530815,0.3374864040996044,0.3350398911122938,0.33626424536225896,0.5146006137579977,0.5114074422908884,0.5130065124882024,0.07012634426399557,0.06840190158361335,0.06926143952000638,0.004889602356985212,0.7099542055550294,0.7075094043765369,0.7123990067335221,0.7099542055550294,0.6421711403934538,0.6457254907087495,0.6439463326435901,0.8411357823660439,0.8440373254385863,0.8425878028757771,0.500569557281242,0.5075123447949088,0.504034973985273,0.010219759199807221,0.918077836201253,0.9129679566013494,0.9231877158011567,0.918077836201253,0.8183168321230958,0.8300729108523468,0.8241175794813005,0.9554935670120178,0.9608265794622652,0.9581637835992618,0.8335104897808435,0.8522755586061572,0.8428669133239748
76,coupled,WT_03__TO__SCA3_09,WT_03,SCA3_09,s_HIGH,b_LOW,0.08333333333333333,0.0011574074074074043,0.013888888888888888,0.4898855192545642,0.7776783196310292,0.8821833260428716,0.10183810984665752,0.8886936787410349,True,True,0.9325783972125438,15,1.8835051861185959,0.2926829268292683,0.5107620006990978,0.7759906231918181,0.884139346105568,0.0815123925529485,0.9003594900230821,True,True,0.8827526132404183,19,1.8751628144388803,0.24390243902439024,0.0,0.0,0.020876481444533634,0.500323759976831,0.4898855192545642,0.5107620006990978,0.500323759976831,0.4932566039762736,0.5071751596635901,0.500215839997961,0.6999182232622353,0.7146761509236879,0.7073356770139839,0.239987821975314,0.2608778213581452,0.2503238647973536,0.0016876964392110727,0.7768344714114237,0.7776783196310292,0.7759906231918181,0.7768344714114237,0.6950063448347921,0.6936809798205539,0.6943432601913013,0.8818607144164147,0.8809032995691514,0.8813821369936106,0.6047835688241412,0.6021614472816262,0.6034717959730661,0.001956020062696351,0.8831613360742199,0.8821833260428716,0.884139346105568,0.8831613360742199,0.7859709078412376,0.7879153003594355,0.7869414865285937,0.9392461477391705,0.9402868424611545,0.9397666391579453,0.7782474207480635,0.7817023833319814,0.7799739455364011
76,drive_early,WT_03__TO__SCA3_09,WT_03,SCA3_09,s_HIGH,b_LOW,0.08333333333333333,0.0011574074074074043,0.013888888888888888,0.6144574730721176,0.814703109168099,0.8893906527701757,0.10183810984665752,0.8888299352308908,True,True,0.793205574912892,13,1.944034338471878,0.3902439024390244,0.634923855649721,0.8174392798575935,0.8904302938213043,0.0815123925529485,0.9004925466815682,True,True,0.7742160278745647,13,2.0021935176677146,0.4634146341463415,0.0,0.0,0.02046638257760336,0.6246906643609194,0.6144574730721176,0.634923855649721,0.6246906643609194,0.5769115985930171,0.5909524233272232,0.5839149845248399,0.783873378213674,0.7968210938784948,0.7903737497924127,0.37755798621417214,0.4031283024731077,0.3902384261396868,0.0027361706894944993,0.8160711945128463,0.814703109168099,0.8174392798575935,0.8160711945128463,0.7249869253073136,0.7272801020133648,0.7261320187199585,0.9026090566619077,0.904123487062245,0.9033665892166072,0.6637411560881674,0.668206976254101,0.6659721945136238,0.001039641051128637,0.88991047329574,0.8893906527701757,0.8904302938213043,0.88991047329574,0.7932012760676423,0.7942596137176008,0.7937299425166,0.9430751045225273,0.9436261409166791,0.9433506629539941,0.7910157332349592,0.7928661081546944,0.791940650481448
76,drive_late,WT_03__TO__SCA3_09,WT_03,SCA3_09,s_HIGH,b_LOW,0.08333333333333333,0.0011574074074074043,0.013888888888888888,0.13669551143024677,0.59033236286055,0.8579404691063952,0.10183810984665752,0.8889192306128251,True,True,0.9552264808362373,16,2.2760348365548415,0.24390243902439024,0.2883317395472366,0.6441625129906677,0.8583178653757408,0.0815123925529485,0.9005797450612636,True,True,0.9222996515679444,19,2.2341987872979217,0.17073170731707318,0.0,0.0,0.15163622811698985,,0.13669551143024677,0.2883317395472366,,0.23218501593894975,0.3548067161850159,,0.36972356082652724,0.5369653057202454,,0.018685662845176726,0.0831351920303355,,0.053830150130117715,0.6172474379256089,0.59033236286055,0.6441625129906677,0.6172474379256089,0.5605170856283692,0.5973380048573576,0.5788178061444256,0.7683308941208534,0.802597354213598,0.7856509644400679,0.3484922986405201,0.4149453431424522,0.3809943996257284,0.0003773962693456312,0.858129167241068,0.8579404691063952,0.8583178653757408,0.858129167241068,0.7628372374404799,0.7631850839038206,0.7630111166743909,0.9262507593013866,0.9264544594181308,0.926352614958833,0.7360618485305015,0.7367095580231684,0.7363856676698489
77,coupled,WT_03__TO__SCA3_09,WT_03,SCA3_09,s_HIGH,kappa_I_HIGH,0.08333333333333333,0.0011574074074074043,0.013888888888888888,0.3912769590513091,0.5680123820932357,0.7955338253108941,0.10183810984665752,0.9197199110018317,True,True,0.9371080139372824,10,2.1667605287066687,0.2682926829268293,0.42630309614951484,0.5776736667162078,0.798261254029315,0.0815123925529485,0.9217132450674398,True,True,0.9085365853658538,11,2.2050337107253366,0.2682926829268293,0.0,0.0,0.035026137098205734,0.40879002760041194,0.3912769590513091,0.42630309614951484,0.40879002760041194,0.42699926775893216,0.450709054569001,0.4388890561062537,0.6255213497965589,0.652918904726701,0.639366895921592,0.1530976586844398,0.18173432978666249,0.16710928666554556,0.00966128462297211,0.5728430244047218,0.5680123820932357,0.5776736667162078,0.5728430244047218,0.5454669094048445,0.5519695931222905,0.5487161714729798,0.7536659618778306,0.7600484633996755,0.7568639404838374,0.322638066211232,0.3337068652173483,0.3281491306091487,0.00272742871842091,0.7968975396701046,0.7955338253108941,0.798261254029315,0.7968975396701046,0.7092363277046512,0.7114455991297066,0.7103397160120579,0.8919270291402174,0.89345467374082,0.8926911782190438,0.6328740672137841,0.6372210296844546,0.6350456887322659
77,drive_early,WT_03__TO__SCA3_09,WT_03,SCA3_09,s_HIGH,kappa_I_HIGH,0.08333333333333333,0.0011574074074074043,0.013888888888888888,0.5264457467198089,0.7016815101397385,0.8821509739887384,0.10183810984665752,0.9196487824823675,True,True,0.8407665505226483,5,1.8170089087291479,0.2926829268292683,0.54868550828939,0.7043487717354491,0.8877886078950182,0.0815123925529485,0.9216437869217546,True,True,0.8313588850174218,9,1.8617921452203035,0.3170731707317073,0.0,0.0,0.022239761569581074,0.5375656275045995,0.5264457467198089,0.54868550828939,0.5375656275045995,0.517637813801421,0.5325027881404973,0.5250647472908765,0.7255658114325736,0.740733088426182,0.7331886711512934,0.2771451242393772,0.30105578700678626,0.28897680387441377,0.002667261595710624,0.7030151409375938,0.7016815101397385,0.7043487717354491,0.7030151409375938,0.6379550100563938,0.6398819324665141,0.6389179123054869,0.837664318292082,0.8392548908022217,0.8384599817150451,0.49235694167198385,0.49610719224523575,0.4942302883875048,0.005637633906279804,0.8849697909418783,0.8821509739887384,0.8877886078950182,0.8849697909418783,0.7859388563922549,0.7915782094164019,0.7887447544727397,0.93922892523002,0.9422253487860631,0.9407283300410796,0.7781903409092799,0.7881686123081745,0.7831715308797118
77,drive_late,WT_03__TO__SCA3_09,WT_03,SCA3_09,s_HIGH,kappa_I_HIGH,0.08333333333333333,0.0011574074074074043,0.013888888888888888,0.18731243736241227,0.43416590155004214,0.5624049025328771,0.10183810984665752,0.9199588284690008,True,True,0.9613240418118469,13,3.044437474861118,0.21951219512195122,0.2845409379598357,0.4678073015562944,0.57476662627792,0.0815123925529485,0.9219465518249313,True,True,0.9364111498257841,15,3.0655810704307775,0.24390243902439024,0.0,0.0,0.09722850059742344,0.23592668766112398,0.18731243736241227,0.2845409379598357,0.23592668766112398,0.2766947291560853,0.35204190662448276,0.3155893890082029,0.43279606902375195,0.5334237883332873,0.48572285066807797,0.03508594919064762,0.08096354537506308,0.055661401950749555,0.033641400006252264,0.4509866015531683,0.43416590155004214,0.4678073015562944,0.4509866015531683,0.45599699912634417,0.47852499603481924,0.4672776844792418,0.6589126661023008,0.6839644007960461,0.6715553600062829,0.1885000300687609,0.21884367138938177,0.20338891478047616,0.012361723745042852,0.5685857644053985,0.5624049025328771,0.57476662627792,0.5685857644053985,0.5416999502935154,0.5500111961720735,0.5458523788099547,0.7499365990087943,0.7581336467127151,0.7540462614491226,0.31629927439301503,0.33035667468290214,0.32328977148447136
78,coupled,WT_03__TO__SCA3_01,WT_03,SCA3_01,kappa_I_HIGH,best,0.125,0.0017361111111111078,0.013888888888888888,0.0,0.3857892790828375,0.7342961330819038,0.16262811049535988,1.0741463773202882,False,True,0.9989547038327528,1,1.351224354442612,0.6829268292682927,0.0,0.4006414426150113,0.7586837301873212,0.14539303639637363,1.0576191603448704,False,True,0.9987804878048784,1,1.3964224889087626,0.6585365853658537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.014852163532173779,0.3932153608489244,0.3857892790828375,0.4006414426150113,0.3932153608489244,0.4232568806006233,0.43336648915874154,0.4283191654872599,0.6211193758713678,0.6329624338102627,0.6270688645188217,0.14883336785525547,0.16051356554063737,0.15461832000754983,0.02438759710541738,0.7464899316346125,0.7342961330819038,0.7586837301873212,0.7464899316346125,0.661850440373285,0.6802663961928752,0.6709927173139247,0.8569108081252703,0.8710245290388332,0.8639964882073379,0.539190811059037,0.5756010024509479,0.5572472180318485
78,drive_early,WT_03__TO__SCA3_01,WT_03,SCA3_01,kappa_I_HIGH,best,0.125,0.0017361111111111078,0.013888888888888888,0.0,0.1317155562219088,0.17754013046397418,0.16262811049535988,1.074130159801393,False,True,0.1266550522648084,7,8.501741497567354,0.2926829268292683,0.0,0.13654440146484056,0.30439592144909683,0.14539303639637363,1.05760332367628,False,True,0.8731856378915201,9,1.3763160460726105,0.6470588235294118,0.0,0.17073170731707318,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.004828845242931756,0.1341299788433747,0.1317155562219088,0.13654440146484056,0.1341299788433747,0.2274961117130192,0.2320437155696592,0.2297778080587583,0.3629263785148564,0.36951914898262117,0.36623759889363444,0.01734898775084682,0.018644373571391554,0.01799085122452414,0.12685579098512265,,0.17754013046397418,0.30439592144909683,,0.26848041335019246,0.36641915350959897,,0.4213551120657897,0.5517208727690994,,0.031520497925164974,0.09265687699484473,
78,drive_late,WT_03__TO__SCA3_01,WT_03,SCA3_01,kappa_I_HIGH,best,0.125,0.0017361111111111078,0.013888888888888888,0.5818849901213167,0.8344627061713537,0.9176415984929513,0.16262811049535988,1.074118543782754,False,True,0.7777003484320559,3,1.3639002700310388,0.4878048780487805,0.5823498766398054,0.8364822454183239,0.9240215972581908,0.14539303639637363,1.0575919804468557,False,True,0.7871080139372824,1,1.4039282571782001,0.4634146341463415,0.0,0.0,0.0004648865184887496,0.582117433380561,0.5818849901213167,0.5823498766398054,0.582117433380561,0.5548095300330691,0.5551232457104875,0.5549663823959459,0.7628138633515497,0.7631185207029151,0.7629662072336894,0.3385901417284848,0.3391313788223966,0.33886070624557185,0.002019539246970292,0.8354724757948389,0.8344627061713537,0.8364822454183239,0.8354724757948389,0.741832601017681,0.7435940217735981,0.7427123262039159,0.9134893027131482,0.9145940331197903,0.9140418348165684,0.696328007990819,0.6997025469000812,0.6980142578107575,0.006379998765239425,0.920831597875571,0.9176415984929513,0.9240215972581908,0.920831597875571,0.8236165373007447,0.8310605085125167,0.8273067807660113,0.9579361139934914,0.9612604211441304,0.9595997071047755,0.8420661032846989,0.8538159121995781,0.8479308316460773
79,coupled,WT_03__TO__SCA3_01,WT_03,SCA3_01,kappa_I_HIGH,r_HIGH,0.125,0.0017361111111111078,0.013888888888888888,0.0,0.3624984275307654,0.5904572036403225,0.16262811049535988,1.0805819308225717,False,True,0.9602787456445996,3,4.858636034969565,0.24390243902439024,0.0,0.3799217021304208,0.6106680974027681,0.14539303639637363,1.070350002142839,False,True,0.9965156794425089,3,1.5065668207210394,0.4146341463414634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.017423274599655425,0.3712100648305931,0.3624984275307654,0.3799217021304208,0.3712100648305931,0.407269091602958,0.4192456404788546,0.4132701942418472,0.6020784230735772,0.6163778890667808,0.6092701082693891,0.13140510996227756,0.1443404997496762,0.13779691223153312,0.02021089376244556,0.6005626505215453,0.5904572036403225,0.6106680974027681,0.6005626505215453,0.5606015519121863,0.5743262070517237,0.5674509359722659,0.7684121313724313,0.7814525560792338,0.774959773486047,0.3486397093307493,0.3729155251855166,0.3606754972014638
79,drive_early,WT_03__TO__SCA3_01,WT_03,SCA3_01,kappa_I_HIGH,r_HIGH,0.125,0.0017361111111111078,0.013888888888888888,0.0,0.14395336919881882,0.17757061444185246,0.16262811049535988,1.0806491045114401,False,True,0.8150375939849623,1,8.616645917302609,0.1,0.0,0.14874352534486351,0.9500000000000001,0.14539303639637363,1.0704155983327048,False,True,0.9692307692307693,3,1.4277224196544234,0.35714285714285715,0.5121951219512195,0.6585365853658537,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.004790156146044694,0.14634844727184115,0.14395336919881882,0.14874352534486351,0.14634844727184115,0.238903042201427,0.24326658349036256,0.24109154894513996,0.37941187276997385,0.3856728216310601,0.3825551558557813,0.020722572503691437,0.022124636332018055,0.02141786801887887,0.7724293855581477,,0.17757061444185246,0.9500000000000001,,0.2685062816912295,0.8646496378284161,,0.42139128424998595,0.9746794344808964,,0.03153132311325702,0.9025000000000001,
79,drive_late,WT_03__TO__SCA3_01,WT_03,SCA3_01,kappa_I_HIGH,r_HIGH,0.125,0.0017361111111111078,0.013888888888888888,0.42365268328983197,0.7357964990113615,0.8779434528770077,0.16262811049535988,1.0805549276777695,False,True,0.9085365853658538,1,1.6171815233765696,0.12195121951219512,0.42505128349285964,0.7445147886729129,0.892521192817127,0.14539303639637363,1.070323633136711,False,True,0.9071428571428573,1,1.6575586578304928,0.0975609756097561,0.0,0.0,0.0013986002030276778,0.42435198339134583,0.42365268328983197,0.42505128349285964,0.42435198339134583,0.4489241303370666,0.44986618054934224,0.4493952008176978,0.6508860755077127,0.6519595719773271,0.6514230448727968,0.17948159605867467,0.18066859359892734,0.18007460580816906,0.008718289661551415,0.7401556438421372,0.7357964990113615,0.7445147886729129,0.7401556438421372,0.6629686659203693,0.669503271597826,0.6662279881951867,0.8577858118501154,0.8628527039262918,0.860322988093505,0.5413964879573765,0.5543022705526721,0.5478303771113686,0.01457773994011935,0.8852323228470673,0.8779434528770077,0.892521192817127,0.8852323228470673,0.7817996363000228,0.7964004394215998,0.789007469354303,0.9369863674979523,0.944733397746225,0.940867856208866,0.7707847064496026,0.7965940796277072,0.7836362654132144
80,coupled,WT_03__TO__SCA3_02,WT_03,SCA3_02,kappa_I_HIGH,best,0.0357142857142857,0.0004960317460317451,0.013888888888888888,0.0,,,0.16262811049535988,0.2802201956942154,False,False,0.7202090592334496,9,1.4037061835996258,0.5609756097560976,0.0,,,0.14539303639637363,0.2740024626912424,False,False,0.7393728222996517,1,1.437939153158568,0.5121951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,drive_early,WT_03__TO__SCA3_02,WT_03,SCA3_02,kappa_I_HIGH,best,0.0357142857142857,0.0004960317460317451,0.013888888888888888,0.0,0.23876222918934653,0.48825728110525796,0.16262811049535988,0.2797805485334279,False,False,0.31620209059233456,1,1.390093209007079,0.7317073170731707,0.0,0.2478211783503819,,0.14539303639637363,0.27357314015263073,False,False,0.3341463414634147,1,1.4427949993404336,0.7317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.009058949161035362,0.2432917037698642,0.23876222918934653,0.2478211783503819,0.2432917037698642,0.31777332443202,0.3246978784075203,0.3212454292676429,0.4886330209772427,0.4978164102863443,0.49324608844862033,0.05700740208746604,0.06141533643897179,0.059190853123243355,,,0.48825728110525796,,,0.4921708808879234,,,0.6987540920132475,,,0.2383951725522989,,
80,drive_late,WT_03__TO__SCA3_02,WT_03,SCA3_02,kappa_I_HIGH,best,0.0357142857142857,0.0004960317460317451,0.013888888888888888,0.8728502159140256,,,0.16262811049535988,0.2799241190275136,False,False,0.3155052264808363,5,1.3301355130445338,0.43902439024390244,0.8651388220307127,,,0.14539303639637363,0.27371333905413203,False,False,0.3341463414634147,1,1.36445899705217,0.4146341463414634,0.0,0.0,0.007711393883312878,0.8689945189723691,0.8728502159140256,0.8651388220307127,0.8689945189723691,0.7768635209837198,0.769534324422934,0.7731780017619894,0.934264532086082,0.9301283900788712,0.9321987550798215,0.761867499421161,0.7484651813846892,0.7551514740040192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,coupled,WT_03__TO__SCA3_02,WT_03,SCA3_02,kappa_I_HIGH,b_LOW,0.0357142857142857,0.0004960317460317451,0.013888888888888888,0.0,0.15035022860231223,0.15452963815424225,0.16262811049535988,0.46221618270829495,False,False,0.02369337979094077,5,7.298385458543549,0.3902439024390244,0.0,0.6937278182400534,,0.14539303639637363,0.4631401879516358,False,False,0.34181184668989556,9,4.578747190979025,0.36585365853658536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.5433775896377411,,0.15035022860231223,0.6937278182400534,,0.24471830170391634,0.6322349038367305,,0.3877502141873196,0.8329032466259532,,0.022605191240767545,0.4812582858001045,,,,0.15452963815424225,,,0.24846765228781914,,,0.39310257968403395,,,0.023879409068081045,,
81,drive_early,WT_03__TO__SCA3_02,WT_03,SCA3_02,kappa_I_HIGH,b_LOW,0.0357142857142857,0.0004960317460317451,0.013888888888888888,0.0,0.3774382000099996,0.38323104042850126,0.16262811049535988,0.46258743978633554,False,False,0.5682926829268294,5,5.402662322946817,0.36585365853658536,0.0,0.6403789475006534,,0.14539303639637363,0.46350272647215396,False,False,0.6327526132404183,7,2.696092419618349,0.36585365853658536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.26294074749065377,,0.3774382000099996,0.6403789475006534,,0.41754466107979393,0.5947190181956823,,0.6143599921951295,0.800236807139395,,0.14245959482678847,0.4100851964020446,,,,0.38323104042850126,,,0.4215092733371537,,,0.6190565728820762,,,0.14686603034791157,,
81,drive_late,WT_03__TO__SCA3_02,WT_03,SCA3_02,kappa_I_HIGH,b_LOW,0.0357142857142857,0.0004960317460317451,0.013888888888888888,0.0,0.051940101570141416,0.05559711385313104,0.16262811049535988,0.462142795586228,False,False,-0.40452961672473875,1,9.241330385110643,0.2926829268292683,0.0,0.7449009178185829,,0.14539303639637363,0.4630685242441055,False,False,0.5584415584415585,5,4.181379620786212,0.6818181818181818,0.0,0.4634146341463415,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.6929608162484415,,0.051940101570141416,0.7449009178185829,,0.13808998843118675,0.6697941813731936,,0.22790371118115083,0.8630764264064816,,0.0026977741511166066,0.5548773773669672,,,,0.05559711385313104,,,0.14313394345841912,,,0.2357904023770498,,,0.0030910390687980157,,
82,coupled,WT_03__TO__SCA3_02,WT_03,SCA3_02,kappa_I_HIGH,b_HIGH,0.0357142857142857,0.0004960317460317451,0.013888888888888888,0.0,0.3029056374742103,0.38437235498811106,0.16262811049535988,0.333690966031492,False,False,0.3146341463414635,1,1.3172957835887484,0.8780487804878049,0.0,0.3108154554370538,,0.14539303639637363,0.3164974242592646,False,False,0.35052264808362377,7,1.3629411855339095,0.8536585365853658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.007909817962843513,0.30686054645563204,0.3029056374742103,0.3108154554370538,0.30686054645563204,0.3653486061357546,0.3710157677259993,0.3681867367019407,0.5503686378003477,0.5575082559362272,0.5539499494138727,0.09175182521365771,0.09660624733854317,0.09416339497104911,,,0.38437235498811106,,,0.42228917872019345,,,0.6199777052347214,,,0.14774210727910647,,
82,drive_early,WT_03__TO__SCA3_02,WT_03,SCA3_02,kappa_I_HIGH,b_HIGH,0.0357142857142857,0.0004960317460317451,0.013888888888888888,0.0,0.13777825692277046,0.15872391183544143,0.16262811049535988,0.3335800134587251,False,False,-0.011846689895470386,1,4.570929165139867,0.36585365853658536,0.0,0.14094715965229318,0.40011762571728865,0.14539303639637363,0.316389077283657,False,False,0.2837979094076655,11,1.3629411855339095,0.9024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0031689027295227212,0.13936270828753183,0.13777825692277046,0.14094715965229318,0.13936270828753183,0.23319572528433286,0.23613647520725478,0.23466929432426442,0.3711849362821321,0.37542930047119816,0.37331315043476815,0.018982848080676944,0.019866101814049023,0.019421964461235695,0.24139371388184722,,0.15872391183544143,0.40011762571728865,,0.2521926412488781,0.43301092936044416,,0.39840169657701185,0.6325485164928368,,0.025193280188344984,0.16009411440964028,
