path_family,path_progress,n_biological_pairs,A_rate_median,A_rate_q25,A_rate_q75,A_rate_n,A_isi_median,A_isi_q25,A_isi_q75,A_isi_n,rheobase_J_median,rheobase_J_q25,rheobase_J_q75,rheobase_J_n,support_rate_hz_median,support_rate_hz_q25,support_rate_hz_q75,support_rate_hz_n,mean_isi_ms_median,mean_isi_ms_q25,mean_isi_ms_q75,mean_isi_ms_n,J_over_rheobase_median,J_over_rheobase_q25,J_over_rheobase_q75,J_over_rheobase_n,orth_rate_median,orth_rate_q25,orth_rate_q75,orth_rate_n,orth_isi_median,orth_isi_q25,orth_isi_q75,orth_isi_n
drive_early,0.2,72,0.10828398460311614,-0.04293434073881075,0.22957176298268794,72,0.08724025441117927,-0.060117977420702705,0.20336359008394916,72,1.002859187419057,0.7601123224376402,1.2101525321026454,72,82.35556851544878,71.51068532669598,98.63112196754078,72,11.18098102962803,9.681588502149044,12.992485216427863,72,2.8371942946724538,2.4642121782488764,3.6511070326487554,72,0.7464502709641865,0.4745409029355202,1.0279240167773063,72,0.6814564640838358,0.4711882146542204,0.9863910278429446,72
drive_early,0.225,72,0.13080843241797752,-0.032990533106352804,0.25709155883236023,72,0.1184659061800799,-0.0497498286485637,0.22655205548308105,72,1.0118264873587193,0.7809717689407645,1.2799388974045622,72,80.76743775211798,67.1508781334319,95.99828394376762,72,11.380571863368907,10.013160368419513,13.491139948551185,72,2.842399361345496,2.5098838517730426,3.644262302649331,72,0.7504910552694775,0.472495503121496,1.0553353039212774,72,0.6587292738648345,0.492868713872079,0.988446194525079,72
drive_early,0.25,72,0.1663422443754145,-0.026219822438027167,0.3113508010829959,72,0.15919653565083736,-0.03767812839608227,0.2733999132009718,72,1.0424013329926947,0.7404527154397589,1.3628755221528248,72,78.2606992109483,66.40423770973068,92.16609234657236,72,11.690426191158279,10.130035588893325,13.859957074314693,72,2.968398634728726,2.528622326576654,3.8170656612679292,72,0.7489508526254727,0.4847699724625384,1.0653830147804246,72,0.7046786062706867,0.422743294594872,0.9799485266827174,72
drive_early,0.275,72,0.19647858684003178,0.0015562799397641006,0.3408201138120287,72,0.1910703220256383,-0.012984316490088044,0.2877667221947759,72,1.0857443237784408,0.7497739550567258,1.4222515637829147,72,75.36622548747656,62.631398127649305,87.98971257281721,72,12.168952636402576,10.537843058958305,14.220785657829706,72,2.9910992538310786,2.4895478324413345,3.863601356916238,72,0.7642835176665776,0.490764831437734,1.0377104150843812,72,0.7309026837854634,0.4021892633984033,0.9935769245444506,72
drive_early,0.30000000000000004,72,0.22854852215035143,0.04110790119682083,0.3844717541962801,72,0.20385450407601813,0.01680378927649229,0.3121460275578011,72,1.1070737314682328,0.7644702156651091,1.479568426466714,72,72.63188801285716,58.9542447733787,83.4088064898567,72,12.35080896854091,10.710450242684297,14.312069644060111,72,2.9624393403489497,2.4575375571898226,3.932379705285557,72,0.7591007515944233,0.4748215545372396,1.0065069819671981,72,0.6571518746547064,0.44849560674393796,0.9670193290420872,72
drive_early,0.325,72,0.23385144497011126,0.08229412977553902,0.42829553192264275,72,0.2230677033435699,0.0440443133880585,0.3651558294293906,72,1.1248495209770337,0.6991465309706417,1.5413813488783588,72,70.31394192741809,55.58395518762835,82.3400955599944,72,12.789343049898172,11.062003231259254,14.400170473280854,72,2.9574875551927455,2.444397623082639,4.185975092089854,72,0.7800580193609837,0.4924797671799707,1.0208979152479256,72,0.6769321587305346,0.4517847633366775,0.9405082177186365,72
drive_early,0.35000000000000003,72,0.267824489695796,0.08451829186456727,0.46478735593135195,72,0.2306881339248706,0.05872722638794758,0.4171808130243746,72,1.1582047469828813,0.6513771243840001,1.612476260723692,72,68.52941365074173,53.21378668625417,79.98848043292988,72,13.196117753100708,11.226145056353515,15.145454653532807,72,2.95208711531011,2.4399021878795857,4.254800901419323,72,0.7341403793094452,0.5409249296541087,0.9956859977270259,72,0.6319788656172198,0.46240751719285567,0.892080108155388,72
drive_early,0.375,72,0.2929387756815108,0.07730250765545377,0.5102954300227782,72,0.25591018270346266,0.054718468236304996,0.4581540609648745,72,1.1869139649211977,0.6417736235670933,1.660252980085324,72,67.59549520018709,51.583556818030694,77.75145123470796,72,13.666347526962056,11.564357797391896,15.846734919913409,72,2.9366604197702117,2.4293983104204586,4.320184117193035,72,0.7421430561631,0.48123494614373863,1.025806763172172,72,0.6275777281594945,0.4113394924903942,0.8715610911835387,72
drive_early,0.4,72,0.3260421830453929,0.10616881389240498,0.5668381813336936,72,0.26649700547493893,0.0851584753763169,0.47727850615776923,72,1.2144745935303956,0.6929835583683237,1.7135275174085076,72,64.28095567449965,48.13854706003134,75.4580718719074,72,13.927145786391252,11.95371600614369,16.014784310351722,72,2.9388716272550637,2.3507881781967512,4.389067031510069,72,0.7972931515331151,0.4869487890854669,1.0850623863951414,72,0.6140794978609283,0.38213163064481376,0.8408590732569513,72
drive_early,0.42500000000000004,72,0.34388350413586055,0.13772896026534182,0.6209845544923954,72,0.28903360004453604,0.12703302692028298,0.500026616056343,72,1.2398466147257707,0.7450844604246226,1.7525284539558024,72,61.381253120659245,45.174230905630125,72.56300423057475,72,14.329671809740585,12.373953510974152,16.53582285763123,72,2.9655607083174704,2.3225023107621765,4.439200980931991,72,0.730714840853252,0.46806572501243193,1.0596387372194926,72,0.6280309802704472,0.3993019910405614,0.8169097562193943,72
drive_early,0.45,72,0.3553061653782471,0.18734435821961704,0.642316262846151,72,0.31967959060043377,0.17389356709028608,0.5028628324985138,72,1.2603423058660823,0.8070031706057164,1.8045506963187887,72,58.90078668675787,42.27687781601614,70.82009722659829,72,14.55927709797083,12.756815475638362,16.460834658309224,72,2.952540426676798,2.2935042495087083,4.4517852804287275,72,0.7694075553771835,0.4733703503356032,1.0892762195240155,72,0.6004267773318053,0.41459915356407717,0.7904964139237114,72
drive_early,0.47500000000000003,72,0.3806758385800306,0.22210828007715958,0.6675905496128518,72,0.3585649740307172,0.2158330446220216,0.5389588545031474,72,1.32755115583303,0.8681548383563484,1.8531063456046617,72,56.821463750140055,41.14949081760868,69.23723725595175,72,15.013075904277517,13.146679228748278,16.72085792631104,72,2.918747121879978,2.259375116261574,4.411410051873228,72,0.7380051759437705,0.46276807799891945,1.1363703205657079,72,0.551010955339871,0.36927075482473004,0.7607345886888136,72
drive_early,0.5,72,0.4286116762504345,0.26197414117161477,0.69404025690494,72,0.37516296317656,0.24636602116421355,0.5145251462462754,72,1.4225299049703461,0.8324461640827128,1.9400947332709322,72,55.64030411716295,40.10380778693585,69.69520631360545,72,15.460713666192273,13.555036435705455,17.328143015787525,72,2.929343409823246,2.1989293803174528,4.1751753173931565,72,0.7091951670497559,0.48508382917235177,1.1431769004592522,72,0.5546238956298759,0.4033263998332418,0.8099009937533531,72
drive_early,0.525,72,0.46293116033489556,0.2903453798271297,0.7281643884071187,72,0.41570853424914145,0.2707517575900882,0.5523925422214934,72,1.4439952475379134,0.8357902805701282,2.009519470981838,72,52.860275111649955,39.29457625133076,66.72697416851426,72,15.86332999876636,13.964829065500005,17.830504417036792,72,2.9560086591524493,2.142083976363957,4.126958516394003,72,0.7030714925364541,0.515689513388789,1.088148210925017,72,0.5778146515091178,0.42834309436982887,0.7962773737695013,72
drive_early,0.55,72,0.4980466995250273,0.3283230215893981,0.7627778742465544,72,0.4425261767723785,0.29556742777719736,0.5981906459094959,72,1.5381959422651363,0.9326434355084834,2.095302045516605,72,50.842199467099576,37.457674919580455,64.34123676941633,72,16.52796302626291,14.53170818602608,18.41950971920331,72,2.952035708905237,2.1036074480138875,4.031250493870431,72,0.6679580927633612,0.48703009278492526,1.0037432051811637,72,0.5465541673174792,0.43057784989516174,0.7093496027701552,72
drive_early,0.5750000000000001,72,0.5211579136718741,0.3511912556580634,0.790358647904689,72,0.47226954911934615,0.3276832245291737,0.6144022783194475,72,1.5540170849934816,0.9428499979752417,2.1484568561522455,72,49.863938700951635,37.93220169967968,61.88453793244417,72,16.97426724318683,15.007351577904476,18.904615820393722,72,2.9078086979831057,2.0877196100964963,3.9235238533656864,72,0.6767677946567606,0.474354711711512,1.0215792774755506,72,0.5493014302806196,0.434057509311227,0.6951310026502808,72
drive_early,0.6000000000000001,72,0.549998355206109,0.3723597319493333,0.8199465587643817,72,0.5127909591708573,0.3534420734466778,0.6228372821509852,72,1.6019671566174385,1.0277451800705149,2.2504014208931884,72,49.05432502467343,35.78701358811707,61.92774896000576,72,17.40660637720454,15.67332131485422,19.254272467972672,72,2.8134623603410454,2.04606080927484,3.864474909221869,72,0.6950868793222362,0.44454887528783216,0.9495775537345071,72,0.5213432854753306,0.3798583662339462,0.7211475647598385,72
drive_early,0.625,72,0.5825807034710291,0.4123072800132832,0.8521343958066069,72,0.5370036716502437,0.39198680804161995,0.6523666229120484,72,1.5887554140040856,1.1138187267169593,2.3877080330276357,72,47.903279447826016,36.18951625376614,60.81240917525541,72,17.97019675196347,15.917771862460736,19.755893449431746,72,2.644605143945584,2.014222703300766,3.743814090441374,72,0.6404488964254444,0.3646094954567679,0.9634296246829225,72,0.47721065444148675,0.35882474777273027,0.6389713619463271,72
drive_early,0.65,72,0.606691996627821,0.42965508749396486,0.8641824182425786,72,0.5654351646149882,0.41158712752268195,0.6709968378048388,72,1.637268443511336,1.163277331135224,2.5452736486809844,72,47.21747353148792,34.71853457750694,58.85876376668935,72,18.375839734135354,16.012507727045808,20.337898974023666,72,2.5246360578686864,1.9360888697674778,3.6548167221637216,72,0.6403175364742113,0.372612581477785,0.9906829123024694,72,0.4512015723444327,0.30011251255635374,0.6559919293864506,72
drive_early,0.675,72,0.6338805510917718,0.4666835860048724,0.8832976041499546,72,0.6028810541304519,0.4584885849615232,0.7131054992353743,72,1.6688813921243113,1.2261860203350126,2.704563239910841,72,46.853405661447894,34.94425903978235,57.81318693583275,72,18.975392661450478,16.663449904213333,20.55967416226445,72,2.4514470063400067,1.8838677237178871,3.5356808066473437,72,0.5711033486908468,0.3341454584632485,0.9906306505146494,72,0.40562473674132193,0.264128590098008,0.6579817105022439,72
drive_early,0.7000000000000001,72,0.6692321534301159,0.5023729962051241,0.9078348764128608,72,0.6130404939315075,0.491081794077124,0.7547530817748372,72,1.718358559379722,1.3079431923410612,2.79493971277915,72,45.30919308149285,34.45695467648596,56.4029618968361,72,19.41165075197462,16.3769697969091,21.25234114198211,72,2.3774435668115297,1.8576316229192422,3.3709059577888727,72,0.5383464937454128,0.2961685511796792,0.9813123867553466,72,0.3916930685960284,0.24390453332943274,0.6499278685204686,72
drive_early,0.7250000000000001,72,0.6963528619390977,0.5357947878873441,0.9249085270951849,72,0.6369762172439362,0.5211046628048875,0.7564504456012004,72,1.8326055043017808,1.3485826100095526,2.8833666655866095,72,44.34120726101882,34.05773879018849,57.4017938199655,72,19.723418945864967,16.168588950635403,21.731497648254322,72,2.319209724829916,1.8127193872951572,3.195115645219288,72,0.5468918989094353,0.24185891912240154,0.9327574087153211,72,0.375865278142693,0.24931096578701623,0.6356794442547644,72
drive_early,0.75,72,0.7244491632719579,0.5661046757078152,0.9468901681409229,72,0.6563925962741982,0.5510218180873793,0.7794318882863146,72,1.982909738781236,1.4289578793679216,2.931056248795074,72,42.604305126263164,35.048950646730034,56.49993872334799,72,19.725590661086976,16.95529005918597,22.600532400720347,72,2.2518797812065916,1.8155106266767573,2.9872472541707156,72,0.5595880238303372,0.26492887380239316,0.9391685659643411,72,0.33830165893828146,0.24517111681024417,0.6361541627132865,72
drive_early,0.775,72,0.7547042494921405,0.5846264843955901,0.9638505719500541,72,0.6857004782848584,0.5627387271260981,0.8315978421355478,72,2.1287527891413185,1.541177973836708,3.151715558246816,72,41.79247132424955,34.58222223025443,55.26495186902431,72,19.961966509076028,17.066765623808337,23.271200454591316,72,2.2247962131869414,1.750280275021225,2.8139849136459123,72,0.5445453683351587,0.2703111479496041,0.9295928647686607,72,0.391788796984914,0.20985472492002366,0.6334341190471173,72
drive_early,0.8,72,0.7795526253093166,0.5963779099930807,0.9918965653549647,72,0.7105818749756303,0.565917927760175,0.8661124403034571,72,2.268950729714983,1.6082269363543769,3.3696243062013584,72,41.349469160913436,34.02954578408281,54.82641856849896,72,20.02985612770309,16.783291411080725,23.992959129281623,72,2.159340054609576,1.6942529683482954,2.688683106368244,72,0.5125988899004673,0.2964070391424763,0.8784491914316603,72,0.3978501535733038,0.2169030128705389,0.6755985273243048,72
drive_early,0.8250000000000001,72,0.8151350127318848,0.6178724120308562,1.0089174656504094,72,0.7526494537404632,0.5773976662525624,0.8961151295953387,72,2.3111230101694824,1.633439077980564,3.5820001645605712,72,40.43503635300551,33.2274760636339,53.30284840478052,72,20.08398657070458,16.861029221893,24.819943235065967,72,2.116733638501713,1.603033733594313,2.5502793349812634,72,0.5094119400338657,0.29592263783996386,0.8405806207979882,72,0.36433877375302404,0.20210870861142946,0.6498788138078866,72
drive_early,0.8500000000000001,72,0.8634777316600306,0.6431031338405723,1.0288435798285778,72,0.7711833924420693,0.5793951296245178,0.9237600662375438,72,2.387201280892483,1.706941623166131,4.032848408341461,72,39.28496241150521,34.1461069079159,52.197215842219165,72,20.368393845061824,17.2831680534232,25.663367123210527,72,2.0601565884337143,1.5233701749108879,2.418716172895867,72,0.4799208107360099,0.21876593664226676,0.8296020480566302,72,0.3623063934250913,0.1741618766380747,0.6124246540593017,72
drive_early,0.875,72,0.8603811099900474,0.6484017025217435,1.0192027586630819,72,0.7920989662020846,0.6157361286328147,0.9427908009666986,72,2.447949946491037,1.762346318727821,4.474035290510169,72,38.12409591091287,33.830289990736965,51.75310196438926,72,20.41661227138073,17.439290755979112,26.334419877116726,72,2.0067814423794434,1.4586545843754537,2.291077543405925,72,0.4148056725893729,0.21434130843690624,0.8374300826389063,72,0.35005061662620546,0.18719049428228426,0.617600264156071,72
drive_early,0.9,72,0.8799528248620856,0.6522320514068862,1.026548499064834,72,0.8363370265195084,0.643718354891571,0.9776348630941774,72,2.4555098415094756,1.8289451425268273,4.787368196933209,72,37.861972294312004,34.30092507415019,50.314327033619726,72,20.88692950891222,18.099172046543945,26.91676722037788,72,1.9842671099565685,1.4072175065940846,2.212049432765226,72,0.4274303355170972,0.248378679472248,0.831551496270494,72,0.3302262944478387,0.1750976439545575,0.6375887260414743,72
drive_early,0.925,72,0.8827162109543065,0.6731560309649246,1.0377357771279536,72,0.8267915537672372,0.6622105696425247,1.0237985377114518,72,2.5226876437135553,1.9314240673648198,4.945287049692052,72,40.24931288344821,34.2530982481644,49.15939101875553,72,20.941443760311927,18.815701195329627,27.11019937400694,72,1.9417604653359926,1.3566262079760953,2.1312298289219296,72,0.41478555712561627,0.2734408701426924,0.8164572636093628,72,0.38758613263821806,0.19001359876999338,0.6468747322549014,72
drive_early,0.9500000000000001,72,0.8874349263052714,0.707426189291358,1.0631636177499642,72,0.8268515403930693,0.6707184569273956,1.0600400773510217,72,2.6645362403105137,1.9979104805110166,5.076735048072604,72,41.24896195937982,35.43374771679383,50.489525043776645,72,20.558336187469955,18.932846402725353,27.309079760438927,72,1.9389742471252025,1.3259636160987758,2.0915563579004046,72,0.40783965121496746,0.24595217130347877,0.7038896322106611,72,0.3158182022750578,0.21816971039437927,0.65633887865613,72
drive_early,0.9750000000000001,72,0.8829358527417106,0.7384597715026613,1.0820214864130235,72,0.8339435653682642,0.6761172000225162,1.070705781460962,72,2.6994788859822254,2.0671833230549326,5.174793983062244,72,42.85521026170578,36.87776571771699,49.30442874126638,72,20.967947969661687,18.91529533220907,27.580291871429274,72,1.9119369876069878,1.3135641201041872,2.0108913228778627,72,0.44146737481507514,0.2871433206538746,0.7256354627327279,72,0.30941604434910674,0.22819287559632886,0.7236140956320124,72
drive_early,1.0,72,0.8670330545641713,0.732809066107499,1.0741297745139835,72,0.8149360084339939,0.6665804077061523,1.0576029474369149,72,2.7998174460024625,2.222963706993586,5.239317640163416,72,43.23512001200342,37.108111040037095,49.46334206026423,72,20.63873762028832,17.79220798666679,27.797305944015132,72,1.839658012975632,1.3047181200980165,1.8965028393266123,72,0.34357798880809576,0.3377848862360541,0.7509509320335612,72,0.30604173932529466,0.2540491827947852,0.7783482579368183,72
drive_late,0.0,72,0.0379380847956899,-0.13536104445565197,0.10787258697038103,72,0.03428345003793513,-0.1405654442504159,0.09548151834449355,72,0.6314551640116268,0.5034226712413061,0.9283563609557556,72,83.83551113555984,74.08466033243721,100.08494077765576,72,11.682136411998439,9.663919541267385,13.238030966635943,72,1.8946410010801564,1.6588469123628755,2.5701867982405338,72,0.4111509232983799,0.2816766335384453,0.9258172146354561,72,0.41534924175540155,0.2406752698896632,0.625658878700045,72
drive_late,0.025,72,0.04607996153547199,-0.09749707626659458,0.12503910811288216,72,0.0424058614036098,-0.10892445419893011,0.10506749411601536,72,0.6129878040216006,0.49291890069698596,0.9412827043283053,72,80.23521793765951,65.94885401048036,98.70329204549716,72,11.679568008242683,9.763280388952662,14.343817075044294,72,1.9791128084178602,1.642989736956581,2.5511744900857374,72,0.31010163364707155,0.2044989427910883,0.9938150882037368,72,0.33363315956251777,0.19119156286251085,0.8635015262528507,72
drive_late,0.05,72,0.03845705331608143,-0.10055412901592373,0.1257243171337634,72,0.03968050736528285,-0.10973153171886153,0.11184095480133574,72,0.5939134921750464,0.46229072160281465,0.9198565951706206,72,76.99618633516303,64.2308860209705,99.0242623165343,72,11.819025042576868,9.999485595150626,14.90568553096517,72,2.019226385827399,1.657138863222431,2.5596255119511078,72,0.3151445724973173,0.1925163057311094,1.023711966660321,72,0.3475231378364847,0.1941878261780071,0.836134369685597,72
drive_late,0.07500000000000001,72,0.0417878215794658,-0.10394562741528002,0.12332809969565352,72,0.026381772327367055,-0.11180464815432223,0.11567757829882294,72,0.5855160858148416,0.4534523619190658,0.9114764856961557,72,76.04080724294775,62.24953446088396,93.29883166843567,72,11.840671266085515,10.353068434644392,14.80530932851207,72,2.062843741222242,1.690064585448755,2.5951260364106195,72,0.43114226100057046,0.24605788206322465,1.0430967232866353,72,0.3887747933387177,0.25015992630668005,0.88714019357755,72
drive_late,0.1,72,0.021757975323333168,-0.12372380572437305,0.16669159995162522,72,0.006510357087725435,-0.12731300535103124,0.11239115532624336,72,0.5796212375089103,0.4456885737996909,0.8996620565499973,72,73.52490884213155,60.735882582394304,90.31030881906614,72,11.692761843623137,10.44476838930314,14.526701814616917,72,2.0837179282397305,1.7206533301947438,2.647666116335992,72,0.5154990757458541,0.30855939586589826,1.1369203526276035,72,0.5140913875752331,0.2821498654132617,1.008156119648598,72
drive_late,0.125,72,-0.0012434729883768934,-0.12869156206516608,0.18865269950423424,72,-0.01211450984188894,-0.1369748114319877,0.14079967653882533,72,0.5716085217486145,0.44242659629230763,0.9037577618934919,72,73.14523172203354,57.26898920213838,89.42515659569466,72,11.740128028036246,10.464384913129074,14.170285084891633,72,2.13280002802268,1.7316308082935437,2.680842379771943,72,0.6617025595552755,0.35345318904160616,1.2427684018912706,72,0.5062529246017473,0.30450569095743724,0.977075994489901,72
drive_late,0.15000000000000002,72,0.012449270800036369,-0.08141508217321056,0.21137748653229982,72,-0.02757805415782974,-0.14183505365051916,0.14612503795750487,72,0.5605417960320456,0.43424147147250375,0.8802897316985112,72,72.19749010668107,54.4558577062284,87.78410810260269,72,11.678660006441529,10.662908844926221,13.917651697909522,72,2.1622175705692674,1.7968826199843673,2.8291193445767244,72,0.7492861537940549,0.3845687660364329,1.3084370357854136,72,0.5768756404856412,0.33750783108744703,0.9577766435859354,72
drive_late,0.17500000000000002,72,0.025813233150986936,-0.08616657511768504,0.25378995613752886,72,-0.03460566668771554,-0.1340130391961969,0.10950531507344666,72,0.5617396514914408,0.4276916579013764,0.8524970275160915,72,70.89140664087239,51.596635655144894,85.98897578059209,72,11.679751682941479,10.46925188201298,13.515405188030412,72,2.2078010538960298,1.8538100773812212,2.947507273517227,72,0.765081642485968,0.37918430523809554,1.397754980394906,72,0.5266450782335046,0.3311901066681691,0.9007766996385338,72
drive_late,0.2,72,0.03650429287779457,-0.10003884965718272,0.3008447950836258,72,-0.03308831057525101,-0.12759908424813912,0.12111770040220177,72,0.5611126473324102,0.430741416465501,0.83646954874073,72,69.43578437019673,48.74819344576279,85.24803238492012,72,11.739298402362294,10.352732976958956,13.658437124958144,72,2.2818247728221,1.9401793114055261,3.0271034575042495,72,0.760718907846884,0.40332628517067054,1.4198592840405897,72,0.5942740463176077,0.3750121906202181,0.9823184943114873,72
drive_late,0.225,72,0.05361966239511613,-0.0957530413906129,0.3375436585938483,72,-0.037263071260474775,-0.12996695272882364,0.12223310129062899,72,0.5624874322869424,0.4326555282779617,0.8280015645159573,72,69.1342660710712,45.96111354662393,85.267972068254,72,11.703863699364646,10.248087482448756,13.690266548438313,72,2.332099805001896,1.9762048877458829,3.0485608443149457,72,0.7394853350497033,0.42880121183819087,1.4463905961718089,72,0.6388198588894818,0.3841955262036912,0.9803483550376585,72
drive_late,0.25,72,0.052687605803301354,-0.10381347363446522,0.3425122886277162,72,-0.0179596761066168,-0.14780521938977834,0.12555215519382434,72,0.5570850948802757,0.42127388317057357,0.8259712452332248,72,69.22476452065713,45.35274882026663,83.29881504160092,72,11.846302516253038,10.142259561400417,13.50764146730932,72,2.4173171212971676,2.0017162006734055,3.165289728793873,72,0.7552115137908761,0.4679749950991971,1.4011968920679814,72,0.5637453061475519,0.40204616569711404,0.92829559181784,72
drive_late,0.275,72,0.05941121102045398,-0.12003412043102217,0.3272519681219438,72,-0.03197045964115357,-0.16639597922733312,0.12041109823689784,72,0.5645371339578571,0.4113818198120315,0.8332713084910612,72,67.7876980857537,44.790258117910646,82.65228330677357,72,11.920472331199376,10.064829998401319,13.668910069481361,72,2.5139342221556222,2.0836543072652542,3.336758904281189,72,0.7515698691949728,0.4800543140980897,1.400812529667874,72,0.6153554840580965,0.4306275876604627,0.9540918903987174,72
drive_late,0.30000000000000004,72,0.07695507073233925,-0.12850876426012578,0.3443710946722709,72,-0.03971142581111993,-0.1695518027413179,0.1575075217508501,72,0.57524467375295,0.3995260337745381,0.815901674101459,72,67.22849225012035,42.78458330547588,82.36926383975353,72,11.872802173041851,10.277408189450483,13.685034358484145,72,2.6008410653356693,2.2052711328331243,3.469581007032688,72,0.6971433175354023,0.4998945014291471,1.3801128292856744,72,0.6215881269455015,0.41007710571058764,0.9780475607730308,72
drive_late,0.325,72,0.06977343544968856,-0.12637163303599502,0.32774236078229924,72,-0.020979814569755416,-0.17992397090401618,0.12953805295243134,72,0.577628943086274,0.399292635906822,0.7772423628224048,72,66.93409595712669,39.23633099711712,81.18008439370512,72,12.01884590744147,10.24884088858557,13.407622974452458,72,2.694004309165658,2.183183656463672,3.5873527249505663,72,0.7468525196653246,0.5078571861687845,1.5325826060628955,72,0.6688756987038591,0.42657109759854955,0.9769769189283348,72
drive_late,0.35000000000000003,72,0.0820440136286647,-0.11607960576760176,0.31200118172553465,72,-0.012402987144463815,-0.16954759520923748,0.15506302924802284,72,0.583876126456363,0.40116321699042845,0.7462808923390136,72,66.80594804155729,41.74046209311161,80.74397797425985,72,12.022597129066249,10.274330150420386,13.4812017560079,72,2.7722751531981764,2.221019291040924,3.679155398767721,72,0.7821754976721467,0.5391805850496071,1.5575389041506165,72,0.6452304123014823,0.39660384885761857,0.8879614412804921,72
drive_late,0.375,72,0.10342747150214479,-0.12111703968883447,0.35147876337499157,72,-0.00331140056143404,-0.1732788339740119,0.1692218749974985,72,0.5902426892014715,0.4098975152288001,0.771718078639443,72,67.31835462025789,43.26333119218549,84.02414384975881,72,12.074060744943186,10.323165706839138,14.369903338109438,72,2.8452179174144354,2.2905801807108648,3.788073819313439,72,0.8568902959979314,0.5744135423757428,1.6114055809541594,72,0.6778098953315868,0.4571943264511935,0.9601586770480346,72
drive_late,0.4,72,0.11452823098078826,-0.12478257858244057,0.3629108494147919,72,0.017806329154893323,-0.15420209148393002,0.17397874236662356,72,0.6140719281394426,0.40831780498142967,0.782016806805399,72,66.42876793025948,42.91648052839979,81.59774511220543,72,12.324290869998134,10.348126779787675,13.869238392830505,72,2.912349386114143,2.314118978565201,3.964593627437415,72,0.8697428896438569,0.603390490336356,1.6053391585241552,72,0.6746980042874453,0.4515792795604424,0.9214026840996629,72
drive_late,0.42500000000000004,72,0.139080040407333,-0.12104695103273373,0.36646449047246893,72,0.025341094694631937,-0.15358089589650764,0.1927391231064361,72,0.6435345258270322,0.4009739372960177,0.8085797301944659,72,66.54662129251876,43.217115023028256,79.22494611406843,72,12.342511200185745,10.306544667595375,14.470128875673193,72,2.9194363644913537,2.3397973593330756,4.013722557693186,72,0.9144203607635657,0.6248598574981915,1.5232143056604195,72,0.6985862352587248,0.5075530818078049,0.9435830985242024,72
drive_late,0.45,72,0.1553588089453113,-0.09556841581838363,0.3843236129680941,72,0.053498055914046855,-0.14418567420588257,0.20640448155567803,72,0.6629933008047725,0.39981688231077267,0.8185399455231588,72,65.0658203913292,42.84772922212285,81.12133234550615,72,12.321041707731759,10.306314084570289,14.768794784135444,72,2.9078034510249955,2.3743748119135777,4.126219325741828,72,0.9257220641973412,0.6358242877737292,1.4773799018152045,72,0.7298816367893572,0.5036335769284603,1.0362399906285464,72
drive_late,0.47500000000000003,72,0.17179295014151882,-0.08365427060992485,0.3947784310360992,72,0.05829315676014938,-0.1298775582443936,0.20389257093606591,72,0.7027008574707209,0.4163016466004855,0.8523453087651571,72,64.04004041363856,41.42216143496265,79.81769123368136,72,12.067575766420045,10.330518968242389,14.79994147754041,72,2.8815907622067773,2.407751125103233,4.163102439965266,72,0.9790172296476891,0.6162917659040924,1.4794498636980606,72,0.7810814580206166,0.5120404769077864,1.123056122227229,72
drive_late,0.5,72,0.1950712629333584,-0.06409158978083124,0.4092275216139274,72,0.057349670591323114,-0.12495029195473714,0.2050207606672347,72,0.7369125952448832,0.4296212943604245,0.8710942352388232,72,65.59492599666216,39.786094606551046,79.33422379848341,72,11.938940508306326,10.152373343423783,14.579476468009123,72,2.890194745099787,2.433085866941069,4.1532329183896275,72,0.9918985733781059,0.6011594281157888,1.5101289501582882,72,0.7667099785519575,0.5015206589288514,1.0683918267758585,72
drive_late,0.525,72,0.21852798270428972,-0.044239565943132005,0.4459184693202594,72,0.06306678750499918,-0.1161878292747127,0.23078506994733317,72,0.7675939609570837,0.4532441811916351,0.9106450108473855,72,65.99288481762895,37.22445980728042,79.54598847828434,72,12.419592455970811,10.340880217838919,14.504497365416285,72,2.8597554017715074,2.435217813321589,4.086433341533077,72,0.9984237746628924,0.5788445154935694,1.5570911006362864,72,0.7695869549616811,0.4995556053242105,0.9955489526988766,72
drive_late,0.55,72,0.24966880785343926,-0.022223976644863634,0.4999518070239868,72,0.08223217555201129,-0.08694353005997782,0.26574261617079703,72,0.78382304377336,0.4819733713230405,0.9900731225682644,72,63.68215636542656,35.8235370815207,79.40424369468155,72,12.385745181184603,10.478704692090279,15.067461356252299,72,2.835467766467932,2.399743673088092,4.066385053751121,72,0.8996989233208694,0.5678065677513703,1.5859206773810561,72,0.7503681101414563,0.5221363197924307,0.9719207817953609,72
drive_late,0.5750000000000001,72,0.26939011593388784,0.007387855297095122,0.5247664392318028,72,0.1057182904660727,-0.06311798944820203,0.29548867729894535,72,0.8248480282908117,0.5188323169234059,1.0281077705332131,72,63.34686554477557,36.65785525543936,79.29957562426202,72,12.757248925138075,10.677911182024555,15.069989674496043,72,2.7960080517645256,2.3476361198908218,3.9798178607591397,72,0.8720491186988556,0.5673813620766532,1.6115382405805456,72,0.7145811691643582,0.4987733505239086,0.9200675552818105,72
