p,n_pairs,entropy_delta_wt_median,entropy_delta_wt_q25,entropy_delta_wt_q75,kl_to_wt_median,kl_to_wt_q25,kl_to_wt_q75,kl_to_sca3_median,kl_to_sca3_q25,kl_to_sca3_q75,kl_balance_median,kl_balance_q25,kl_balance_q75,fisher_median,fisher_q25,fisher_q75,epr_median,epr_q25,epr_q75,epr_retained_mass_median,epr_retained_mass_q25,epr_retained_mass_q75,split_js_median,split_js_q25,split_js_q75,epr_cut_1e-05_median,epr_cut_1e-05_q25,epr_cut_1e-05_q75,epr_retained_cut_1e-05_median,epr_retained_cut_1e-05_q25,epr_retained_cut_1e-05_q75,epr_cut_0.0001_median,epr_cut_0.0001_q25,epr_cut_0.0001_q75,epr_retained_cut_0.0001_median,epr_retained_cut_0.0001_q25,epr_retained_cut_0.0001_q75,epr_cut_0.001_median,epr_cut_0.001_q25,epr_cut_0.001_q75,epr_retained_cut_0.001_median,epr_retained_cut_0.001_q25,epr_retained_cut_0.001_q75
0.5333333333333333,32,-0.1483646458690248,-0.3977730094940835,0.0953511139001859,5.4043727062553,2.0155152978271795,8.262270788943498,2.3285541150114537,1.4532133141328487,3.489090242310872,0.6458656133179347,-1.0933865953998536,3.553593322416257,60.99170443334539,42.36967251029867,84.94733622196094,6949.3659652468805,5803.394399698063,8573.132589725603,0.9996095160315333,0.9995785373079092,0.9996402456582072,0.0012415429464493,0.0009561413179187,0.0017111863759016,6973.29873058604,5823.219972824513,8596.417552842977,0.999965538945228,0.9999622378650652,0.9999676417072249,6949.3659652468805,5803.394399698063,8573.132589725603,0.9996095160315333,0.9995785373079092,0.9996402456582072,6777.697774150812,5658.334148451597,8347.057837825156,0.9958681760384628,0.9955339612262528,0.9961378441009432
0.5666666666666667,32,-0.1260099308721955,-0.4229892487145154,0.1114072350534132,4.965241726781617,2.326528302712576,8.139285209496018,2.3130103014004164,1.1776570303447136,3.3545144675307057,1.5299364202039518,-0.2115833430439387,4.540380155443254,72.74722477588371,49.52225084746634,146.34402279729707,6904.988868493322,5536.567184771339,8961.060671613086,0.9996202724029122,0.9995710349635736,0.9996413929768412,0.0012241795211022,0.000984619896675,0.001630131150288,6926.168485582534,5551.287317272018,9003.319715356374,0.999966345792456,0.9999623833967352,0.9999684595620906,6904.988868493322,5536.567184771339,8961.060671613086,0.9996202724029122,0.9995710349635736,0.9996413929768412,6745.195312884884,5416.977497237435,8605.806867162057,0.9958855353244273,0.9954322440720906,0.9961877431230296
0.6,32,-0.1291239695533619,-0.3813039801860663,0.0894291671545374,5.450685812663682,2.636681144363761,9.001063723855047,2.40707304745841,1.1341258381320958,3.2401395368221717,2.443453566103556,-0.1998810246915981,5.98584421103676,69.93446796721179,42.376225457447205,110.077634537305,7063.837613509293,5680.533836560618,8663.456618866152,0.9996179822647716,0.9995725092414508,0.999642421520372,0.0011743042069276,0.0009032836113739,0.0014673612934131,7084.479580668528,5697.718384009784,8706.76350146958,0.9999652684640064,0.9999625201899068,0.9999678640735484,7063.837613509293,5680.533836560618,8663.456618866152,0.9996179822647716,0.9995725092414508,0.999642421520372,6923.058541646084,5561.252778160481,8369.116454373287,0.995873042539668,0.9953549276686012,0.9961138367927216
0.6333333333333333,32,-0.1312797659390092,-0.413733082447602,0.058002175200527,6.017512690464448,4.092717881676248,9.597376092460582,2.166759854360751,1.2929095061959672,3.0107176491861525,3.1030203758698125,0.5157715464791734,6.084297392840666,60.8340046970238,48.97815004904356,83.65717080244451,7002.01976701271,6029.397011537242,9189.074369570237,0.999599433885914,0.9995760327526236,0.9996392721895806,0.0010571125276476,0.0008697411411475,0.0014569164204858,7019.498402610188,6047.473556318944,9278.93995605596,0.9999645363306292,0.999961412549466,0.9999675468179796,7002.01976701271,6029.397011537242,9189.074369570237,0.999599433885914,0.9995760327526236,0.9996392721895806,6861.466431398791,5903.309725581921,8909.379945869234,0.9957410348358,0.9954996107904938,0.9961534307446706
0.6666666666666666,32,-0.2676884509153771,-0.4652336899986001,0.0187386152198119,7.075132640667884,2.772498324647284,9.906394129291392,1.9327226466958451,1.1773339611635936,3.060423181961182,3.426766871014913,0.6322988209362228,7.790998474782911,72.43603672711754,43.2414934777136,105.27780484031032,7087.151391649377,5773.508637602878,8331.661004000576,0.9995784959167632,0.9995338216298562,0.9996168475749942,0.0012338802526585,0.0009332575636795,0.0014267889836568,7113.584481277019,5791.026544197813,8365.569696821201,0.9999629727441036,0.9999594152572208,0.999966711756892,7087.151391649377,5773.508637602878,8331.661004000576,0.9995784959167632,0.9995338216298562,0.9996168475749942,6918.130331610396,5627.336558297191,8133.180995190567,0.995397695717464,0.9949806734600628,0.9960094183024304
0.7,32,-0.209264250522684,-0.4414887624570723,0.0164469013980799,6.781882752069689,3.2304240815188487,11.222613800081854,1.7265237666435458,1.117321076390922,2.667352594409789,4.102035239892582,1.056371808849509,8.496118073542037,67.94491349802696,45.77282650932729,157.78706530015754,7034.797965812162,5677.881232207101,8489.706266259522,0.999587902853091,0.9995447673444984,0.9996472557238696,0.0011919764372917,0.0010052027649064,0.0014469252004513,7050.335244476687,5694.695999077461,8509.05059840353,0.9999641695209084,0.9999597253438472,0.9999686223051302,7034.797965812162,5677.881232207101,8489.706266259522,0.999587902853091,0.9995447673444984,0.9996472557238696,6815.790847672735,5562.202411142341,8337.390252903357,0.9956698952132476,0.995068669216424,0.9962131996928764
0.7333333333333333,32,-0.1567228493653774,-0.4175984381981087,0.0653384748372906,8.073992178643213,4.293009486172219,12.056197122184354,1.6765693236530232,1.231180810212754,2.5148081694693483,5.290131659904439,1.704386049005948,9.853485258235931,70.69437615479188,40.913843989389065,119.57826358271532,7402.914498992956,6082.762775611105,8885.845422617855,0.999606217901299,0.9995328973896842,0.9996420735272856,0.0010962036990329,0.000928570252057,0.0014067334545247,7426.56588294974,6095.844630671276,8907.939240181338,0.9999639809341928,0.999960050438234,0.9999693366559332,7402.914498992956,6082.762775611105,8885.845422617855,0.999606217901299,0.9995328973896842,0.9996420735272856,7249.342987767231,5980.3212462633965,8695.191979218034,0.9957840884066848,0.995157708641712,0.996279035145802
0.7666666666666666,32,-0.2408717874061665,-0.5426937899687523,0.0024540100012864,8.832307213178037,5.248608195393056,12.33099884306026,1.5039607136006314,0.8903933294297801,1.958607617787547,5.718158578314409,3.2465545338927795,9.228649345812492,71.20212090502812,43.207239374671374,144.30732309006882,7375.216350794813,6419.955528587235,8513.192694564288,0.9995861706819468,0.9995187409392584,0.9996575195280594,0.001198162746306,0.000828283917214,0.0015940939907196,7438.696603873845,6439.346780622748,8526.060952616128,0.9999631349356854,0.9999565667368884,0.9999684016860284,7375.216350794813,6419.955528587235,8513.192694564288,0.9995861706819468,0.9995187409392584,0.9996575195280594,7098.380530730188,6317.499476804397,8372.866579446758,0.9955045363507776,0.9949009108993432,0.996313649467569
0.8,32,-0.2365441118114856,-0.4908024924123126,0.0780517891998805,9.276211526170234,3.470559607458309,12.030798928804805,1.0727127791027813,0.7693406626161717,1.6249523740449796,8.05197392715414,1.3292483189214046,10.106173971686154,91.50851606928164,46.78070954035675,165.34064129973655,7426.71770912861,5991.469042088244,8542.479635743295,0.9995890022069356,0.9995074312129352,0.9996764114016858,0.0010613100465736,0.0009021436838332,0.0013139776040135,7444.857592549713,6009.080885768043,8564.852153674963,0.9999640287259056,0.9999566131402144,0.9999707569746776,7426.71770912861,5991.469042088244,8542.479635743295,0.9995890022069356,0.9995074312129352,0.9996764114016858,7317.19893831885,5861.590174391624,8185.571975887047,0.9955392379564793,0.9950384784713902,0.9963745439927716
0.8333333333333334,32,-0.2146698304180171,-0.5020790624068071,0.0784474583253629,10.84354577688866,5.717168018786841,16.41213482999883,0.9956253767478098,0.5924962952361642,1.4741419269591491,8.995003159688086,2.63706887973554,15.18606975415332,95.57000322520554,50.63177222865146,251.6473860751556,7588.138311201135,6567.241921055613,9156.73851208382,0.9995742273699436,0.999497033982633,0.999678487074758,0.0008717389733048,0.0007879182817801,0.0012595087906908,7685.473177268206,6586.808281265616,9180.180281776478,0.9999619850735192,0.9999531330901196,0.9999724469319085,7588.138311201135,6567.241921055613,9156.73851208382,0.9995742273699436,0.999497033982633,0.999678487074758,7132.677390662826,6067.119227380162,9003.38394473551,0.995454403255121,0.9949814021206932,0.9963050168969249
0.8666666666666667,32,-0.1792111558532814,-0.492351236268945,0.1233283579682538,11.69989407621988,6.980479232564783,15.177958412617812,0.7661619879500545,0.4721452971226698,1.0524862554039351,8.51763664238801,2.813311033894607,13.001074027271637,100.91810025503582,45.39631688225413,333.0410893637442,7235.363952446014,6093.831385713896,8922.939176734157,0.9995939543261424,0.9995468112701794,0.9996230533743538,0.0010475976316234,0.0007758219126973,0.0012628566739376,7249.498669454615,6180.041289008583,9043.769836668276,0.999964497072947,0.9999607967261316,0.9999670302832004,7235.363952446014,6093.831385713896,8922.939176734157,0.9995939543261424,0.9995468112701794,0.9996230533743538,6898.058863392976,5469.414406353703,8691.337556522676,0.9955659595484728,0.9951500561358914,0.9958881797981268
0.9,32,-0.2180241803521084,-0.4956701929100758,0.2719320281614079,10.781197625405245,6.0378064661140725,12.999193086279032,0.5583346713860263,0.3110197616437168,0.9095040474099928,8.399244392863357,2.933122449222579,11.328950545422778,120.79956060765087,50.37748568190788,146.81625995432853,7212.027665880013,5384.439034622024,9740.101905341,0.999591202259899,0.999534817384787,0.9996807055378631,0.0009518764690667,0.000742167125974,0.001267017498801,7223.603578346847,5402.305886328761,9820.4456920987,0.9999650943388112,0.9999593662659036,0.9999712310571068,7212.027665880013,5384.439034622024,9740.101905341,0.999591202259899,0.999534817384787,0.9996807055378631,7113.693087789534,5239.173510823458,9491.559239629274,0.9956780111630534,0.9951396550804132,0.9964667133490788
0.9333333333333332,32,-0.2082308872266413,-0.5326127732521524,0.1290565575598201,12.02512147189768,6.654805163059011,14.37944528536881,0.3379062043663657,0.1741856688651434,0.6326708992229828,9.123427537610524,2.8047148287387604,12.55768188128751,150.68233829933905,65.27368552284936,312.129095320813,7025.071756511059,5909.315052763656,9731.601773692895,0.9996016631510224,0.9995515879745406,0.9997129344898992,0.0009640606305526,0.0006795298969407,0.0014409292990256,7047.38238228394,5930.922852607934,9753.379760852768,0.9999688615928888,0.9999609775256982,0.9999747765947288,7025.071756511059,5909.315052763656,9731.601773692895,0.9996016631510224,0.9995515879745406,0.9997129344898992,6869.9573352512,5736.395046502725,9580.317660620498,0.9958608481513648,0.9953309601038663,0.9968411579659084
0.9666666666666668,32,-0.2039959306315499,-0.4701511448676523,0.1310854370330945,11.184394205496334,4.695057129047141,14.679546784155916,0.1230670748187921,0.0743679170311128,0.2811083439350537,9.73612443241842,2.33384380284373,14.443288476338417,164.4780428779274,89.692042986101,245.38703734445147,7308.288256514066,5890.929167480451,9818.211964607766,0.9996160774195016,0.9995673864721104,0.9996784394384024,0.0007827336308102,0.0006319992245411,0.0011236496478272,7321.173160627166,5907.749900568791,9835.854371590687,0.9999668179716616,0.9999606136705728,0.9999727807613706,7308.288256514066,5890.929167480451,9818.211964607766,0.9996160774195016,0.9995673864721104,0.9996784394384024,7218.332870792154,5784.697410163279,9707.923451744438,0.9957799013182872,0.9955766490527356,0.9961987426720972
1.0,32,-0.3538331750936216,-0.7247745298358543,0.0547800063041499,14.66284453919072,7.689859772487778,17.076672740935226,0.0,0.0,0.0,14.66284453919072,7.689859772487778,17.076672740935226,295.3150574345472,146.1555218551405,718.9167501456506,6881.684929666369,5283.093698288379,10554.39723212552,0.9995958253595428,0.9994752358124828,0.9996953275046216,0.0007613604780874,0.0006912408924848,0.0009737685488712,6902.4183079841205,5402.6743165422895,10635.236095932218,0.999964077277808,0.99995152187467,0.9999753693599884,6881.684929666369,5283.093698288379,10554.39723212552,0.9995958253595428,0.9994752358124828,0.9996953275046216,6756.092411711428,5045.51194277756,10282.789403476569,0.995455381400022,0.9942638150247878,0.9963780742387188
