subset,p_intrinsic,p_drive,n_biological_pairs,A_isi_median,dA_dintrinsic_median,dA_ddrive_median,drive_dominance_fraction_median,gradient_magnitude_median,A_isi_q25,dA_dintrinsic_q25,dA_ddrive_q25,drive_dominance_fraction_q25,gradient_magnitude_q25,A_isi_q75,dA_dintrinsic_q75,dA_ddrive_q75,drive_dominance_fraction_q75,gradient_magnitude_q75
core_secure_pairs,0.0,0.3333333333333333,32,-0.161930353046761,0.1864769728850184,0.2078869104181859,0.4745527008166223,1.0604526017765306,-0.3386209228554862,-0.080625358457222,-0.2693145991121288,0.2700170654055588,0.8618656904632236,0.053264943358635,0.6327330198732507,0.7744227890558083,0.7452596412221593,1.2129234995782434
core_secure_pairs,0.0,0.3666666666666666,32,-0.1511086387324802,0.1894189564495665,0.261418700304074,0.4447867157346808,1.145157287585957,-0.357661571390071,-0.142645427932523,-0.2274758435304109,0.3085009681082435,0.8585960683048841,0.0622203435319855,0.6189870564565564,0.8522431060792393,0.7570414367543888,1.2785591821333917
core_secure_pairs,0.0,0.4,32,-0.149790369251426,0.1917334409250564,0.3152448007812974,0.465014912517938,1.181276542332047,-0.3518644183857873,-0.1123579235124305,-0.2060265699199107,0.3459701228388869,0.9137122922611278,0.0779241511293485,0.614659527482333,0.9285634765548856,0.7442410032324039,1.3552628431838405
core_secure_pairs,0.0,0.4333333333333333,32,-0.1509750065888085,0.1715552155804941,0.3586963146351691,0.4733382997314658,1.191080969868929,-0.3398188323230975,-0.083226897635098,-0.1628830864721082,0.3008457896211649,0.9352141335767384,0.0833393399419783,0.607311321918323,0.9914648799821923,0.7631091080896822,1.4752048838642704
core_secure_pairs,0.0,0.4666666666666667,32,-0.1517981469286413,0.1722268724426507,0.40129106707893,0.4942747434871882,1.2001092430049247,-0.3330659465356362,-0.1236344021977534,-0.1470452734828691,0.3085064040174245,0.9724508698309596,0.0904092342983289,0.6139013677328724,1.0426321946706525,0.7355420326021089,1.5779843074829545
core_secure_pairs,0.0,0.5,32,-0.1495806875085006,0.1614318081586723,0.4453770266846619,0.4969219701325024,1.2326843362320514,-0.3429526834414406,-0.1424852605368855,-0.1251186268961043,0.3290084056793947,0.9493945171295558,0.1021298555114034,0.7754606074559609,1.0970288575713765,0.7695654991068521,1.6733417555246672
core_secure_pairs,0.0,0.5333333333333333,32,-0.1379709514867052,0.1970324074532201,0.4743934334301167,0.5499850558003337,1.24670691102395,-0.3557145152921337,-0.1292558300652062,-0.1035683363060936,0.3424895046530469,0.9891706145897576,0.1256342213464768,0.7668673363861492,1.1483981838430737,0.7309123449227706,1.7095925050157943
core_secure_pairs,0.0,0.5666666666666667,32,-0.1304008652201186,0.1928297446734809,0.5097067923897757,0.5422573025930242,1.2379787301379936,-0.3635076612578862,-0.0788851689682216,-0.0784516938928016,0.3590436329622083,0.9561176547545976,0.161201525105427,0.773136999101604,1.2078424382303812,0.7473491705175884,1.7900753350711334
core_secure_pairs,0.0,0.6,32,-0.1219127996564398,0.21463403217521,0.5459160399566776,0.5419595660070122,1.2859114247965553,-0.3698082660733905,-0.1350628914161079,-0.0712748273612251,0.3715766224779687,1.0134431388938672,0.1981846293183065,0.798813256211242,1.2702399538442524,0.7146509422994132,1.767744718854657
core_secure_pairs,0.0,0.6333333333333333,32,-0.1125117724016188,0.2256178577302046,0.5744178854004593,0.5484020962308671,1.3147378974435135,-0.3738226160903007,-0.0289614323571712,-0.0569870447064465,0.3591264409829554,0.8108779004141162,0.2362840783941781,0.820793358946075,1.3285726826018298,0.6997983207098643,1.8362582258034996
