group,cell_id,animal_id,solution_key,source,b,r,s,kappa_I,alt_loss,rheobase_J,rheobase_pA,n_solution_members_cell,within_cell_support_weight,q75_firing_rate_hz,q75_mean_isi_ms,q75_median_isi_ms,q75_spike_count,q75_train_duration_ms,q50_firing_rate_hz,q50_mean_isi_ms,q50_median_isi_ms,q50_spike_count,q50_train_duration_ms,cell_weight_within_group,group_support_weight,log10_rheobase_J,z_log10_rheobase_J,log10_firing_rate_q75,z_log10_firing_rate_q75
SCA3,SCA3_04,SCA3_AN01,b_LOW,b_LOW,1.874040756842884,0.0913896204225457,12.973660656527498,0.7182226987175595,0.7680737345988164,3.447729152561261,287.890625,6,0.16666666666666666,48.97574362219249,21.123863897608132,20.642081418889497,7.244140624999985,131.9908104274416,44.607977248617566,22.3200883514771,21.78341220551367,45.00781249999999,981.8665017411604,0.16666666666666666,0.027777777777777776,0.5375331410945934,1.3955453984441089,1.6899810388181378,-0.5787100931270448
SCA3,SCA3_04,SCA3_AN01,b_HIGH,b_HIGH,4.030928926785516,0.0018911628599607,4.857666419592209,0.2709707926853018,0.7146643199169594,3.162367580911007,264.06249999999994,6,0.16666666666666666,53.70725770669962,17.91405849789699,16.864059103183408,7.748046874999995,121.7562580019486,4.962931825815014,23.100366992644037,21.808616856428323,5.007812499999986,91.19857713318125,0.16666666666666666,0.027777777777777776,0.5000123491771779,1.305036873647335,1.7300329778595271,-0.3372602847821745
SCA3,SCA3_04,SCA3_AN01,r_LOW,r_LOW,4.587716029893826,0.0049504499800163,3.025643669356378,0.2619783809564031,0.7642801403843821,3.5927489676622097,300.0,6,0.16666666666666666,53.70725770669962,17.96343517103672,17.256533931684103,7.748046874999995,121.9811878071236,4.471019332012329,22.5654909666741,21.635732660709248,4.511718749999978,79.30735636243006,0.16666666666666666,0.027777777777777776,0.555426873267054,1.4387090743495274,1.7300329778595271,-0.3372602847821745
SCA3,SCA3_04,SCA3_AN01,s_HIGH,s_HIGH,3.463954750279856,0.0005984977503139,8.308396473112523,0.1986895690405713,0.7034159324050357,2.998635531603484,250.39062499999991,6,0.16666666666666666,53.70725770669962,18.009809837171396,16.613023905025013,7.748046874999995,122.48981743234992,5.954057961385077,30.568889578114693,24.0737914577355,6.007812499999986,151.80657011859662,0.16666666666666666,0.027777777777777776,0.47692368275435926,1.2493418568136376,1.7300329778595271,-0.3372602847821745
SCA3,SCA3_04,SCA3_AN01,kappa_I_LOW,kappa_I_LOW,4.537119540928005,0.0633243055488632,0.8420821742217344,0.0411814643655073,0.7642727245617333,3.3775582742866086,282.03125,6,0.16666666666666666,48.97574362219249,20.808444864998357,20.36454918695688,7.244140624999985,130.13603450017564,46.09101587799031,21.71789143995962,21.55663391233864,46.50390624999999,987.9983575671388,0.16666666666666666,0.027777777777777776,0.5286028508051811,1.374003545013065,1.6899810388181378,-0.5787100931270448
SCA3,SCA3_05,SCA3_AN01,best,best,4.57048885142292,0.0267222541757113,1.35804074575354,0.185485356173587,,2.302301394566596,260.9375,7,0.14285714285714285,55.68202762634273,18.194461714537585,18.31254594523992,32.9140625,575.8299925350367,45.66558572816778,21.72511477500794,21.97198553462402,25.87499999999997,534.4865067127666,0.16666666666666666,0.023809523809523808,0.36216217656097527,0.972511488950377,1.7457150414534182,-0.24272225891321011
SCA3,SCA3_05,SCA3_AN01,b_LOW,b_LOW,3.904773796769174,0.0030137674775441,5.020370133081688,0.354246301933337,0.9085060105692097,2.4884155791573086,282.03124999999994,7,0.14285714285714285,10.09534538552474,24.403545568980828,19.516599362896415,5.957031249999999,119.43481593102648,6.378831328564693,29.494435333614227,27.434460568690405,3.609374999999997,74.75623908417938,0.16666666666666666,0.023809523809523808,0.39592291165506865,1.0539499174394826,1.0041211817701567,-4.713359625688867
SCA3,SCA3_05,SCA3_AN01,r_LOW,r_LOW,4.932184173036958,0.0006480540018362,4.36161393974913,0.3323480760746279,0.8233085485171204,2.471182784287799,280.078125,7,0.14285714285714285,43.71647228852024,19.390638432568053,17.50744440629878,25.785156249999996,468.14681907127147,23.96614823712213,22.83687403972869,20.737716255442376,13.656249999999982,285.1601094555359,0.16666666666666666,0.023809523809523808,0.39290486975322975,1.0466697267411755,1.640645109191596,-0.8761276723492296
SCA3,SCA3_05,SCA3_AN01,r_HIGH,r_HIGH,4.017092229938917,0.0590798966523011,1.6494085627972792,0.2942362699849268,0.8401626688842017,2.2781754817492814,258.20312499999994,7,0.14285714285714285,60.17385186136822,16.80412272266076,16.93143206046794,35.56640625,574.4609158874963,48.46770712316597,20.75570591896345,20.96476254214275,27.48437499999997,542.4467766108105,0.16666666666666666,0.023809523809523808,0.3575871735710698,0.9614755605918133,1.7794078125319577,-0.03960816970234344
SCA3,SCA3_05,SCA3_AN01,s_HIGH,s_HIGH,4.864054646667115,0.0006776655975539,4.3731695928770025,0.3378768246610932,0.8173871116499091,2.443610312496582,276.953125,7,0.14285714285714285,43.71647228852024,19.68455045231128,17.5706122844398,25.785156249999996,475.8674673666599,23.96614823712213,22.96024003007814,20.77887822304343,13.656249999999982,287.03933423752454,0.16666666666666666,0.023809523809523808,0.38803194926849616,1.034915154889495,1.640645109191596,-0.8761276723492296
