subset,scan,fixed_coordinate,fixed_value,projection,stage,A_threshold,crossing_coordinate,n_biological_pairs_total,n_pairs_with_crossing,support_fraction,median,q25,q75
all_pairs,drive,p_intrinsic,0.9,active,SCA3_entry,0.6832817402871161,p_drive,72,57,0.7916666666666666,0.7412592769982326,0.002329111396001316,0.8475045497782883
all_pairs,drive,p_intrinsic,0.9,active,WT_exit,0.1483293470542087,p_drive,72,72,1.0,0.03175710093948495,0.0,0.5279380203165939
all_pairs,drive,p_intrinsic,0.9,active,balance,0.5,p_drive,72,61,0.8472222222222222,0.5012466225936811,0.0,0.7390074469812129
all_pairs,drive,p_intrinsic,0.9,isi,SCA3_entry,0.7978563373093712,p_drive,72,41,0.5694444444444444,0.8071626758896194,0.21728174336292094,0.8841801199408319
all_pairs,drive,p_intrinsic,0.9,isi,WT_exit,0.1358293233470019,p_drive,72,72,1.0,0.1901235590235398,0.0,0.49929429577678053
all_pairs,drive,p_intrinsic,0.9,isi,balance,0.5,p_drive,72,62,0.8611111111111112,0.6402479674831358,0.1,0.7488325382939033
all_pairs,drive,p_intrinsic,0.9333333333333332,active,SCA3_entry,0.6832817402871161,p_drive,72,58,0.8055555555555556,0.8001611083563145,0.01685916180833272,0.8768500466384945
all_pairs,drive,p_intrinsic,0.9333333333333332,active,WT_exit,0.1483293470542087,p_drive,72,71,0.9861111111111112,0.040864775487162955,0.0,0.5243763613328858
all_pairs,drive,p_intrinsic,0.9333333333333332,active,balance,0.5,p_drive,72,62,0.8611111111111112,0.48685651861950696,0.0,0.7694333479383908
all_pairs,drive,p_intrinsic,0.9333333333333332,isi,SCA3_entry,0.7978563373093712,p_drive,72,44,0.6111111111111112,0.8267441272556308,0.4667616526525228,0.9048648520150588
all_pairs,drive,p_intrinsic,0.9333333333333332,isi,WT_exit,0.1358293233470019,p_drive,72,72,1.0,0.2742485513545759,0.0,0.5043946931438842
all_pairs,drive,p_intrinsic,0.9333333333333332,isi,balance,0.5,p_drive,72,62,0.8611111111111112,0.6405620282839601,0.19707517518007803,0.7430464690349587
all_pairs,drive,p_intrinsic,0.9666666666666668,active,SCA3_entry,0.6832817402871161,p_drive,72,57,0.7916666666666666,0.8212202513176807,0.05297545331879208,0.8819268866149528
all_pairs,drive,p_intrinsic,0.9666666666666668,active,WT_exit,0.1483293470542087,p_drive,72,71,0.9861111111111112,0.0666666666666666,0.0,0.5388394522124296
all_pairs,drive,p_intrinsic,0.9666666666666668,active,balance,0.5,p_drive,72,61,0.8472222222222222,0.6171168906737635,0.04782534207691256,0.7901287767492459
all_pairs,drive,p_intrinsic,0.9666666666666668,isi,SCA3_entry,0.7978563373093712,p_drive,72,39,0.5416666666666666,0.806852904481792,0.49701209237766897,0.8812714062779874
all_pairs,drive,p_intrinsic,0.9666666666666668,isi,WT_exit,0.1358293233470019,p_drive,72,72,1.0,0.28699241039059864,0.0,0.5031316863012308
all_pairs,drive,p_intrinsic,0.9666666666666668,isi,balance,0.5,p_drive,72,61,0.8472222222222222,0.6647546358859693,0.2085723669351855,0.7679498679470911
all_pairs,drive,p_intrinsic,1.0,active,SCA3_entry,0.6832817402871161,p_drive,72,52,0.7222222222222222,0.7181887343924878,0.09210639065894455,0.8726742655023504
all_pairs,drive,p_intrinsic,1.0,active,WT_exit,0.1483293470542087,p_drive,72,72,1.0,0.16110295469984642,0.0,0.5688234755820053
all_pairs,drive,p_intrinsic,1.0,active,balance,0.5,p_drive,72,62,0.8611111111111112,0.6146025946780099,0.0666666666666666,0.7883622090936785
all_pairs,drive,p_intrinsic,1.0,isi,SCA3_entry,0.7978563373093712,p_drive,72,38,0.5277777777777778,0.8300794935626142,0.6340571391736854,0.8798972999700001
all_pairs,drive,p_intrinsic,1.0,isi,WT_exit,0.1358293233470019,p_drive,72,72,1.0,0.3348165910338927,0.0,0.5321676528607071
all_pairs,drive,p_intrinsic,1.0,isi,balance,0.5,p_drive,72,61,0.8472222222222222,0.6937544365784943,0.2558410386246592,0.7538705272350121
all_pairs,intrinsic,p_drive,0.0,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,32,0.4444444444444444,0.31218273900947724,0.15623099142140068,0.46429464964763273
all_pairs,intrinsic,p_drive,0.0,active,WT_exit,0.1483293470542087,p_intrinsic,72,53,0.7361111111111112,0.14027467707085636,0.01479595227302166,0.3148588935172709
all_pairs,intrinsic,p_drive,0.0,active,balance,0.5,p_intrinsic,72,40,0.5555555555555556,0.33187871456156975,0.14828337518796708,0.49419417100160806
all_pairs,intrinsic,p_drive,0.0,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,14,0.19444444444444445,0.517715104280863,0.45938553426659157,0.6088786665142129
all_pairs,intrinsic,p_drive,0.0,isi,WT_exit,0.1358293233470019,p_intrinsic,72,43,0.5972222222222222,0.20266615239343988,0.0,0.45140798221307155
all_pairs,intrinsic,p_drive,0.0,isi,balance,0.5,p_intrinsic,72,20,0.2777777777777778,0.4191268185610819,0.0,0.5811739306477426
all_pairs,intrinsic,p_drive,0.0333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,30,0.4166666666666667,0.3209531493883475,0.16832369162038732,0.46450066005417046
all_pairs,intrinsic,p_drive,0.0333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,72,49,0.6805555555555556,0.18812406764081305,0.03431696555965694,0.34469830733203644
all_pairs,intrinsic,p_drive,0.0333333333333333,active,balance,0.5,p_intrinsic,72,39,0.5416666666666666,0.37346582465502837,0.178810963175452,0.4952109893196156
all_pairs,intrinsic,p_drive,0.0333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,12,0.16666666666666666,0.5624659507388905,0.4459527061573148,0.6272103492226836
all_pairs,intrinsic,p_drive,0.0333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,72,43,0.5972222222222222,0.21330625259507452,0.0,0.4516608758421309
all_pairs,intrinsic,p_drive,0.0333333333333333,isi,balance,0.5,p_intrinsic,72,19,0.2638888888888889,0.46022593548646296,0.003011924439572014,0.5541552681449898
all_pairs,intrinsic,p_drive,0.0666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,28,0.3888888888888889,0.36887880273623863,0.18150622707102104,0.48437481110993347
all_pairs,intrinsic,p_drive,0.0666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,72,48,0.6666666666666666,0.19851098040206078,0.046410226414778974,0.38287098334463576
all_pairs,intrinsic,p_drive,0.0666666666666666,active,balance,0.5,p_intrinsic,72,33,0.4583333333333333,0.3688726130655106,0.16985152079437577,0.4489117826659568
all_pairs,intrinsic,p_drive,0.0666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,13,0.18055555555555555,0.6282942998571432,0.4267305189703131,0.6737489181900926
all_pairs,intrinsic,p_drive,0.0666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,72,44,0.6111111111111112,0.27330610825883317,0.0,0.5066942840654374
all_pairs,intrinsic,p_drive,0.0666666666666666,isi,balance,0.5,p_intrinsic,72,16,0.2222222222222222,0.4835965442799117,0.02874512703163226,0.5457624440714639
all_pairs,intrinsic,p_drive,0.1,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,28,0.3888888888888889,0.4003883120321466,0.21061215550588508,0.5022841111462957
all_pairs,intrinsic,p_drive,0.1,active,WT_exit,0.1483293470542087,p_intrinsic,72,47,0.6527777777777778,0.22433002651783604,0.06832201935328214,0.3930090729252288
all_pairs,intrinsic,p_drive,0.1,active,balance,0.5,p_intrinsic,72,31,0.4305555555555556,0.3609101439169707,0.19683075338723288,0.4886826054066647
all_pairs,intrinsic,p_drive,0.1,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,10,0.1388888888888889,0.647903594108727,0.4466151287563242,0.7093138335274949
all_pairs,intrinsic,p_drive,0.1,isi,WT_exit,0.1358293233470019,p_intrinsic,72,49,0.6805555555555556,0.316881154243376,0.0,0.529156992890559
all_pairs,intrinsic,p_drive,0.1,isi,balance,0.5,p_intrinsic,72,16,0.2222222222222222,0.5246494904855221,0.10863649348220536,0.6071050472714083
all_pairs,intrinsic,p_drive,0.1333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,27,0.375,0.4236199637891451,0.256389804206709,0.5270090350862575
all_pairs,intrinsic,p_drive,0.1333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,72,48,0.6666666666666666,0.24435679897596718,0.0895059394523533,0.429357877878847
all_pairs,intrinsic,p_drive,0.1333333333333333,active,balance,0.5,p_intrinsic,72,30,0.4166666666666667,0.39878015245095255,0.2241614426719766,0.45409240352583685
all_pairs,intrinsic,p_drive,0.1333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,10,0.1388888888888889,0.6453631611178352,0.4258147743757708,0.782679657556965
all_pairs,intrinsic,p_drive,0.1333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,72,49,0.6805555555555556,0.2614705732720952,0.0,0.5366932215261709
all_pairs,intrinsic,p_drive,0.1333333333333333,isi,balance,0.5,p_intrinsic,72,18,0.25,0.5397153752746116,0.09392816988106381,0.6087290772550311
all_pairs,intrinsic,p_drive,0.1666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,26,0.3611111111111111,0.4625873223949426,0.3185188361031589,0.5678885388804087
all_pairs,intrinsic,p_drive,0.1666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,72,46,0.6388888888888888,0.22137993592629213,0.08541952190600952,0.4292557797580576
all_pairs,intrinsic,p_drive,0.1666666666666666,active,balance,0.5,p_intrinsic,72,32,0.4444444444444444,0.40961461551450995,0.259348306981014,0.490507186636862
all_pairs,intrinsic,p_drive,0.1666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,8,0.1111111111111111,0.5604952908812106,0.40193076646767995,0.7372781835841564
all_pairs,intrinsic,p_drive,0.1666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,72,48,0.6666666666666666,0.20887288785316752,0.0,0.5192392869784089
all_pairs,intrinsic,p_drive,0.1666666666666666,isi,balance,0.5,p_intrinsic,72,17,0.2361111111111111,0.5921015967207047,0.032324146971781424,0.6443435368721776
all_pairs,intrinsic,p_drive,0.2,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,27,0.375,0.4902705684402498,0.32474565163362135,0.6543055921012915
all_pairs,intrinsic,p_drive,0.2,active,WT_exit,0.1483293470542087,p_intrinsic,72,46,0.6388888888888888,0.2248211794667182,0.08820016692539005,0.4445992575474564
all_pairs,intrinsic,p_drive,0.2,active,balance,0.5,p_intrinsic,72,32,0.4444444444444444,0.43476997522547955,0.2883653271512112,0.5285793854320056
all_pairs,intrinsic,p_drive,0.2,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,8,0.1111111111111111,0.539542912623923,0.3524520493420643,0.7825446097194642
all_pairs,intrinsic,p_drive,0.2,isi,WT_exit,0.1358293233470019,p_intrinsic,72,48,0.6666666666666666,0.1819701320406356,0.0,0.508345208237057
all_pairs,intrinsic,p_drive,0.2,isi,balance,0.5,p_intrinsic,72,18,0.25,0.6176443703166453,0.16214051553905093,0.6771674162232164
all_pairs,intrinsic,p_drive,0.2333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,26,0.3611111111111111,0.5048317137468421,0.34246904012358576,0.7242493642486757
all_pairs,intrinsic,p_drive,0.2333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,72,44,0.6111111111111112,0.2354182914004198,0.08194048608900156,0.395768895410141
all_pairs,intrinsic,p_drive,0.2333333333333333,active,balance,0.5,p_intrinsic,72,31,0.4305555555555556,0.43387740435961475,0.2903386632805989,0.5192462830147662
all_pairs,intrinsic,p_drive,0.2333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,8,0.1111111111111111,0.5591766117887107,0.40879069862040285,0.8075360015253421
all_pairs,intrinsic,p_drive,0.2333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,72,48,0.6666666666666666,0.1885962956044644,0.0,0.4871946874129048
all_pairs,intrinsic,p_drive,0.2333333333333333,isi,balance,0.5,p_intrinsic,72,18,0.25,0.6470787176447185,0.15090890483841018,0.6923534662557541
all_pairs,intrinsic,p_drive,0.2666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,24,0.3333333333333333,0.5127014560951543,0.2671659588150356,0.6382838385327457
all_pairs,intrinsic,p_drive,0.2666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,72,46,0.6388888888888888,0.2222136296739604,0.10642742472622302,0.3889073055492399
all_pairs,intrinsic,p_drive,0.2666666666666666,active,balance,0.5,p_intrinsic,72,29,0.4027777777777778,0.4525822500751528,0.2953411226476731,0.5306214551370627
all_pairs,intrinsic,p_drive,0.2666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,8,0.1111111111111111,0.5600138517468446,0.396398988176059,0.8139568697387171
all_pairs,intrinsic,p_drive,0.2666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,72,48,0.6666666666666666,0.21765910214471684,0.0,0.4596087816588232
all_pairs,intrinsic,p_drive,0.2666666666666666,isi,balance,0.5,p_intrinsic,72,21,0.2916666666666667,0.6788932486476863,0.4000425269031537,0.7270002897729445
all_pairs,intrinsic,p_drive,0.3,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,24,0.3333333333333333,0.5198302542023907,0.288221797805421,0.6693551964723481
all_pairs,intrinsic,p_drive,0.3,active,WT_exit,0.1483293470542087,p_intrinsic,72,48,0.6666666666666666,0.23902342966646234,0.05403370702739133,0.36786689575080994
all_pairs,intrinsic,p_drive,0.3,active,balance,0.5,p_intrinsic,72,29,0.4027777777777778,0.4731484221053712,0.3228975625545118,0.5478135841348443
all_pairs,intrinsic,p_drive,0.3,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,9,0.125,0.6172884149628205,0.41314994332434707,0.8028205718634844
all_pairs,intrinsic,p_drive,0.3,isi,WT_exit,0.1358293233470019,p_intrinsic,72,52,0.7222222222222222,0.24502226425494994,0.017401359677252537,0.4815541762807546
all_pairs,intrinsic,p_drive,0.3,isi,balance,0.5,p_intrinsic,72,21,0.2916666666666667,0.6795529494416606,0.35682746754963074,0.7321497826397775
all_pairs,intrinsic,p_drive,0.3333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,24,0.3333333333333333,0.5412139150220043,0.3101489819042046,0.7003971815477887
all_pairs,intrinsic,p_drive,0.3333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,72,49,0.6805555555555556,0.24575327808594527,0.062181304494496485,0.3706411874853078
all_pairs,intrinsic,p_drive,0.3333333333333333,active,balance,0.5,p_intrinsic,72,30,0.4166666666666667,0.46163420536835453,0.3536394428326597,0.5809819869484214
all_pairs,intrinsic,p_drive,0.3333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,8,0.1111111111111111,0.5304889710672361,0.34962265378083585,0.6646824492525266
all_pairs,intrinsic,p_drive,0.3333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,72,53,0.7361111111111112,0.1869097598636146,0.0,0.4406848024348167
all_pairs,intrinsic,p_drive,0.3333333333333333,isi,balance,0.5,p_intrinsic,72,22,0.3055555555555556,0.6509676637617858,0.3702908084160401,0.7588840026291208
all_pairs,intrinsic,p_drive,0.3666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,24,0.3333333333333333,0.5540397959095886,0.33181293650988186,0.7275539685703494
all_pairs,intrinsic,p_drive,0.3666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,72,48,0.6666666666666666,0.21637846383253462,0.09951273715659203,0.3727500948805338
all_pairs,intrinsic,p_drive,0.3666666666666666,active,balance,0.5,p_intrinsic,72,31,0.4305555555555556,0.47749145967665785,0.35848404116380894,0.61347836318033
all_pairs,intrinsic,p_drive,0.3666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,8,0.1111111111111111,0.5176310658619061,0.3973320716478937,0.6727246286025802
all_pairs,intrinsic,p_drive,0.3666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,72,57,0.7916666666666666,0.17350080357708977,0.0,0.43356809103822913
all_pairs,intrinsic,p_drive,0.3666666666666666,isi,balance,0.5,p_intrinsic,72,22,0.3055555555555556,0.5899832998129824,0.20307577733921423,0.7669216987294535
all_pairs,intrinsic,p_drive,0.4,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,26,0.3611111111111111,0.5706019472901325,0.4635800003756462,0.6840455006592151
all_pairs,intrinsic,p_drive,0.4,active,WT_exit,0.1483293470542087,p_intrinsic,72,51,0.7083333333333334,0.21334220008511406,0.12880706991716218,0.39219989194617555
all_pairs,intrinsic,p_drive,0.4,active,balance,0.5,p_intrinsic,72,33,0.4583333333333333,0.5093796633629568,0.3905491253607069,0.5858849696768728
all_pairs,intrinsic,p_drive,0.4,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,8,0.1111111111111111,0.5740104115176994,0.4460804032440997,0.7090448945328763
all_pairs,intrinsic,p_drive,0.4,isi,WT_exit,0.1358293233470019,p_intrinsic,72,60,0.8333333333333334,0.1751803332987174,0.0,0.3622327442941034
all_pairs,intrinsic,p_drive,0.4,isi,balance,0.5,p_intrinsic,72,23,0.3194444444444444,0.5606958501036826,0.11597496189025314,0.7664139096933582
all_pairs,intrinsic,p_drive,0.4333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,27,0.375,0.5764263485350852,0.4005290236847898,0.6515433358158731
all_pairs,intrinsic,p_drive,0.4333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,72,54,0.75,0.198047018927967,0.09049983442885398,0.3923436586601746
all_pairs,intrinsic,p_drive,0.4333333333333333,active,balance,0.5,p_intrinsic,72,35,0.4861111111111111,0.4999141202664734,0.295336920760783,0.5807669466775234
all_pairs,intrinsic,p_drive,0.4333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,8,0.1111111111111111,0.6021179184554998,0.5052221122376246,0.7172647901518019
all_pairs,intrinsic,p_drive,0.4333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,72,65,0.9027777777777778,0.15880490458702728,0.0,0.35854556685807903
all_pairs,intrinsic,p_drive,0.4333333333333333,isi,balance,0.5,p_intrinsic,72,25,0.3472222222222222,0.5691611018073373,0.1279924390649999,0.7683187579191283
all_pairs,intrinsic,p_drive,0.4666666666666667,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,29,0.4027777777777778,0.5327878778736318,0.42694890826258375,0.6458598006821057
all_pairs,intrinsic,p_drive,0.4666666666666667,active,WT_exit,0.1483293470542087,p_intrinsic,72,59,0.8194444444444444,0.21784100012877203,0.0038692968096420075,0.39152996421496955
all_pairs,intrinsic,p_drive,0.4666666666666667,active,balance,0.5,p_intrinsic,72,36,0.5,0.4604647678072179,0.30370728551142856,0.6018574506567541
all_pairs,intrinsic,p_drive,0.4666666666666667,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,8,0.1111111111111111,0.6275550110795255,0.5194527436023757,0.7157048528933733
all_pairs,intrinsic,p_drive,0.4666666666666667,isi,WT_exit,0.1358293233470019,p_intrinsic,72,67,0.9305555555555556,0.15433666691390022,0.0,0.36547641989114565
all_pairs,intrinsic,p_drive,0.4666666666666667,isi,balance,0.5,p_intrinsic,72,26,0.3611111111111111,0.5366204273441807,0.140475831323875,0.7736512212236006
all_pairs,intrinsic,p_drive,0.5,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,29,0.4027777777777778,0.5476232073315138,0.4113246379429115,0.6836709777563658
all_pairs,intrinsic,p_drive,0.5,active,WT_exit,0.1483293470542087,p_intrinsic,72,65,0.9027777777777778,0.21824669384930817,0.011219736259318778,0.3901184676990834
all_pairs,intrinsic,p_drive,0.5,active,balance,0.5,p_intrinsic,72,38,0.5277777777777778,0.48366945294384545,0.29639065450316315,0.5904555740638666
all_pairs,intrinsic,p_drive,0.5,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,10,0.1388888888888889,0.633339882207591,0.4827250597014414,0.8061535152975642
all_pairs,intrinsic,p_drive,0.5,isi,WT_exit,0.1358293233470019,p_intrinsic,72,67,0.9305555555555556,0.15435877244232127,0.0,0.3728168577335458
all_pairs,intrinsic,p_drive,0.5,isi,balance,0.5,p_intrinsic,72,28,0.3888888888888889,0.5583447288594983,0.1427436387579626,0.7632325281188039
all_pairs,intrinsic,p_drive,0.5333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,30,0.4166666666666667,0.5536698732362884,0.3969529157962076,0.6813177236430937
all_pairs,intrinsic,p_drive,0.5333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,72,68,0.9444444444444444,0.19781154264126402,0.0,0.3872623826708096
all_pairs,intrinsic,p_drive,0.5333333333333333,active,balance,0.5,p_intrinsic,72,39,0.5416666666666666,0.49329267126852305,0.2844023792230892,0.5969204216910556
all_pairs,intrinsic,p_drive,0.5333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,10,0.1388888888888889,0.6591294498284398,0.398487492116943,0.8198059730136844
all_pairs,intrinsic,p_drive,0.5333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,72,70,0.9722222222222222,0.15497767864223252,0.0,0.3890313129058463
all_pairs,intrinsic,p_drive,0.5333333333333333,isi,balance,0.5,p_intrinsic,72,31,0.4305555555555556,0.5937180874635918,0.13852510694132414,0.7712099313224409
all_pairs,intrinsic,p_drive,0.5666666666666667,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,32,0.4444444444444444,0.5732278242110207,0.36302298562830165,0.6978369399946737
all_pairs,intrinsic,p_drive,0.5666666666666667,active,WT_exit,0.1483293470542087,p_intrinsic,72,69,0.9583333333333334,0.2044115254704843,0.0,0.39473044144620795
all_pairs,intrinsic,p_drive,0.5666666666666667,active,balance,0.5,p_intrinsic,72,42,0.5833333333333334,0.492476971373025,0.27218421037089296,0.5976364321858502
all_pairs,intrinsic,p_drive,0.5666666666666667,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,10,0.1388888888888889,0.6671156853176433,0.41619936762203147,0.8181625523504558
all_pairs,intrinsic,p_drive,0.5666666666666667,isi,WT_exit,0.1358293233470019,p_intrinsic,72,70,0.9722222222222222,0.15050574171886025,0.0,0.3738049137991668
all_pairs,intrinsic,p_drive,0.5666666666666667,isi,balance,0.5,p_intrinsic,72,38,0.5277777777777778,0.6046925453457436,0.15380626014263754,0.7543658528807606
all_pairs,intrinsic,p_drive,0.6,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,32,0.4444444444444444,0.5195020020165173,0.33564854131969857,0.705802986579061
all_pairs,intrinsic,p_drive,0.6,active,WT_exit,0.1483293470542087,p_intrinsic,72,69,0.9583333333333334,0.18769974155931485,0.0,0.4007928090403228
all_pairs,intrinsic,p_drive,0.6,active,balance,0.5,p_intrinsic,72,45,0.625,0.49106784037662515,0.13959442738499153,0.58924962730323
all_pairs,intrinsic,p_drive,0.6,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,12,0.16666666666666666,0.6881513476898637,0.3567935245743691,0.8189344340775748
all_pairs,intrinsic,p_drive,0.6,isi,WT_exit,0.1358293233470019,p_intrinsic,72,71,0.9861111111111112,0.15261643632174818,0.0,0.3886123795143599
all_pairs,intrinsic,p_drive,0.6,isi,balance,0.5,p_intrinsic,72,44,0.6111111111111112,0.5696157528093863,0.18715496893627465,0.7369558494936697
all_pairs,intrinsic,p_drive,0.6333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,37,0.5138888888888888,0.4916905665158944,0.31673490474977267,0.720108342747792
all_pairs,intrinsic,p_drive,0.6333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,72,69,0.9583333333333334,0.1871311560811309,0.0,0.4037838767631818
all_pairs,intrinsic,p_drive,0.6333333333333333,active,balance,0.5,p_intrinsic,72,47,0.6527777777777778,0.3882230080626616,0.0,0.6028344205043773
all_pairs,intrinsic,p_drive,0.6333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,13,0.18055555555555555,0.7067367310216344,0.4679018347740166,0.8223684619640824
all_pairs,intrinsic,p_drive,0.6333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,72,71,0.9861111111111112,0.137757530320458,0.0,0.3764911542457946
all_pairs,intrinsic,p_drive,0.6333333333333333,isi,balance,0.5,p_intrinsic,72,47,0.6527777777777778,0.5597870428025457,0.07216482222253909,0.7023519074360207
all_pairs,intrinsic,p_drive,0.6666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,39,0.5416666666666666,0.43280868323005284,0.15838269468638824,0.6933834071583638
all_pairs,intrinsic,p_drive,0.6666666666666666,active,WT_exit,0.1483293470542087,p_intrinsic,72,70,0.9722222222222222,0.18644321458983906,0.0,0.4171364136442102
all_pairs,intrinsic,p_drive,0.6666666666666666,active,balance,0.5,p_intrinsic,72,50,0.6944444444444444,0.3789602144973769,0.0,0.6078035967245294
all_pairs,intrinsic,p_drive,0.6666666666666666,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,15,0.20833333333333334,0.6919879799567036,0.3231579489540473,0.7994463945483752
all_pairs,intrinsic,p_drive,0.6666666666666666,isi,WT_exit,0.1358293233470019,p_intrinsic,72,71,0.9861111111111112,0.12095290055345756,0.0,0.37690654740413515
all_pairs,intrinsic,p_drive,0.6666666666666666,isi,balance,0.5,p_intrinsic,72,51,0.7083333333333334,0.5805104898503278,0.07747993182360102,0.698541180111269
all_pairs,intrinsic,p_drive,0.7,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,41,0.5694444444444444,0.4227275868519171,0.07156351921976152,0.6984000013236589
all_pairs,intrinsic,p_drive,0.7,active,WT_exit,0.1483293470542087,p_intrinsic,72,71,0.9861111111111112,0.1781957735910727,0.0,0.419924851572554
all_pairs,intrinsic,p_drive,0.7,active,balance,0.5,p_intrinsic,72,52,0.7222222222222222,0.45028126047355505,0.0,0.6204506215950566
all_pairs,intrinsic,p_drive,0.7,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,19,0.2638888888888889,0.6952850103508057,0.27135053867293324,0.8123090728747824
all_pairs,intrinsic,p_drive,0.7,isi,WT_exit,0.1358293233470019,p_intrinsic,72,71,0.9861111111111112,0.11961043136169733,0.0,0.38979979792348635
all_pairs,intrinsic,p_drive,0.7,isi,balance,0.5,p_intrinsic,72,55,0.7638888888888888,0.5908990381734605,0.08641112759059835,0.678124545053369
all_pairs,intrinsic,p_drive,0.7333333333333333,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,44,0.6111111111111112,0.4291720416122823,0.08103197636275647,0.7059610176904513
all_pairs,intrinsic,p_drive,0.7333333333333333,active,WT_exit,0.1483293470542087,p_intrinsic,72,71,0.9861111111111112,0.18238341108238448,0.0,0.4284717823871087
all_pairs,intrinsic,p_drive,0.7333333333333333,active,balance,0.5,p_intrinsic,72,54,0.75,0.3905341364298802,0.0,0.624954415287765
all_pairs,intrinsic,p_drive,0.7333333333333333,isi,SCA3_entry,0.7978563373093712,p_intrinsic,72,23,0.3194444444444444,0.7224752555855481,0.2277101291353345,0.8332238136022481
all_pairs,intrinsic,p_drive,0.7333333333333333,isi,WT_exit,0.1358293233470019,p_intrinsic,72,71,0.9861111111111112,0.10812805979938889,0.0,0.3719921780900143
all_pairs,intrinsic,p_drive,0.7333333333333333,isi,balance,0.5,p_intrinsic,72,57,0.7916666666666666,0.5791598387917914,0.09991275773180991,0.6637232903674422
all_pairs,intrinsic,p_drive,0.7666666666666666,active,SCA3_entry,0.6832817402871161,p_intrinsic,72,43,0.5972222222222222,0.4172735211646408,0.0,0.6999526905517203
