p_intrinsic,p_drive,A_isi_median,dA_dintrinsic,dA_ddrive,drive_dominance_fraction,gradient_magnitude
0.1333333333333333,0.7333333333333333,0.07010035665097289,0.8962079156635719,0.4103249316159327,0.31405634574769514,0.9856749857857122
0.1333333333333333,0.7666666666666666,0.08261520266487513,0.8279793774018417,0.37082662704927166,0.30932997138186574,0.9072277755511463
0.1333333333333333,0.8,0.094822131787591,0.7784083049594739,0.36395414419869965,0.31859778345034334,0.859291631699791
0.1333333333333333,0.8333333333333334,0.10687881227812177,0.5054219687123073,0.4297494292502503,0.4595408180645155,0.6634274175808085
0.1333333333333333,0.8666666666666667,0.12347209373760767,0.5067414621815349,0.5015343621268842,0.4974178196436365,0.7129681801370245
0.1333333333333333,0.9,0.14031443641991403,0.4400403886156656,0.49954433618146576,0.5316650249814607,0.6657177235315335
0.1333333333333333,0.9333333333333332,0.15677504948303872,0.494930706321246,0.5145342829764823,0.5097098843759179,0.7139341233039433
0.1333333333333333,0.9666666666666668,0.17461672195167952,0.5325788460127002,0.532311625469633,0.49987453144232974,0.7529912973138151
0.1333333333333333,1.0,0.19226249118101424,0.5956639064778235,0.5293730768800419,0.4705383775918524,0.7969010879688043
0.1666666666666666,0.0,-0.0061115573536744,-0.5068384939475993,-1.090237722349554,0.6826460197856352,1.2022909590365445
0.1666666666666666,0.0333333333333333,-0.0424528147653262,-0.46306857087857944,-0.8665721852470364,0.6517340727220972,0.9825374565782995
0.1666666666666666,0.0666666666666666,-0.06388303637014348,-0.16948777491230502,-0.5198455375532692,0.7541279786608756,0.5467773667213848
0.1666666666666666,0.1,-0.07710918393554414,-0.23892705951367801,0.09413824251802981,0.28264199826215414,0.25680371584584993
0.1666666666666666,0.1333333333333333,-0.057607153535608156,-0.4727386961188729,0.4562751435477299,0.4911392318024825,0.6570151302882404
0.1666666666666666,0.1666666666666666,-0.04669084103236215,-0.38287650915645105,0.5477866872041258,0.5885982053940498,0.6683297658655499
0.1666666666666666,0.2,-0.021088041055333108,-0.803216405087624,0.6007762861986029,0.42790556526916046,1.0030397496911436
0.1666666666666666,0.2333333333333333,-0.006639088619121963,-0.8084073328541811,0.633977371058556,0.4395341751328715,1.0273508275300745
0.1666666666666666,0.2666666666666666,0.02117711701523729,-0.41396260142113633,0.707623219328842,0.630913128748071,0.8198144033308203
0.1666666666666666,0.3,0.04053579266946749,-0.39248645426949874,0.46337423786564574,0.5414131553461702,0.6072571951838952
0.1666666666666666,0.3333333333333333,0.052068732872947,0.06476952926733366,0.6083100060611215,0.903771358557608,0.6117484412694434
0.1666666666666666,0.3666666666666666,0.08108979307354225,0.642403946448454,0.20954246230333107,0.24595732800885758,0.675715083389953
0.1666666666666666,0.4,0.06603823035983573,1.180981967209724,-0.16124520434577852,0.1201325735038667,1.1919389341736688
0.1666666666666666,0.4333333333333333,0.07034011278382368,1.5136967504479024,0.2710156353872087,0.15185395559430365,1.5377669937090184
0.1666666666666666,0.4666666666666667,0.08410593938564964,1.0531925312262054,0.33760504639539884,0.24274204372194516,1.1059799614741224
0.1666666666666666,0.5,0.09284711587685027,0.8981998999181816,0.07400857979415616,0.07612418667244521,0.901243768409069
0.1666666666666666,0.5333333333333333,0.08903984470526005,1.501471052762412,-0.159374238015854,0.09595971334643205,1.5099057818375954
0.1666666666666666,0.5666666666666667,0.08222216667579334,2.134539947841863,-0.195142299674377,0.0837634831455772,2.143441463174338
0.1666666666666666,0.6,0.07603035806030159,1.6404465288051795,-0.2850459380173762,0.14803793986675964,1.6650273272980143
0.1666666666666666,0.6333333333333333,0.0632191041413016,1.1379853552279289,-0.03056994904765243,0.026160464066870635,1.1383958847861368
0.1666666666666666,0.6666666666666666,0.07399236145712476,0.4194346188909311,0.35916068215682556,0.4612931540602706,0.5521972429590144
0.1666666666666666,0.7,0.0871631496184233,0.6302925452295344,0.5540127580503115,0.4677955561931659,0.8391655549737713
0.1666666666666666,0.7333333333333333,0.11092654532714552,0.7295583361381647,0.5071229637927082,0.4100676252006519,0.8884982083463014
0.1666666666666666,0.7666666666666666,0.12097134720460383,1.0499834410085798,0.3201292296916317,0.23365175473344543,1.0977012116669886
0.1666666666666666,0.8,0.1322684939732543,1.0478758734391482,0.1303898686629176,0.11066253053432383,1.0559570843485027
0.1666666666666666,0.8333333333333334,0.129664005115465,1.02806337766289,0.16446634059214596,0.13791382979771827,1.0411356711204365
0.1666666666666666,0.8666666666666667,0.14323291667939736,0.9646615739717846,0.33784864163883077,0.2593827192982496,1.022112350456115
0.1666666666666666,0.9,0.15218724789138705,0.8385945112332864,0.39941798911162657,0.3226283975326161,0.9288570849687103
0.1666666666666666,0.9333333333333332,0.16986078262017246,0.6005847674757335,0.5151573247248676,0.46171720895535295,0.7912579428615952
0.1666666666666666,0.9666666666666668,0.18653106953971155,0.44240960332461077,0.5325000397969717,0.5462045057754781,0.6923023541037657
0.1666666666666666,1.0,0.2053607852733039,0.1291368120245322,0.5648914720077707,0.8139314852209659,0.5794641415713015
0.2,0.0,-0.022757788387263,-0.02052244342877396,-1.3146072275055385,0.9846288762241255,1.3147674065377821
0.2,0.0333333333333333,-0.06657802930411427,-0.0732878556343934,-0.7264954491189847,0.9083653594682217,0.7301826808231505
0.2,0.0666666666666666,-0.07119081832852864,-0.23057656418622693,-0.1536339349295439,0.3998691740155979,0.27707208071882766
0.2,0.1,-0.07682029163275053,-0.1759486902224772,-0.037700038117355,0.1764580506062684,0.17994230871325193
