subset,intrinsic_index,drive_index,p_intrinsic,p_drive,n_biological_pairs,A_isi_median,A_isi_q25,A_isi_q75,A_isi_n,orth_isi_median,orth_isi_q25,orth_isi_q75,orth_isi_n,A_active_median,A_active_q25,A_active_q75,A_active_n,orth_active_median,orth_active_q25,orth_active_q75,orth_active_n,rheobase_J_median,rheobase_J_q25,rheobase_J_q75,rheobase_J_n,active_support_rate_hz_median,active_support_rate_hz_q25,active_support_rate_hz_q75,active_support_rate_hz_n,mean_isi_ms_median,mean_isi_ms_q25,mean_isi_ms_q75,mean_isi_ms_n,occupancy_fraction_median,occupancy_fraction_q25,occupancy_fraction_q75,occupancy_fraction_n,J_over_rheobase_median,J_over_rheobase_q25,J_over_rheobase_q75,J_over_rheobase_n,p_WT_like_isi_mean,p_WT_like_active_mean,p_TRANSITION_isi_mean,p_TRANSITION_active_mean,p_SCA3_like_isi_mean,p_SCA3_like_active_mean,valid_isi_weight_mean,valid_active_weight_mean,isi_corridor_weight_mean,active_corridor_weight_mean
all_pairs,2,28,0.0666666666666666,0.9333333333333332,72,0.07412061638556881,-0.4241000568799218,0.4692723025098701,72,1.3115906102109265,0.6402742312789313,1.99632052254127,72,-0.03442166875060108,-0.5806516532076113,0.4557282409566163,72,1.9969883293349755,1.3604260576145353,2.6428494646435734,72,1.905877768959733,1.0825228002905563,3.1015270432601274,72,76.99362281977018,22.288380339568754,121.07427044795793,72,9.781480674746842,5.967102847222723,14.027573377123217,72,0.9880924154548831,0.8466131577834892,0.9932790434804019,72,2.2783126433490852,1.6959737364236565,4.5103871542109735,72,0.4164296737213404,0.4532903439153439,0.2309413580246914,0.13476631393298058,0.20087081128747794,0.2819885361552028,0.8482418430335097,0.8700451940035274,0.33861331569664904,0.21668871252204586
all_pairs,2,29,0.0666666666666666,0.9666666666666668,72,0.09614556950284639,-0.4507379249627277,0.4937406675885529,72,1.3751836163757427,0.6213541314658769,2.0029904266077287,72,-0.05751627117896527,-0.6145482099595903,0.5053291452195859,72,2.125618441850611,1.508324270351839,2.649664959887738,72,1.9651041840900583,1.1009145324842666,3.0711608495887215,72,73.63427578173878,18.705557110009387,117.84760549026673,72,9.777530960690651,5.734397712680478,14.272443768020805,72,0.9867802640215737,0.49022202821435806,0.9928925603137283,72,2.2372738435586754,1.6935325461410295,4.44442366107468,72,0.40485008818342155,0.4503141534391535,0.24118716931216935,0.13570877425044092,0.19127535273368604,0.2772431657848325,0.8373126102292769,0.8632660934744268,0.33011463844797173,0.21183862433862433
all_pairs,2,30,0.0666666666666666,1.0,72,0.09489986831138444,-0.40398022879535533,0.501802584555711,72,1.4055439599313102,0.7322033783539543,2.0818145626010605,72,-0.05263077414063255,-0.5847223147501698,0.509556035088263,72,2.149156522408246,1.5291303987341638,2.7884389162021352,72,2.0371964525028234,1.1166064484940597,3.2512060968451344,72,70.81966950080087,18.769318571246192,115.93899155376009,72,9.813822753369292,6.018818609538044,14.073821833440435,72,0.9851196247833611,0.3712991295907451,0.9925822421755823,72,2.288772567492228,1.6393967190564755,4.3764940655333815,72,0.38778659611992944,0.4472828483245149,0.2302854938271605,0.12157738095238096,0.20258487654320986,0.2763888888888889,0.8206569664902997,0.8452491181657849,0.3124173280423281,0.20128417107583774
all_pairs,3,0,0.1,0.0,72,0.023342415054755157,-0.10782086642640921,0.14451890959362532,72,0.4750546872989675,0.2757511138880768,1.0777172418873495,72,-0.005770213616674064,-0.06953055658293453,0.2427501364016339,72,0.6643364398968101,0.363440620122429,1.3873714725494932,72,0.5681197120577293,0.44190874670949437,0.8988039191400582,72,72.00023886419467,60.393909214693906,89.48676322150177,72,11.907517981823684,10.51911630657782,14.700741441800464,72,0.9869348630232493,0.9641774637944502,0.9919544976342667,72,2.074491243460142,1.6621641547752157,2.651115166385908,72,0.6339561287477955,0.5873732363315697,0.2726576278659612,0.20412257495590827,0.04954254850088183,0.18979276895943564,0.9561563051146386,0.9812885802469137,0.713966049382716,0.6388999118165786
all_pairs,3,1,0.1,0.0333333333333333,72,-0.024631192093747326,-0.1493160137238596,0.12536626469997872,72,0.4870445265345477,0.3063935750063962,0.8051946819194397,72,-0.03587489944621783,-0.1376684393519864,0.15016233521646058,72,0.5930096828503801,0.3489951680739368,1.2045278379734086,72,0.6081805857707171,0.46591388850884313,0.9124225412256217,72,79.40339379935457,62.78004784940406,94.37318234671747,72,11.236053022799368,10.29151318354473,13.447691394576768,72,0.9896466745846715,0.9697718479605337,0.9923733196962341,72,2.1838321447615003,1.7793945945699297,2.7746310502263,72,0.6637841710758378,0.6606261022927691,0.24897486772486774,0.161304012345679,0.05639880952380952,0.1658619929453263,0.969157848324515,0.9877921075837742,0.7596505731922399,0.6829034391534391
all_pairs,3,2,0.1,0.0666666666666666,72,-0.044172399929348856,-0.1412881660757014,0.1394574388314945,72,0.46301504556937867,0.3412321768105293,0.7353029651485135,72,-0.04961171928256701,-0.16839145415331996,0.08142280654291004,72,0.5779608734697583,0.37988946005956775,0.8946749440319484,72,0.6453324879948061,0.4970199468619696,0.951519638141349,72,85.59470771053327,66.00807326769589,95.79253929277031,72,11.020072409802085,10.008560282294193,12.677221178967894,72,0.9899586011819284,0.9793005738281763,0.9930789294921578,72,2.318300250473434,1.8852131787539652,2.9100327186010624,72,0.6775573192239859,0.7022376543209877,0.2443893298059965,0.13677799823633155,0.055869708994708986,0.15153218694885362,0.9778163580246912,0.9905478395061729,0.7881889329805998,0.7208498677248678
all_pairs,3,3,0.1,0.1,72,-0.03702814398678515,-0.15079407600677353,0.15581102734719193,72,0.49086736373975703,0.3612047040588763,0.6795830347255032,72,-0.0609088285153874,-0.1787151061132634,0.09143412460871854,72,0.6291695596975371,0.3736498056518118,0.885937823136345,72,0.6858262655550061,0.5253452532826778,0.9815815494340377,72,88.33990343229772,70.19758645516443,99.38286298805359,72,10.831469141518587,9.868281153893765,13.029663595322411,72,0.9902513842964513,0.9782086507978187,0.9932536927970549,72,2.4280667988031666,1.9735412644495227,2.989135611960838,72,0.6762014991181657,0.7105764991181658,0.2580357142857143,0.15121252204585536,0.049035493827160485,0.13137676366843032,0.9832727072310407,0.9931657848324514,0.7878306878306878,0.7262125220458553
all_pairs,3,4,0.1,0.1333333333333333,72,-0.026433023757876716,-0.1514870187364419,0.15562108320931034,72,0.5448494235097461,0.31462118816567985,0.7587242623740109,72,-0.06340494949925443,-0.2079166906607311,0.10865811084477521,72,0.6707681314107868,0.38358131952252655,0.9651542662124244,72,0.7288810346307022,0.5542853998963062,0.9840640888468836,72,89.84129719802695,75.25009245901487,100.36892409613823,72,10.772929904111955,9.653914246293173,12.237386665250257,72,0.9913654884033416,0.9853841294891688,0.9937016485915533,72,2.5337695303305985,2.0813883598277267,3.082395359467572,72,0.6857418430335097,0.7144565696649031,0.2606426366843033,0.1509700176366843,0.041490299823633156,0.12851080246913582,0.9878747795414462,0.9939373897707231,0.8008542768959436,0.7337246472663139
all_pairs,3,5,0.1,0.1666666666666666,72,-0.0184410387026414,-0.138585459998543,0.15216234967174408,72,0.6007695102803186,0.36596886845579707,0.8084833111081167,72,-0.06646376291938305,-0.20087217032538338,0.09825681412655131,72,0.6900619898742999,0.4269764638729331,1.0531332602042183,72,0.7780246016980299,0.579277375562421,1.015889692054984,72,91.30187794354603,79.64706478936552,102.70172293570947,72,10.600108114962035,9.458610349649948,12.016662171022805,72,0.9915307675554612,0.981739442224282,0.9936591791230543,72,2.6115172837908065,2.1476916908798964,3.1534577158497354,72,0.6973159171075838,0.7232914462081129,0.25346119929453265,0.15040233686067023,0.03836529982363315,0.12013337742504408,0.9891424162257496,0.9938271604938271,0.7911926807760141,0.7091931216931217
all_pairs,3,6,0.1,0.2,72,-0.01184666024034672,-0.1382732317643315,0.14747088926232996,72,0.592983114329106,0.41102597180507733,0.8939140622020592,72,-0.07485644842630326,-0.20918278149137315,0.0921221358030863,72,0.7737288298889871,0.5159041140663326,1.1050078876392617,72,0.8337583252410865,0.5854588763142536,1.0783982170561082,72,92.91604135960156,80.64047121556717,104.54910624522945,72,10.345838699461174,9.259841464870197,11.896319943420563,72,0.9917569819676266,0.9847418348485729,0.9936952841168881,72,2.6502664288993687,2.2272605808470067,3.1902550540098398,72,0.6940035273368605,0.7365354938271605,0.2622685185185185,0.14620811287477953,0.033449074074074076,0.11141424162257499,0.9897211199294532,0.9941578483245151,0.7773148148148148,0.6793650793650793
all_pairs,3,7,0.1,0.2333333333333333,72,-0.005222329211058048,-0.13800232760669043,0.13553391826376915,72,0.640236064046287,0.4428643270813331,0.9338414107045923,72,-0.07255840339904546,-0.2000102405652103,0.07491148129356184,72,0.8593779238906392,0.5630650215635582,1.1823476674593123,72,0.8967269073232756,0.6121682433508504,1.1251773181578368,72,93.94163624608939,80.10887865306331,104.06195901911168,72,10.32540223499108,9.18687736990811,11.910709622374831,72,0.991554337557473,0.9832745843654199,0.9937719638957387,72,2.736868093019638,2.2671298197943317,3.423672802244596,72,0.7009920634920636,0.7380842151675485,0.25963403880070546,0.15229828042328042,0.030390211640211644,0.10361000881834216,0.9910163139329806,0.9939925044091713,0.740244708994709,0.6527612433862434
all_pairs,3,8,0.1,0.2666666666666666,72,0.009168626408145752,-0.14359899413072008,0.12928642613070812,72,0.6456536372107187,0.47058289439922896,0.9850663141082038,72,-0.0630707622160369,-0.23813111759098693,0.06571546956208847,72,0.874749318143186,0.6493005614720913,1.2761946666559436,72,0.9544977903154304,0.6561024831025908,1.1427656994556883,72,94.02606504793152,80.48238857758767,107.36696891567318,72,10.262688179190555,9.122523847982904,11.612161143265585,72,0.9921170652295899,0.9861840876646979,0.994642805226968,72,2.7540348548158944,2.305658791304023,3.396551417484325,72,0.7041446208112875,0.7322806437389772,0.2602513227513228,0.15688932980599646,0.026785714285714288,0.10432649911816577,0.9911816578483246,0.9934964726631395,0.7084270282186949,0.6090994268077602
all_pairs,3,9,0.1,0.3,72,0.011002110010150806,-0.17157452883456614,0.13090091698905817,72,0.7255745181560825,0.5400175029462763,1.0454719986433205,72,-0.046215597146425196,-0.2531365704881179,0.0656825107701897,72,0.9665845755042335,0.6920129467810746,1.322700128731134,72,0.9945194436162216,0.7066614636089992,1.198205557566415,72,96.00491712638228,81.07880315098502,107.90675095240874,72,10.30885992274606,9.18843437313858,11.524685763841532,72,0.9923644092975494,0.9873225119479564,0.9938832256118783,72,2.822562216584625,2.3580040473483406,3.4226241387034544,72,0.6934689153439153,0.7243772045855379,0.2719742063492063,0.15574845679012345,0.02626212522045855,0.11414241622574955,0.9917052469135802,0.994268077601411,0.686359126984127,0.5910604056437391
all_pairs,3,10,0.1,0.3333333333333333,72,0.02046415153562571,-0.17483543796043366,0.11553892418408983,72,0.7859239557160841,0.5626426672486542,1.0813569792056326,72,-0.03949138564792899,-0.25063876231586935,0.051113704022102434,72,1.0551555132475947,0.7333715675076804,1.4002186906611636,72,1.0385128094775729,0.7528481979570298,1.283213148380833,72,95.84591596199417,83.38055304536768,107.83893602473451,72,10.328045476885208,8.847928191609846,11.423420156470026,72,0.9922956555357626,0.9865648982539563,0.9942089602694205,72,2.77185846260401,2.3497418278216866,3.513826401558856,72,0.6733465608465609,0.7151344797178131,0.29350198412698414,0.16306216931216932,0.024526014109347443,0.11645723104056437,0.9913745590828924,0.9946538800705468,0.6572145061728395,0.559209656084656
all_pairs,3,11,0.1,0.3666666666666666,72,0.02705144719369368,-0.19435384417643467,0.13960506023100877,72,0.7990163229838072,0.5834891876849144,1.126086778038758,72,-0.03800217721602064,-0.2570231996790546,0.06094476117936901,72,1.1251446176769493,0.8003931461055955,1.4559003243391861,72,1.0706830256286617,0.7794654473874771,1.3751999718075283,72,94.97242014398915,83.84281563424955,110.20192030444356,72,10.16087215458733,8.766261183949915,11.492399936481453,72,0.9914679440442624,0.9832310795898753,0.9942237049635743,72,2.775728844687108,2.364476192724734,3.673395171710408,72,0.6326995149911816,0.7097663139329806,0.33122795414462086,0.1658123897707231,0.024112654320987654,0.11857914462081129,0.98804012345679,0.9941578483245151,0.6423115079365078,0.5379464285714285
all_pairs,3,12,0.1,0.4,72,0.03198150124788578,-0.20238234521499454,0.17928133165775545,72,0.8503999575209575,0.6247466986763894,1.1907291146475663,72,-0.02502824653224022,-0.2724790248128538,0.08388433787725405,72,1.1768271683684204,0.8073094229575297,1.519496383434706,72,1.093600877695236,0.7968071603035896,1.494054656939801,72,94.53594152743602,83.33924671043522,111.87622184549838,72,10.14656295532555,8.652742446871086,11.467081561401542,72,0.9915771339102958,0.9834669222905787,0.9937604951958159,72,2.823128977316922,2.329596843338353,3.7501306948116686,72,0.605731922398589,0.690625,0.34857804232804235,0.18347111992945328,0.029541446208112873,0.12006172839506174,0.9838514109347444,0.9941578483245151,0.6076168430335096,0.5223875661375661
all_pairs,3,13,0.1,0.4333333333333333,72,0.030168483430507893,-0.2091614805306979,0.21103774054793412,72,0.9044435494734203,0.6515277134640481,1.2106493473996722,72,-0.021953222244407974,-0.29244908062240915,0.1127199539980121,72,1.18892473506701,0.7915571982224767,1.5906936960795228,72,1.1175366674153446,0.8278459565665246,1.533784416342706,72,93.13083475819666,82.77471704817806,110.28589125636526,72,10.215900442180303,8.647172441761814,11.461772482246046,72,0.9922071529558821,0.9868827388090927,0.9942760648745121,72,2.83511267666709,2.3043850003713358,3.7086266690948344,72,0.5642416225749558,0.6508322310405643,0.38056657848324515,0.21429673721340387,0.03832671957671958,0.12787147266313934,0.9831349206349205,0.9930004409171076,0.5842537477954145,0.4992724867724868
all_pairs,3,14,0.1,0.4666666666666667,72,0.04048241534261628,-0.20673147436364958,0.22208897977428127,72,0.9497707901813888,0.6535351482159475,1.2510527200460606,72,-0.009938267365537306,-0.30256780151242596,0.1257516334917217,72,1.2029956782551512,0.8245831254008313,1.6456122157919912,72,1.1557493389262161,0.8220733991555016,1.571104278499375,72,92.00461270818732,81.80093836541644,109.4519249920526,72,10.219718173173389,8.379576398375374,11.685495251776711,72,0.9912058361857368,0.9866718971509008,0.9940381747910514,72,2.8163124169296405,2.2861357227205725,3.6934684885213604,72,0.5464836860670194,0.6288084215167549,0.3862158289241623,0.23481591710758376,0.04359016754850088,0.12565586419753086,0.9762896825396825,0.9892802028218696,0.5605544532627866,0.47965167548500875
all_pairs,3,15,0.1,0.5,72,0.04252695330656717,-0.2235922122412531,0.24282302990898638,72,0.9814889342924404,0.6398375337685743,1.2957057833232704,72,-0.020279467335267906,-0.307920375104162,0.1474294399090499,72,1.241183102493146,0.9127536193155834,1.6488818968607073,72,1.191210007244952,0.8210076037463323,1.6342529784494666,72,92.31608528938116,79.18463359546118,108.71431768259981,72,10.004997447303602,8.163759477777049,11.721668766894938,72,0.9914585738020999,0.9852444641844674,0.9947144763768727,72,2.8638316509825077,2.242046391495776,3.69172260537758,72,0.5418595679012346,0.5910052910052911,0.3906305114638448,0.2611827601410935,0.04184303350970017,0.13119488536155202,0.9743331128747796,0.9833829365079365,0.5444609788359789,0.45269510582010586
all_pairs,3,16,0.1,0.5333333333333333,72,0.05702031094991771,-0.23104127647821981,0.2710025996093173,72,1.0262242890909017,0.623800554769845,1.3096217076088106,72,-0.01089553279366532,-0.3060683962590653,0.1750038131822398,72,1.3016187859280108,0.9267738483206858,1.7214020025655223,72,1.2279759294799706,0.8316651240265707,1.7735105298503067,72,92.09054450471291,76.39990007473531,109.89014519683738,72,10.129289436736528,7.960537392590909,11.972659681590489,72,0.9923382978871257,0.9862374186364523,0.9941079380880882,72,2.8751170066853105,2.230160588825751,3.789790336568189,72,0.5287698412698413,0.5741071428571429,0.3951499118165785,0.2676697530864197,0.04518298059964727,0.13878417107583774,0.969102733686067,0.9805610670194006,0.5299052028218695,0.4357087742504409
all_pairs,3,17,0.1,0.5666666666666667,72,0.05217816465907765,-0.22403588790767442,0.3075612237683233,72,1.023952473523325,0.7088373154267176,1.3748156748117675,72,-0.00687592101508727,-0.3134634317098408,0.19640591772150345,72,1.3840101886844174,0.9458720546031419,1.7864865411022839,72,1.2771259763608742,0.8879030464033748,1.8663277433997003,72,90.87398237073947,74.34238546730928,111.89559889447605,72,9.947744556853664,7.51447425737871,12.224087389457988,72,0.99185891817513,0.982078907876464,0.9936046765190784,72,2.8613626729257744,2.2225549493739503,3.8884258998818386,72,0.5057760141093475,0.5606316137566137,0.402689594356261,0.26299052028218695,0.053791887125220456,0.1484567901234568,0.9622574955908291,0.9720789241622576,0.5202325837742504,0.42235449735449737
all_pairs,3,18,0.1,0.6,72,0.07677203091594491,-0.21057389733705922,0.3358870609757708,72,1.0464141347215765,0.7249507502557345,1.4712868578600546,72,0.013262950291137637,-0.3190538271750792,0.232454599285484,72,1.4272624405917123,0.9385027231195062,1.8641954416588171,72,1.2646331686578889,0.8970123439646178,1.995644528351738,72,89.49891443258696,71.93981134483289,114.48555088367593,72,10.05539410182577,7.427606260007941,12.737902003921,72,0.9920716976206426,0.982071219422326,0.994782474236553,72,2.8827828019859227,2.181985293117109,3.83856256203695,72,0.4920634920634921,0.5507385361552029,0.39306657848324517,0.2555500440917107,0.07237654320987653,0.16374007936507937,0.9575066137566137,0.9700286596119931,0.4966159611992945,0.41529431216931223
all_pairs,3,19,0.1,0.6333333333333333,72,0.09975458604928275,-0.20005811747476693,0.34013795429948135,72,1.032008413715031,0.6948087965234597,1.5321306096907121,72,0.02648027714240498,-0.34814365535699354,0.29119393352138195,72,1.444511778425677,0.9752952412162472,1.9572920403264302,72,1.290096111474564,0.9036822525134973,2.061924482440307,72,89.4942334060261,68.9211631412388,114.97838039195574,72,10.139190160171342,7.205255526773458,13.24942968093075,72,0.9912910532288077,0.9854439557225634,0.993996600015969,72,2.8875711959050467,2.1383448281332345,3.9634496710991325,72,0.4757220017636684,0.5320326278659613,0.39025573192239865,0.256194885361552,0.08564263668430334,0.1754243827160494,0.9516203703703704,0.9636518959435626,0.4924107142857143,0.4016038359788359
all_pairs,3,20,0.1,0.6666666666666666,72,0.11802474179054927,-0.22975954030772144,0.31808561941634905,72,1.0233130660512846,0.6839813229144268,1.564623521226267,72,0.01066925729348529,-0.38176248216214304,0.33936075942667376,72,1.5205953599702,1.010264905838422,2.011433339167426,72,1.3472858757607074,0.9106076006561123,2.1247336593473243,72,87.81378824713468,64.80383117082359,117.09049073298806,72,10.033651186533655,7.160773073215772,13.723766229431504,72,0.9916862400364663,0.9764452691765158,0.9942346794687644,72,2.80785532193751,2.091033190734235,4.096868028362366,72,0.4582065696649031,0.5175870811287477,0.38792989417989415,0.23860780423280423,0.0997960758377425,0.1996086860670194,0.9459325396825398,0.9558035714285715,0.48296406525573193,0.3887786596119929
all_pairs,3,21,0.1,0.7,72,0.1267733953685718,-0.2218583567834313,0.3409204353436883,72,1.0223555328898875,0.6945375282725628,1.608577055693389,72,0.016044372987619373,-0.36179314068859864,0.3983168441743333,72,1.5224474656383618,1.0003303746383385,2.07256270426827,72,1.3604618464162568,0.8960789866044785,2.1387757755010917,72,87.73788181219354,61.24970019613123,115.71668381430312,72,10.013428309140428,7.32289216967382,13.66359293403103,72,0.9903126780494997,0.9731047128181667,0.9941798820839917,72,2.7857084604018945,2.0156336156694783,4.164235680965174,72,0.4488921957671958,0.4946979717813051,0.3617559523809524,0.2400187389770723,0.1308917548500882,0.2171682098765432,0.9415399029982363,0.9518849206349207,0.48854166666666665,0.38751102292768963
all_pairs,3,22,0.1,0.7333333333333333,72,0.12501448174945645,-0.24026042638391737,0.36846338444275895,72,1.0332801896555133,0.6536847344611836,1.639992660388334,72,0.016256275427307804,-0.3575992259372487,0.4461295328528728,72,1.5799755762117573,1.0177932776328762,2.1723903203096278,72,1.3948170014894683,0.9061173296030234,2.1726858909313647,72,86.91089921298476,57.93361029683824,116.27761969813741,72,9.978086218986093,7.157542418297331,14.140232126447874,72,0.9913049774257805,0.9758813027215645,0.9944017063071411,72,2.743710925787999,1.9786930158978902,4.299327986347933,72,0.442554012345679,0.4896053791887125,0.34476410934744267,0.21120480599647268,0.141793430335097,0.24596560846560844,0.9291115520282188,0.9467757936507937,0.4799217372134039,0.3759093915343915
all_pairs,3,23,0.1,0.7666666666666666,72,0.10504299525883037,-0.2680183103148889,0.395489830010825,72,1.0718974949227866,0.634976451803781,1.6725421968764096,72,0.008588542200562587,-0.3884796457202605,0.4593180208124824,72,1.6312913713115331,1.0633955907371884,2.2700375812393165,72,1.4380807614290911,0.9194435887763422,2.2564490522955887,72,83.88733220497281,53.59669206094307,122.73650615086774,72,9.94176166978649,7.077224613962402,14.245797990388635,72,0.9903649371955495,0.9723195132338102,0.9934443826012589,72,2.6810816467804326,1.9436999389384095,4.380676769319308,72,0.4388888888888889,0.48055555555555557,0.3066358024691358,0.20550595238095237,0.17218915343915345,0.25641534391534393,0.9177138447971783,0.9424768518518518,0.460896164021164,0.3628306878306879
all_pairs,3,24,0.1,0.8,72,0.08656534433515127,-0.2864335129250119,0.40650855479085213,72,1.109079480858726,0.5999167439044049,1.6838018669009998,72,0.01135053640389056,-0.3915773395839527,0.4677037973215393,72,1.6105157823641738,1.1808319401200364,2.3079003077525844,72,1.539144738440132,0.9386362064203599,2.3992594579695803,72,82.47692026611617,50.68764995618097,123.84569221715626,72,9.906465035118515,6.823183864885851,13.983993926058478,72,0.9895401637589701,0.9659714462103999,0.9929664977757195,72,2.6108643643113045,1.8817123236996958,4.373375199403139,72,0.4313657407407408,0.46648478835978835,0.2994102733686067,0.18765983245149911,0.17960758377425043,0.2827601410934744,0.9103835978835977,0.9369047619047619,0.4585648148148148,0.3401675485008819
all_pairs,3,25,0.1,0.8333333333333334,72,0.09596920720131119,-0.3082698825591341,0.4199641209908031,72,1.1043054509611148,0.614469858278877,1.7075946831642883,72,0.008762225709948585,-0.5042560133255284,0.44796861884002503,72,1.7246045168448403,1.2239589205841046,2.229321720284414,72,1.621970329364292,0.923134389594926,2.5588290259452866,72,80.21950043679162,44.984239481977276,123.36910706814422,72,9.907855672393044,6.8903316189132795,14.229731228626115,72,0.9898855643894475,0.9682352809676184,0.9930839758283817,72,2.52910154121775,1.8181492215415207,4.275653681427013,72,0.4245866402116402,0.46284722222222224,0.268016975308642,0.16903108465608466,0.20638778659611992,0.2935515873015873,0.8989914021164022,0.9254298941798942,0.42983906525573196,0.32418981481481485
all_pairs,3,26,0.1,0.8666666666666667,72,0.1094501525339617,-0.38404025210805004,0.46217232611337533,72,1.1334307658771778,0.5288864342314511,1.7287148651833222,72,0.009166641928141844,-0.5406948397561724,0.4993089479375913,72,1.7789792426013518,1.2582585835544065,2.2625494682368172,72,1.6751259227694835,0.9398385683577724,2.6943564870114476,72,77.96208060746706,35.72370769491451,121.50686514617516,72,9.962408475256304,6.540664778855384,14.23277196645043,72,0.9880599484616426,0.9503662372054553,0.9929273869831959,72,2.4511843258421875,1.843903677698136,4.197632643311893,72,0.4192239858906526,0.45445877425044096,0.2584821428571429,0.16192129629629626,0.20519179894179893,0.29193672839506174,0.8828979276895944,0.9083167989417991,0.417581569664903,0.30399581128747794
all_pairs,3,27,0.1,0.9,72,0.1293891876026364,-0.42061218068017786,0.4955343541261845,72,1.1545611799511275,0.5165219280166129,1.7641116419547145,72,0.011379006514287856,-0.5418760173117712,0.529685765743201,72,1.8615840339936,1.3040109305102323,2.32228051793118,72,1.7323229865160705,0.9781329061249076,2.826240793412214,72,75.7046607781425,30.73035117358618,116.36233376260168,72,10.029111253449518,6.197667936570192,14.681632414395871,72,0.9860250309015229,0.9109213975434969,0.9929175339456836,72,2.381728249651137,1.8179524259138788,4.2553434093722835,72,0.418397266313933,0.453069885361552,0.24464285714285713,0.15434303350970013,0.19944885361552026,0.28674492945326274,0.8624889770723105,0.8941578483245151,0.3959380511463845,0.2761849647266314
all_pairs,3,28,0.1,0.9333333333333332,72,0.13686540219875606,-0.41692884191701274,0.5398977498327742,72,1.163172878413382,0.5222465408104,1.7927556759904932,72,0.017161068738325735,-0.5457409155447481,0.5908961567387072,72,1.9942517277869634,1.3064704531847018,2.5758135930615866,72,1.783913631182295,1.0086952389396857,2.9736879367605935,72,73.53510612364727,25.253611862884146,115.89529986134053,72,10.102187021704063,6.184651442379215,14.895255141002796,72,0.9877417429069927,0.8683818650338653,0.993237065047488,72,2.346739808327864,1.7813187611057157,4.295345736603648,72,0.4122685185185185,0.45268959435626105,0.22969025573192237,0.1354056437389771,0.21022927689594356,0.28908730158730156,0.8521880511463844,0.8771825396825396,0.37568893298059963,0.26438492063492064
all_pairs,3,29,0.1,0.9666666666666668,72,0.13755758792130637,-0.41164278593638476,0.5406910320649678,72,1.1981461605694206,0.4983964012504941,1.8048516024574106,72,0.01797553646953521,-0.5639482469442916,0.5394645704164247,72,1.8817282483411475,1.3555733655993232,2.574431871262555,72,1.846910321947197,1.0411981195009101,3.1621260985368496,72,71.27768629432272,21.5650280442025,115.42826596007937,72,10.177188047096253,6.17742199265408,14.768620786892658,72,0.9864391158982156,0.5229976279689719,0.9913220163528311,72,2.3261566475751287,1.7556345459617013,4.673093806488067,72,0.3901399911816579,0.45037477954144617,0.23522376543209875,0.1325562169312169,0.22136794532627865,0.28407186948853613,0.8467317019400353,0.8670028659611992,0.36340388007054675,0.24964175485008816
all_pairs,3,30,0.1,1.0,72,0.1391028288221649,-0.4317782012231504,0.5349084963645212,72,1.2125034131585921,0.610164138705076,1.8853833039359238,72,0.0004274405927058031,-0.6017712172058723,0.5975450887123335,72,2.0362598182691665,1.4001478935849931,2.6021396684084435,72,1.911599714583623,1.0329771386588409,3.311939780122005,72,69.0400947003532,19.73388960683883,112.65679575451543,72,10.25747326577808,6.030769629523064,14.86957352711515,72,0.9851905990313279,0.4494787510627524,0.9928749866637429,72,2.2740640155521437,1.7055269885782076,4.608100848573237,72,0.3864914021164021,0.44496252204585535,0.23601190476190478,0.12416225749559083,0.2099757495590829,0.2909887566137566,0.8324790564373897,0.8601135361552028,0.3566358024691358,0.24349647266313934
all_pairs,4,0,0.1333333333333333,0.0,72,0.011031444542576943,-0.12436106596845174,0.16879950292649895,72,0.43259771495161364,0.2939488849197255,1.090695627270632,72,0.01496540336817629,-0.0656477162818779,0.2902570963564002,72,0.9128699149513724,0.4054619355684913,1.539493701777621,72,0.5398888216531688,0.4277304610343773,0.8964145815174795,72,70.37917322590656,51.128138137685625,84.99559928914182,72,12.25109462535491,10.843935842350394,14.707350228758466,72,0.9842683568720481,0.9531943961268325,0.9914715239044521,72,2.0856231683041955,1.7074077060414707,2.6414306957419624,72,0.6088679453262787,0.5523423721340388,0.26401565255731924,0.19485229276895943,0.06202601410934743,0.2157572751322751,0.9349096119929453,0.9629519400352733,0.6565917107583774,0.562880291005291
all_pairs,4,1,0.1333333333333333,0.0333333333333333,72,-0.0305564179027332,-0.15497945917061418,0.12344693142096344,72,0.51819875928459,0.31795384041325686,0.9185510990569599,72,-0.004822689469187644,-0.1136835936829453,0.20522958329562985,72,0.6974388515818677,0.4363129028998207,1.4152705842532685,72,0.5820827413843581,0.4441780831621667,0.8990071103818786,72,76.12418910877199,58.14070999553544,89.96515577096422,72,11.485642846065154,10.357525101142809,13.986281965887947,72,0.9869772929133953,0.9627355660343152,0.9918147305308584,72,2.2105294106207785,1.8243518962716765,2.8138982348802903,72,0.6468143738977072,0.6087797619047619,0.24298941798941798,0.1613095238095238,0.05599096119929454,0.20046847442680776,0.9457947530864198,0.9705577601410936,0.7237213403880071,0.628367504409171
