,0.0,9.0,19.0,28.0,37.0,46.0,55.0,64.0,74.0,82.0,91.0,100.0,109.0,118.0,127.0,136.0,145.0,151.0,Cm
0.0,-73.05908,-73.028564,-71.3501,-72.47925,-71.92993,-71.10596,-71.16699,-70.52612,-70.22095,-72.265625,-71.07544,-70.739746,-72.11304,-69.51904,-70.892334,-71.8689,-72.08252,-71.746826,35.69138801555975
0.0001,-73.48633,-73.24219,-71.502686,-72.35718,-72.29614,-71.59424,-70.64819,-70.70923,-70.06836,-72.143555,-70.67871,-70.739746,-71.77734,-69.732666,-70.67871,-71.83838,-71.31958,-71.65527,35.69138801555975
0.0002,-73.24219,-72.631836,-71.380615,-72.29614,-72.509766,-71.746826,-71.014404,-70.67871,-70.22095,-71.746826,-70.373535,-70.86182,-71.71631,-69.39697,-71.22803,-71.746826,-71.92993,-71.68579,35.69138801555975
0.00030000000000000003,-73.42529,-72.87598,-71.014404,-72.20459,-71.8689,-71.10596,-71.41113,-70.15991,-70.251465,-72.23511,-70.86182,-70.92285,-72.052,-69.76318,-70.95337,-72.08252,-72.052,-71.59424,35.69138801555975
0.0004,-72.96753,-72.93701,-71.5332,-72.5708,-72.17407,-71.59424,-70.95337,-70.892334,-70.43457,-71.99097,-70.77026,-70.43457,-71.8689,-69.67163,-70.98389,-72.23511,-71.92993,-71.899414,35.69138801555975
0.0005,-73.33374,-72.81494,-71.31958,-72.44873,-72.44873,-71.624756,-70.80078,-70.55664,-69.885254,-72.17407,-70.8313,-71.16699,-71.899414,-69.244385,-70.86182,-71.71631,-71.83838,-71.5332,35.69138801555975
0.0006000000000000001,-73.18115,-72.75391,-71.502686,-72.11304,-72.17407,-71.56372,-71.014404,-70.617676,-70.64819,-71.71631,-70.22095,-70.739746,-71.83838,-69.885254,-71.136475,-71.8689,-71.80786,-71.3501,35.69138801555975
0.0007,-72.96753,-72.84546,-71.10596,-72.66235,-72.052,-71.3501,-70.92285,-70.28198,-70.15991,-72.32666,-70.55664,-71.04492,-72.23511,-69.7937,-71.3501,-71.96045,-71.80786,-71.77734,35.69138801555975
0.0008,-73.42529,-73.272705,-71.56372,-72.5708,-72.20459,-71.59424,-70.95337,-70.67871,-70.22095,-72.021484,-70.8313,-70.46509,-71.899414,-69.91577,-70.92285,-71.71631,-71.68579,-71.65527,35.69138801555975
