,0.0,9.0,19.0,28.0,37.0,46.0,56.0,65.0,74.0,83.0,92.0,101.0,111.0,Cm
0.0,-73.30322,-73.150635,-71.41113,-74.24927,-75.927734,-75.10376,-75.74463,-69.885254,-73.88306,-75.68359,-69.0918,-71.10596,-71.92993,20.753607926525415
0.0001,-73.30322,-72.87598,-71.41113,-74.24927,-76.11084,-75.46997,-75.408936,-69.85474,-73.516846,-75.13428,-69.03076,-71.28906,-72.08252,20.753607926525415
0.0002,-73.12012,-72.906494,-71.380615,-73.638916,-75.95825,-75.286865,-75.37842,-69.97681,-73.54736,-75.07324,-69.33594,-71.22803,-72.08252,20.753607926525415
0.00030000000000000003,-73.6084,-72.81494,-71.31958,-74.401855,-76.47705,-75.50049,-75.56152,-70.22095,-73.73047,-75.25635,-69.45801,-70.92285,-71.71631,20.753607926525415
0.0004,-73.30322,-73.18115,-71.10596,-74.21875,-75.89722,-74.85962,-75.74463,-69.732666,-74.06616,-75.46997,-69.51904,-70.98389,-72.08252,20.753607926525415
0.0005,-73.21167,-72.84546,-71.44165,-74.279785,-75.95825,-75.50049,-75.286865,-70.007324,-73.57788,-75.01221,-68.878174,-71.3501,-72.23511,20.753607926525415
0.0006000000000000001,-73.33374,-72.81494,-71.47217,-73.791504,-75.98877,-75.286865,-75.46997,-70.007324,-73.48633,-75.13428,-69.488525,-71.136475,-72.11304,20.753607926525415
0.0007,-73.42529,-72.96753,-71.07544,-74.37134,-76.35498,-75.286865,-75.50049,-70.129395,-73.73047,-75.286865,-69.33594,-70.95337,-71.56372,20.753607926525415
0.0008,-73.272705,-73.0896,-71.22803,-74.157715,-75.927734,-75.19531,-75.805664,-69.58008,-73.97461,-75.46997,-69.610596,-71.22803,-72.08252,20.753607926525415
0.0009000000000000001,-73.30322,-72.784424,-71.5332,-74.1272,-75.89722,-75.68359,-75.164795,-70.129395,-73.57788,-74.95117,-68.7561,-71.22803,-72.021484,20.753607926525415
0.001,-73.394775,-72.93701,-71.380615,-74.00513,-76.01929,-75.164795,-75.43945,-69.885254,-73.73047,-75.042725,-69.54956,-71.10596,-72.265625,20.753607926525415
0.0011,-73.45581,-73.05908,-71.10596,-74.34082,-76.293945,-75.286865,-75.56152,-70.15991,-73.638916,-75.286865,-69.21387,-70.95337,-71.56372,20.753607926525415
0.0012000000000000001,-72.93701,-73.0896,-71.16699,-74.06616,-75.89722,-75.286865,-75.653076,-69.488525,-73.85254,-75.286865,-69.58008,-71.44165,-72.08252,20.753607926525415
