subset,scan,fixed_coordinate,fixed_value,projection,stage,A_threshold,crossing_coordinate,n_biological_pairs_total,n_pairs_with_marker,pair_marker_fraction,n_pairs_support_ge_0_5,pair_majority_support_fraction,median_pair_crossing_support_weight,median,q25,q75,median_majority_support,q25_majority_support,q75_majority_support
all_pairs,drive,p_intrinsic,0.1333333333333333,isi,balance,0.5,p_drive,72,61,0.8472222222222222,49,0.6805555555555556,0.5714285714285714,0.4750454152556314,0.2351704376060902,0.5939000842319453,0.4750454152556314,0.24180029512593398,0.5939000842319453
all_pairs,drive,p_intrinsic,0.1666666666666666,active,SCA3_entry,0.6832817402871161,p_drive,72,66,0.9166666666666666,49,0.6805555555555556,0.611111111111111,0.2411235931548915,0.0,0.6435826073050807,0.34305228145945527,0.0,0.6544139973732044
all_pairs,drive,p_intrinsic,0.1666666666666666,active,WT_exit,0.1483293470542087,p_drive,72,68,0.9444444444444444,62,0.8611111111111112,0.8591269841269841,6.959360682490991e-17,0.0,0.27830355063459455,2.748633877191637e-16,0.0,0.28249104316923124
all_pairs,drive,p_intrinsic,0.1666666666666666,active,balance,0.5,p_drive,72,68,0.9444444444444444,53,0.7361111111111112,0.7023809523809524,0.26135211828011756,0.0,0.5505552604102449,0.30018939257036387,0.0,0.5752489879090454
all_pairs,drive,p_intrinsic,0.1666666666666666,isi,SCA3_entry,0.7978563373093712,p_drive,72,60,0.8333333333333334,30,0.4166666666666667,0.41666666666666674,0.6010406599944531,0.2773622836156941,0.7078914241420633,0.6539650371309242,0.42918430934120394,0.7079063605633493
all_pairs,drive,p_intrinsic,0.1666666666666666,isi,WT_exit,0.1358293233470019,p_drive,72,67,0.9305555555555556,63,0.875,0.8908730158730159,0.07843918304862521,0.0,0.32086016990938737,0.06666666666666679,0.0,0.3064027966209616
all_pairs,drive,p_intrinsic,0.1666666666666666,isi,balance,0.5,p_drive,72,60,0.8333333333333334,49,0.6805555555555556,0.5714285714285714,0.46363422784854413,0.24916015833154168,0.5767449831802114,0.4668892092257085,0.2666666666666666,0.5870954799396706
all_pairs,drive,p_intrinsic,0.2,active,SCA3_entry,0.6832817402871161,p_drive,72,68,0.9444444444444444,52,0.7222222222222222,0.6666666666666666,0.23992565329725818,0.0,0.639771587170222,0.32681482337340717,0.0,0.6477519923745061
all_pairs,drive,p_intrinsic,0.2,active,WT_exit,0.1483293470542087,p_drive,72,68,0.9444444444444444,62,0.8611111111111112,0.9023809523809525,5.551115123125776e-18,0.0,0.2470869404992385,7.679597731900575e-17,0.0,0.2929727312278459
all_pairs,drive,p_intrinsic,0.2,active,balance,0.5,p_drive,72,68,0.9444444444444444,55,0.7638888888888888,0.7440476190476191,0.18219277922793212,0.0,0.5267571194978072,0.2668748067361014,2.77555756156289e-17,0.5675594867633759
all_pairs,drive,p_intrinsic,0.2,isi,SCA3_entry,0.7978563373093712,p_drive,72,60,0.8333333333333334,29,0.4027777777777778,0.41666666666666674,0.5863569854521331,0.3238518813354434,0.715968994603948,0.6615095495538629,0.3197956665672552,0.7198791835327659
