,0.0,8.0,17.0,25.0,33.0,42.0,50.0,58.0,67.0,75.0,83.0,91.0,99.0,107.0,115.0,Cm
0.0,0.84928894,0.15135956,0.5621414,-0.3427124,0.30488586,0.41288757,0.01739502,-0.057685852,0.15196991,-0.1876831,0.13398743,0.2990799,0.11016846,-0.0289917,0.1263504,39.08418783604516
0.0001,0.26945496,-0.55054474,0.3180008,0.6033325,0.030227661,0.16874695,0.047912598,-0.027168274,0.3045578,-0.12664795,0.10346985,0.6042557,0.018615723,-0.15106201,0.06531525,39.08418783604516
0.0002,-0.37141418,-0.8557205,0.3180008,0.38970947,0.06074524,0.38237,0.35308838,-0.30182648,-0.2447586,-0.6454468,0.042434692,0.5737381,0.11016846,-0.63934326,-0.3008957,39.08418783604516
0.00030000000000000003,-0.27986145,-0.3064041,-0.35338593,0.08453369,-0.51908875,0.077194214,0.078430176,0.674736,-0.00061798096,-0.52337646,-0.17118835,0.08545685,-0.10345459,-0.4257202,0.2789383,39.08418783604516
0.0004,0.08634949,0.12084198,-0.017692566,-0.70892334,-0.8547821,-0.0448761,0.047912598,0.2780075,0.24352264,-0.15716553,0.22554016,0.26856232,-0.5001831,0.21514893,0.61463165,39.08418783604516
0.0005,0.14738464,0.24291229,0.10437775,-0.6478882,-0.7021942,-0.0143585205,-0.043640137,0.61370087,0.39611053,-0.24871826,0.10346985,0.024421692,-0.25604248,-0.090026855,-0.056755066,39.08418783604516
0.0006000000000000001,0.57463074,-0.458992,0.65369415,-0.37322998,-0.6106415,0.26029968,0.108947754,0.8273239,0.4266281,-0.37078857,-0.44584656,-0.61644745,0.17120361,0.12359619,-0.23986053,39.08418783604516
0.0007,0.2084198,-0.55054474,0.19593048,-0.5258179,-0.6106415,-0.28901672,-0.28778076,0.46111298,-0.15320587,-0.0045776367,-0.56791687,-0.18920135,-0.28656006,0.18463135,-0.087272644,39.08418783604516
0.0008,0.116867065,-0.09278107,-0.23131561,-0.4647827,-0.21391296,-0.105911255,-0.34881592,0.33904266,-0.00061798096,0.17852783,0.011917114,-0.21971893,-0.5001831,-0.0289917,0.49256134,39.08418783604516
0.0009000000000000001,-0.31037903,-0.39795685,0.34851837,-0.43426514,0.73213196,-0.35005188,-0.59295654,0.36956024,-0.30579376,0.17852783,0.5917511,0.08545685,-0.6222534,-0.15106201,0.5841141,39.08418783604516
0.001,-0.5240021,-0.21485138,0.34851837,-0.12908936,0.36592102,-0.3195343,0.4446411,0.3085251,-0.12268829,-0.21820068,-0.07963562,-0.37230682,-0.40863037,0.5203247,0.1263504,39.08418783604516
0.0011,-0.035720825,-0.24536896,0.1654129,0.17608643,0.15229797,-0.41108704,-0.043640137,-0.08820343,0.24352264,-0.12664795,0.042434692,-0.036613464,-0.652771,0.09307861,0.21790314,39.08418783604516
0.0012000000000000001,0.14738464,-0.3064041,-0.23131561,-0.007019043,0.121780396,-0.92988586,-0.13519287,0.40007782,0.12145233,0.23956299,0.011917114,0.115974426,-0.56121826,0.12359619,-0.026237488,39.08418783604516
0.0013000000000000002,0.29997253,-0.8862381,-0.29235077,-0.007019043,0.61006165,-0.777298,-0.013122559,0.7052536,-0.061653137,0.0869751,0.13398743,-0.2502365,0.20172119,0.21514893,0.03479767,39.08418783604516
0.0014,0.14738464,-0.67261505,-0.23131561,0.32867432,0.30488586,-0.38056946,0.29205322,0.3085251,0.12145233,-0.0045776367,0.25605774,-0.49437714,0.44586182,0.6729126,-0.17882538,39.08418783604516
0.0015,0.3610077,-0.24536896,-0.1092453,0.7559204,-0.000289917,-0.6247101,-0.10467529,0.0033493042,0.27404022,0.0869751,0.34761047,-0.1281662,0.26275635,0.7949829,0.18738556,39.08418783604516
0.0016,-0.18830872,-0.21485138,-0.13976288,0.96954346,0.21333313,-0.68574524,0.53619385,0.09490204,0.15196991,0.42266846,0.40864563,0.17700958,0.6289673,0.45928955,1.0113602,39.08418783604516
0.0017000000000000001,-0.15779114,-0.42847443,0.53162384,-0.0680542,0.09126282,-0.68574524,0.20050049,0.4305954,0.33507538,-0.06561279,0.28657532,-0.31127167,0.69000244,0.12359619,0.1263504,39.08418783604516
0.0018000000000000002,-0.3408966,0.12084198,0.19593048,-0.3427124,-0.6106415,0.2297821,-0.19622803,0.21697235,-0.03113556,-0.27923584,-0.3848114,-0.2807541,-0.31707764,0.18463135,-0.20934296,39.08418783604516
0.0019,0.08634949,-0.123298645,0.07386017,-0.37322998,-0.27494812,0.046676636,-0.47088623,-0.14923859,-0.3973465,0.0869751,0.042434692,0.2990799,-0.59173584,0.032043457,0.0042800903,39.08418783604516
0.002,0.23893738,-0.123298645,0.22644806,-0.43426514,-0.061325073,0.016159058,-0.8065796,-0.3933792,-0.6720047,0.0869751,0.50019836,0.32959747,-0.28656006,-0.21209717,0.24842072,39.08418783604516
0.0021000000000000003,-0.3408966,-0.7641678,0.07386017,-0.7699585,0.3964386,0.29081726,-0.776062,-0.5764847,-0.61096954,0.20904541,0.10346985,-0.2502365,0.506897,0.18463135,0.06531525,39.08418783604516
0.0022,-0.58503723,-1.1914139,-0.35338593,0.08453369,0.30488586,0.44340515,-0.5319214,-0.3933792,0.15196991,-0.24871826,-0.35429382,0.115974426,-0.10345459,0.42877197,0.18738556,39.08418783604516
0.0023,0.116867065,-0.15381622,-0.23131561,0.4812622,0.121780396,0.41288757,-0.9286499,-0.17975616,0.4571457,-0.30975342,0.19502258,0.26856232,-0.10345459,0.30670166,0.18738556,39.08418783604516
0.0024000000000000002,-0.58503723,0.57860565,-0.32286835,0.11505127,0.3964386,0.26029968,-1.0812378,0.24748993,0.36559296,-0.70648193,0.4696808,0.2990799,0.0491333,0.032043457,0.30945587,39.08418783604516
0.0025,-0.70710754,-0.3369217,-0.23131561,-0.15960693,0.48799133,0.41288757,-0.47088623,-0.027168274,0.3045578,-0.09613037,-0.018600464,0.17700958,-0.07293701,-0.12054443,0.43152618,39.08418783604516
0.0026000000000000003,-0.2188263,-0.39795685,-0.13976288,0.206604,0.2743683,0.41288757,-0.6539917,-0.057685852,0.09093475,0.17852783,-0.32377625,-0.31127167,-0.5001831,-0.059509277,-0.11779022,39.08418783604516
0.0027,-0.18830872,0.57860565,0.13489532,0.23712158,0.09126282,0.41288757,0.047912598,-0.33234406,-0.061653137,0.025939941,-0.20170593,-0.1281662,-0.25604248,-0.059509277,0.37049103,39.08418783604516
0.0028,-0.7681427,0.5480881,0.8367996,-0.03753662,0.30488586,-0.4721222,0.01739502,-0.2713089,-0.092170715,-0.24871826,0.011917114,0.024421692,0.20172119,-0.3036499,-0.087272644,39.08418783604516
0.0029000000000000002,-0.43244934,0.33446503,0.22644806,-0.3427124,-0.21391296,-0.4721222,-0.074157715,-0.45441437,-0.30579376,-0.37078857,0.13398743,0.08545685,0.4763794,0.062561035,-0.17882538,39.08418783604516
