,-0.0,8.0,17.0,25.0,33.0,41.0,50.0,57.0,66.0,74.0,82.0,90.0,95.0,98.0,100.0,102.0,120.0,Cm
0.0,-0.2789383,0.48004913,-0.80259705,0.7583618,-0.26795197,-0.19406891,-0.42664337,0.84472656,-1.0464478,-0.13550568,-0.5014038,-0.3274536,0.030830383,-0.17273712,-0.08178711,-0.010681152,-0.23712921,35.69138801555975
0.0001,-1.1029129,0.57160187,0.05189514,0.42266846,-0.84778595,-0.621315,-0.33509064,0.60058594,-0.5276489,0.13915253,0.38360596,-0.54107666,0.36652374,-1.1492996,-0.20385742,0.17242432,-0.14557648,35.69138801555975
0.0002,-0.7061844,0.72418976,0.29603577,0.54473877,-1.3665848,-0.37717438,-0.48767853,0.08178711,-0.5581665,0.047599792,-0.10467529,-0.6326294,1.2210159,-0.9356766,-0.3564453,-0.07171631,-0.60334015,35.69138801555975
0.00030000000000000003,-0.4010086,0.2664261,-0.07017517,0.6057739,-0.8783035,-0.13303375,-0.33509064,0.234375,-1.4126587,-0.6543045,-0.34881592,-0.23590088,1.7398148,-1.118782,-0.14282227,-0.9262085,-0.17609406,35.69138801555975
0.0004,-0.5535965,-0.5575485,-1.1077728,0.45318604,-0.39002228,0.9350815,0.06163788,-0.13183594,-1.2905884,-0.5017166,0.108947754,-0.81573486,1.7092972,-1.2713699,-0.14282227,-1.3839722,-0.054023743,35.69138801555975
0.0005,-1.4080887,-0.5575485,-0.49742126,0.0869751,0.25084686,1.4843979,0.122673035,0.08178711,-0.4055786,-0.74585724,0.7192993,-0.57159424,1.8008499,-1.0577469,-0.47851562,-0.8041382,0.37322235,35.69138801555975
0.0006000000000000001,0.36193085,-0.49651337,-0.68052673,0.23956299,0.6170578,1.118187,-0.6402664,0.11230469,-0.9854126,-0.28809357,0.96343994,-0.3579712,1.068428,-0.69153595,-0.7836914,-0.16326904,0.37322235,35.69138801555975
0.0007,1.216423,-0.5880661,0.08241272,0.33111572,0.4644699,1.4233627,-0.6402664,0.234375,-1.7178345,-0.19654083,0.23101807,-0.38848877,0.8853226,-0.99671173,-0.9057617,-0.07171631,0.09856415,35.69138801555975
0.0008,0.78917694,-0.8322067,0.20448303,-0.09613037,0.40343475,1.0571518,-0.88440704,0.72265625,-1.3821411,-0.07447052,0.29205322,0.28289795,0.51911163,-0.905159,-1.2719727,0.56915283,-0.42023468,35.69138801555975
0.0009000000000000001,0.3008957,-0.22185516,0.47914124,-0.15716553,0.55602264,0.69094086,-0.18250275,0.57006836,-0.069885254,-0.07447052,0.68878174,-0.4800415,-0.24382782,-0.325325,-0.7836914,-0.13275146,-0.3897171,35.69138801555975
0.001,-0.03479767,-0.52703094,0.2655182,0.6362915,-0.02381134,0.9350815,-0.48767853,0.47851562,0.02166748,0.047599792,1.0549927,-0.663147,-0.18279266,0.040885925,0.68115234,-0.3463745,-0.1150589,35.69138801555975
0.0011,-0.0042800903,-0.9847946,-0.3143158,0.6057739,-0.5120926,0.5993881,0.36681366,1.3330078,0.113220215,-0.56275177,1.1465454,-0.3274536,0.8853226,0.10192108,1.1694336,-0.3768921,-0.32868195,35.69138801555975
0.0012000000000000001,-0.1263504,-1.0458298,-0.22276306,0.42266846,-1.5802078,0.14162445,0.8550949,0.5395508,-0.039367676,-0.16602325,0.68878174,-0.57159424,1.7398148,-0.6305008,0.83374023,-0.86517334,-0.8474808,35.69138801555975
0.0013000000000000002,0.11779022,-1.3510056,0.60121155,0.7888794,-1.3055496,0.6299057,0.39733124,0.20385742,-0.22247314,-0.6237869,-0.074157715,-0.41900635,1.0379105,-0.29480743,0.6201172,-0.25482178,-0.8169632,35.69138801555975
0.0014,0.5450363,-0.80168915,0.2655182,0.23956299,-1.0308914,0.5078354,-0.18250275,1.0888672,-0.8633423,-0.56275177,0.6277466,-0.7546997,-0.18279266,-0.81360626,-0.05126953,-0.46844482,-0.5117874,35.69138801555975
0.0015,0.8502121,-0.3134079,0.05189514,0.025939941,-0.9088211,0.38576508,-0.060432434,0.814209,-0.5581665,0.017082214,0.38360596,-0.14434814,-0.8236618,-0.3558426,-0.05126953,-0.19378662,-0.42023468,35.69138801555975
0.0016,0.087272644,0.41901398,0.2655182,0.27008057,-2.007454,0.3552475,0.27526093,0.3869629,0.50994873,0.1696701,0.8718872,0.09979248,-0.48796844,-0.41687775,0.07080078,-0.40740967,-0.23712921,35.69138801555975
