p,n_animal_pair_seed,n_animal_pairs,seed_median,seed_q25,seed_q75,n_cell_pairs_median,n_cell_pairs_q25,n_cell_pairs_q75,n_support_scenarios_median,n_support_scenarios_q25,n_support_scenarios_q75,path_fi_median,path_fi_q25,path_fi_q75,path_fi_xyz_median,path_fi_xyz_q25,path_fi_xyz_q75,path_fi_xy_median,path_fi_xy_q25,path_fi_xy_q75,path_fi_z_median,path_fi_z_q25,path_fi_z_q75,path_fi_conditional_z_given_xy_median,path_fi_conditional_z_given_xy_q25,path_fi_conditional_z_given_xy_q75,path_fi_chain_rule_violation_median,path_fi_chain_rule_violation_q25,path_fi_chain_rule_violation_q75,path_score_mean_median,path_score_mean_q25,path_score_mean_q75,path_score_mean_xy_median,path_score_mean_xy_q25,path_score_mean_xy_q75,path_score_mean_z_median,path_score_mean_z_q25,path_score_mean_z_q75,state_fi_D_median,state_fi_D_q25,state_fi_D_q75,epr_proxy_median,epr_proxy_q25,epr_proxy_q75,drift_power_Dinv_median,drift_power_Dinv_q25,drift_power_Dinv_q75,circulation_fraction_median,circulation_fraction_q25,circulation_fraction_q75,stationary_current_divergence_relative_median,stationary_current_divergence_relative_q25,stationary_current_divergence_relative_q75,hs_force_mean_median,hs_force_mean_q25,hs_force_mean_q75,hs_force_variance_median,hs_force_variance_q25,hs_force_variance_q75,hs_force_variance_sample_median,hs_force_variance_sample_q25,hs_force_variance_sample_q75,force_variance_consistency_ratio_median,force_variance_consistency_ratio_q25,force_variance_consistency_ratio_q75,force_correlation_time_ms_median,force_correlation_time_ms_q25,force_correlation_time_ms_q75,friction_metric_median,friction_metric_q25,friction_metric_q75,markov_db_violation_median,markov_db_violation_q25,markov_db_violation_q75,markov_entropy_per_lag_median,markov_entropy_per_lag_q25,markov_entropy_per_lag_q75,markov_stationarity_residual_median,markov_stationarity_residual_q25,markov_stationarity_residual_q75,markov_empirical_pi_l1_median,markov_empirical_pi_l1_q25,markov_empirical_pi_l1_q75,cycle_count_median,cycle_count_q25,cycle_count_q75,cycle_affinity_median_abs_median,cycle_affinity_median_abs_q25,cycle_affinity_median_abs_q75,cycle_affinity_max_abs_median,cycle_affinity_max_abs_q25,cycle_affinity_max_abs_q75,retained_sample_fraction_median,retained_sample_fraction_q25,retained_sample_fraction_q75,thermodynamic_length_path_fi_cumulative_median,thermodynamic_length_path_fi_cumulative_q25,thermodynamic_length_path_fi_cumulative_q75,thermodynamic_length_path_fi_fraction_median,thermodynamic_length_path_fi_fraction_q25,thermodynamic_length_path_fi_fraction_q75,thermodynamic_length_friction_cumulative_median,thermodynamic_length_friction_cumulative_q25,thermodynamic_length_friction_cumulative_q75,thermodynamic_length_friction_fraction_median,thermodynamic_length_friction_fraction_q25,thermodynamic_length_friction_fraction_q75
0.0,40,8,22260823.0,21260821.0,23260837.0,4.0,2.0,6.0,9.333333333333334,5.333333333333334,13.0,9186.987956760295,3355.439111276452,19384.472191031484,9186.987956760295,3355.439111276452,19384.472191031484,3409.365223043117,391.28093066862414,9013.039431945754,3307.214686477701,1133.7465589055482,7291.577607939023,3758.26326131698,1588.8723596824043,11588.861825530825,0.0,0.0,4.4273742953852775,-16.866554815336386,-37.77154354871654,-5.770158081847229,-5.765793509343508,-16.452642534254338,-1.6928136408869783,-9.651200733682995,-22.51402826152222,-5.181494742668294,0.029610704962658503,0.02568967761002359,0.03282467269296135,10167.550963247231,8573.150307062608,14303.92388469545,10184.994700020265,8590.199840778625,14322.336944559313,0.9999940186516756,0.9999927137543626,0.9999950426677137,0.6042248906183042,0.5892627240918782,0.6233864716403061,17.17463184484462,7.258025149673178,38.274140595519604,9186.987956760295,3355.439111276452,19384.472191031484,7773.409063595008,2230.6368297577046,17121.19422767309,0.5340176374526964,0.4788965762402816,0.6142574395928662,62.13121513768782,48.928494047802076,84.23900974674635,1399329.4628099692,430717.9735805532,2913515.5745828655,0.44059043702997813,0.38284764864467624,0.5260686757151868,2.695347290334671,1.741098767910304,3.820581739630584,8.250861166854975e-15,7.56933337382594e-15,8.662865708340222e-15,0.023043118009929642,0.008329414248072379,0.05293087774110905,25.226851851851855,17.04166666666667,29.348379629629633,2.839570809343259,2.6097319308310754,3.4168536208804916,8.328774022350386,7.602950981019211,9.613071068778336,1.0,0.9999947916666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03333333333333333,40,8,22260823.0,21260821.0,23260837.0,4.0,2.0,6.0,9.333333333333334,5.333333333333334,13.0,828.24698245494,470.00151960122656,1939.900483207193,828.24698245494,470.00151960122656,1939.900483207193,353.12045173727427,172.59407245800577,847.6324617365618,316.3945317354142,213.50994515874697,1183.051861775824,404.7670106436873,226.72193998631695,1293.5979621168813,0.0,0.0,0.0913991317237544,1.1343301148398768,-0.6885658994840103,2.82551673553576,0.6639408848210945,-0.42287025201189715,1.7394861860065953,0.6844348881731455,-1.0299143447253005,1.976980610321412,0.02954226714319315,0.0262350696875987,0.0328253289107793,10568.610530411515,8782.075191125237,14568.523616707622,10586.933198796884,8799.455159044219,14587.032761687218,0.9999939746188585,0.9999926332423235,0.9999950495491843,0.6074892755636891,0.5926669961248687,0.628591209582056,-0.6766119272531634,-2.3135110171224853,0.9947514858428529,828.24698245494,470.00151960122656,1939.900483207193,648.2069882720314,301.7074329362962,1632.711701931683,0.5147026075952308,0.4373743002089214,0.5636176194382314,65.81680482049183,46.53013344759752,83.16734594102354,84400.45670879875,36261.400241496936,294567.11863659124,0.4343949021292402,0.4003164709551488,0.5748650792662279,2.547512264590188,1.8107052606425056,3.9738923764420684,7.773745638975475e-15,7.528576407158589e-15,8.32235394603494e-15,0.023554498077447444,0.00908589985293802,0.04567272095979864,25.055555555555557,14.989583333333336,32.38888888888889,2.8957968894684485,2.629511234253196,3.7338334822450716,8.38518541935508,7.498340988139386,9.549007054684568,1.0,1.0,1.0,1.3057954125291706,0.81770062597456,1.9034921145568289,0.07446769353599511,0.04853926311896676,0.11170043649082419,12.32663238026782,6.77397922856793,22.617494448583614,0.08429333016678298,0.05696881638129381,0.12688131735526553
0.06666666666666667,40,8,22260823.0,21260821.0,23260837.0,4.0,2.0,6.0,9.333333333333334,5.333333333333334,13.0,505.0464473446249,347.2852901771081,2006.9432691885277,505.0464473446249,347.2852901771081,2006.9432691885277,221.16206990034104,83.14120836390539,679.7149956066098,280.9272408199671,143.20386828617524,962.9426056431762,327.1725638052425,149.5218213065644,960.3321526392633,0.0,0.0,0.36056624092639006,-0.12280727356172,-1.2029619305326622,1.8041695969067757,0.14571495004185442,-0.45320689559924865,0.5953368974787041,-0.08538208078281687,-1.0878047810346585,1.4287820246596965,0.029446861158840203,0.026555153893471493,0.03266762685249013,10933.118527981344,8492.36865244215,15139.739929681622,10951.967529462392,8511.155875248516,15159.170555815675,0.9999940751500866,0.9999928248218519,0.999995132728321,0.6132258036368974,0.6020876244616887,0.6207373951436881,0.2683716615085197,-1.3577157736905976,1.5259392133796958,505.0464473446249,347.2852901771081,2006.9432691885277,412.50894314681847,229.63725830618833,1833.612132467143,0.5394372191905467,0.4656087722316238,0.5723669857472041,55.018087757990955,43.70499532700751,81.63319092276127,67275.86915133326,30133.319690667104,299251.5482351854,0.4598426216527183,0.4209052453777566,0.5743319096709971,2.5663636529679854,1.9921194098954182,4.198016931735418,7.898521246774148e-15,7.418476680433584e-15,8.267649923087644e-15,0.017786256912835696,0.006550347835735248,0.04369283779646298,24.469907407407412,16.8125,30.13773148148148,3.0453107365821532,2.748381571163781,3.554339569972258,8.212247016533802,7.642283311033431,9.524885904885371,1.0,1.0,1.0,1.9282440071594147,1.294069538203152,2.9661503124369313,0.12108752308579024,0.08107986035802726,0.1708644274015048,17.516304851192558,10.551702922162036,34.79209132646916,0.1312247352185011,0.08847476054656694,0.1902844773713531
0.1,40,8,22260823.0,21260821.0,23260837.0,4.0,2.0,6.0,9.333333333333334,5.333333333333334,13.0,731.6395465521746,320.99292091017213,2551.7445514204915,731.6395465521746,320.99292091017213,2551.7445514204915,269.4774225954763,109.80915400344696,736.3870026839837,264.7727487723314,147.19460378211375,1002.6549608868767,388.37703690879266,154.3163172101605,1232.4045786178779,0.079973033808441,0.0,2.498446941564786,-0.11839407842367614,-1.3435438661979442,2.1534770005772463,-0.05675639686907934,-1.1225535172569243,0.2685000796096112,-0.0986885431112434,-0.6874597831022115,1.4480085337425437,0.02997580945899465,0.02665968528802543,0.03234832127037712,10861.894144818856,8172.629614701935,14997.134652452041,10880.370724774046,8191.1971605223,15018.229094100248,0.9999940514920012,0.999993036333027,0.999995344739815,0.6141278124786674,0.6033596757367428,0.6269014956756261,0.47328458355558445,-2.0290498928822176,1.379310330254238,731.6395465521746,320.99292091017213,2551.7445514204915,581.1609765979847,260.74665594134274,2487.206448605408,0.5089500516040073,0.4673614834077371,0.5837798744555905,60.08043412659518,43.34908535315745,84.07804287617522,92578.47363924496,18706.307934641605,320008.6689281723,0.48336621717502465,0.44324788110741264,0.5849254710043016,2.6679342059357145,2.252850331664246,4.362076555348529,7.709625119381961e-15,7.359805280647712e-15,8.312307005903241e-15,0.01862368186493195,0.00736381705257393,0.04276740588849671,24.131944444444446,14.96875,28.3125,2.917012400226347,2.7379852402089337,3.2196145440234685,8.05744531201604,7.36090360585151,8.594420318308632,1.0,1.0,1.0,2.4607664460053744,1.7733381145913794,4.109572129939037,0.16173324368438088,0.11164775289023744,0.2169528478336108,21.840260089787897,13.594008041786108,46.69329100366207,0.17724315084993478,0.12490457423363818,0.2391971645371782
0.13333333333333333,40,8,22260823.0,21260821.0,23260837.0,4.0,2.0,6.0,9.333333333333334,5.333333333333334,13.0,537.2517403832193,271.8915964479358,1177.5318730645731,537.2517403832193,271.8915964479358,1177.5318730645731,141.14354448050415,55.28940060746219,445.2452953146708,255.6100916304096,145.5472786178093,413.5740164768873,346.3965966218438,149.56075326910204,530.548638155797,0.0,0.0,0.24955895539893083,0.029678613396355802,-2.4404363068110118,0.9772800959524588,-0.16391609150165465,-0.6208763997463033,0.20326596653158208,-0.37877219277960716,-1.8420510219474728,0.5152418966708473,0.030422813519194236,0.02689434386364915,0.032317077241697544,10068.845495431728,8073.489101362334,14089.452037725467,10087.408137538217,8092.565044141516,14110.484485925572,0.9999940133494323,0.9999931720779506,0.9999952554729492,0.6157499000203938,0.6062929506134049,0.6310661442660956,0.08269816862394413,-0.7743659124960338,2.4224137961715506,537.2517403832193,271.8915964479358,1177.5318730645731,372.907696237172,202.90642403744687,1008.3822506802782,0.5058267715367382,0.4571459035825447,0.5513718996729708,60.10926360463142,46.74771387410993,81.07028797748882,73991.43761671425,23436.878008150834,174075.85224945098,0.5045412733691047,0.4647611412166932,0.6057344256051657,2.9129867714133972,2.5467508091285174,4.74942758375453,7.747283074839626e-15,7.456451865415792e-15,8.306066383314684e-15,0.014865122486392927,0.006086381719027119,0.02683675599816257,23.4375,19.468750000000004,28.40277777777778,2.948922060422516,2.7104489805075285,3.4348387497197184,7.907005829975983,7.479578290765923,8.537445717635508,1.0,1.0,1.0,3.037566079523099,2.1775829891249563,5.010392044357404,0.19817565254789046,0.1372386668445587,0.2576392834975574,27.954290885576782,16.407926269043802,56.035617071053196,0.21529345678410233,0.14941450740748047,0.27889965557169527
0.16666666666666666,40,8,22260823.0,21260821.0,23260837.0,4.0,2.0,6.0,9.333333333333334,5.333333333333334,13.0,516.9664466271242,181.64839594430032,1064.9404395455986,516.9664466271242,181.64839594430032,1064.9404395455986,107.7189133024724,35.391844516018026,410.1867704496768,216.4964018848218,91.92178990376065,587.0852104261753,212.5543351063997,129.2549364056203,605.9831962060064,0.0,0.0,0.0,0.07998096167223775,-1.2905711605448364,0.9804977598544464,-0.009704523120738195,-0.5588943393546321,0.24185540854591805,0.09222119817608981,-0.8733796790338861,0.5426882314031356,0.030454390820069142,0.02710303209334176,0.03259506192819252,10152.255766169561,7782.548487948798,13827.477637159975,10170.990862990586,7800.6401050480545,13848.643738859084,0.99999410399073,0.9999929901450963,0.9999953860826947,0.6221116238150787,0.6099100084417399,0.6394795613250825,0.009539241717219128,-0.8449411937092237,1.3726064044396669,516.9664466271242,181.64839594430032,1064.9404395455986,415.90082506102624,108.04235241936215,820.9209344119549,0.49408909478952057,0.4491789329948048,0.5349472663401242,56.891560514777666,44.84890730644262,78.43362812977713,63999.691671191336,17809.76187381771,127705.88892499323,0.5535059284949091,0.5078667874129041,0.6072618631576235,3.230367631173362,2.826445924852569,4.833749624710524,7.845431480394774e-15,7.375586445602779e-15,8.361529784534083e-15,0.011859042590613236,0.007484019957823325,0.030437975454854497,22.0625,18.618055555555557,27.243055555555557,3.114390076345083,2.710590304872895,3.5003423214852436,7.931355682665488,7.445261925750014,8.808756031993303,1.0,1.0,1.0,3.686216083882767,2.5948622640131425,5.753795671605238,0.23175700828744686,0.1588434362453266,0.29663104643515,33.53618333434136,19.491291107015606,63.657236058311874,0.2520719797051737,0.17234510558403818,0.31423610648067607
0.2,40,8,22260823.0,21260821.0,23260837.0,4.0,2.0,6.0,9.333333333333334,5.333333333333334,13.0,349.195171497697,127.4403507721959,1007.940856969331,349.195171497697,127.4403507721959,1007.940856969331,106.53220507893134,29.28856539854382,482.9928813767259,152.28648710776298,85.87085475224112,520.3937774223008,164.5825404397031,92.36456812517744,566.4792597337374,0.0,0.0,0.21228151265366615,0.13427642191617561,-0.6390323251301249,1.73428485082504,0.041177846412064296,-0.3055237292485968,0.3041124792142855,0.06426880887977185,-0.8000280247477045,1.552275537001821,0.030608716839740986,0.027172229355958796,0.03257279703305206,10531.130627987835,7778.731707702118,13146.41193835621,10550.102494166906,7797.573858607417,13167.478517591037,0.9999941365309131,0.999993163432167,0.9999953971588935,0.6256092492863827,0.6081049954442902,0.6430117593402216,-0.08513279962252931,-1.5850262602524752,0.9379637267040835,349.195171497697,127.4403507721959,1007.940856969331,267.2631141034653,74.06390585989222,882.355283891593,0.49554459753984015,0.44326495035955693,0.5570020410767199,60.88381349568573,43.68373421371354,76.41908307777437,39715.76434121069,11611.993156736226,143452.39751800193,0.5877249496746777,0.5347047618514623,0.6076103450112856,3.6778304076610424,3.4204972428463227,5.457490164012031,7.890823411349501e-15,7.485363923348737e-15,8.306473395880728e-15,0.012104097804550115,0.0068435887607951485,0.02234955289401179,20.423611111111114,17.972800925925927,24.250000000000004,2.922352770615451,2.6372174166706035,3.221845713097414,8.096395164285324,7.148547491050186,8.483854395439776,1.0,1.0,1.0,4.268891408319895,2.9437356098776433,6.515670009561669,0.263512048691403,0.18213845129090953,0.3285391193434877,38.96471226539633,22.018461282957006,69.78762306192353,0.28188114172253254,0.19686473376636401,0.34341296200056665
0.23333333333333334,40,8,22260823.0,21260821.0,23260837.0,4.0,2.0,6.0,9.333333333333334,5.333333333333334,13.0,254.92135018359443,133.10724616784316,873.7685466189621,254.92135018359443,133.10724616784316,873.7685466189621,42.02760047235316,21.279679719500383,327.94869950644477,148.57353811551013,90.98556624853154,436.9401348250221,198.0867032313021,102.81225116496856,526.955190096208,0.0,0.0,0.0,0.23300363052273587,-0.43701516062642987,1.2059403633414543,0.04395040967186864,-0.056910821811474555,0.36035801527938977,0.08958678823710789,-0.30714453827152755,0.8887532800971584,0.030866609307120582,0.02741246558003325,0.0330208076459884,10126.144485105096,7870.27383721531,12448.995290443812,10145.150681556517,7888.961944870154,12470.563617855318,0.999994135624322,0.9999931976619534,0.9999953880892779,0.6288065956230895,0.6113633043225162,0.6481247437973656,-0.11610496813902266,-1.1461579774346846,0.46976049459514524,254.92135018359443,133.10724616784316,873.7685466189621,163.9172546893147,78.6402242870208,697.8497427228374,0.4630780120936958,0.43975863633623635,0.5323328925168842,55.600276452646185,42.9163767938993,77.34033356181222,29992.3851845542,14851.904189350513,118371.15387756657,0.601149733977254,0.5783372999201433,0.6215004265748001,4.304586096684317,3.854406241891664,5.737915255977921,7.996721854656123e-15,7.626205801118207e-15,8.528009028119234e-15,0.013279458478691946,0.006240207583929822,0.028303782847825525,19.04861111111111,16.73263888888889,22.5625,2.9086885831230482,2.573935456130175,3.218508834164245,7.620182021633609,6.92385344565368,8.693453384767704,1.0,1.0,1.0,4.744414403256736,3.2435837976368562,7.215103285624977,0.2935873999759806,0.21163098466172436,0.3583314371364991,43.20965331526259,24.259948129613598,75.42999254448456,0.31236241603891457,0.21879399412944395,0.3721791420873903
0.26666666666666666,40,8,22260823.0,21260821.0,23260837.0,4.0,2.0,6.0,9.333333333333334,5.333333333333334,13.0,284.0495434166095,105.27629525973813,793.6104164019921,284.0495434166095,105.27629525973813,793.6104164019921,66.09875327334994,24.784435213631664,237.18758287994802,127.96454059784821,69.97187459050797,382.03422937989717,170.52055644804832,79.0925150966093,454.9155889128199,0.0,0.0,0.0,0.05692582507017719,-1.177997845828767,1.76675799505841,0.0015731280183965872,-0.24490486172572495,0.3574961485443154,0.1201435191493524,-0.5578715383278484,1.1314473587601355,0.030493290444828115,0.027300507126756517,0.03265876026864577,10347.325774974832,7734.357936068189,12153.715941692593,10369.249571190441,7753.661043477356,12174.908268105071,0.9999941731867523,0.9999933617016831,0.9999954721179698,0.6320793408971089,0.6084620110987102,0.6504450244624747,-0.07668413795522135,-1.3854147750737296,1.1027842167005968,284.0495434166095,105.27629525973813,793.6104164019921,185.05678538374664,59.15159107126519,551.9506125761042,0.4779973104115953,0.446334557514883,0.5479506763636968,57.71178654320502,40.410896797941064,70.54380954021774,39468.058089301936,8754.824782340922,105786.54071203523,0.6107409918372146,0.5838037489838058,0.6340916862409453,5.046888260857807,4.377894722035553,5.8975790639097125,7.967665236433513e-15,7.52831439163357e-15,8.364884787923386e-15,0.013283561165568518,0.006638769701484998,0.021922757369761476,19.368055555555557,17.151041666666664,21.90914351851852,2.959500744988708,2.564279914727364,3.1495282181909428,7.417234709350638,6.886489446574336,8.297851545463168,1.0,1.0,1.0,5.2723248739084365,3.526315232655991,7.7484355407589645,0.3218159716835719,0.2332873989900374,0.3871979622255256,48.42375175207194,26.193014406942375,83.94769011162182,0.3390000818297672,0.23688122762762087,0.40056812017356813
0.3,40,8,22260823.0,21260821.0,23260837.0,4.0,2.0,6.0,9.333333333333334,5.333333333333334,13.0,184.93668759473377,106.85144005140835,448.20973459452,184.93668759473377,106.85144005140835,448.20973459452,45.4580426616086,18.064777832731767,158.11098903780143,116.24452962740882,63.186709808654236,182.27473596573122,130.65714242210896,73.91770438990947,303.8112980459636,0.0,0.0,0.039411913639327986,-0.0896660398891517,-1.2393557581851635,0.5561715815338293,0.03412294659002833,-0.2886636416121777,0.27344335957999344,-0.08122316764718185,-0.7745478323798116,0.4629142668790758,0.030703521036289164,0.027410882088493405,0.03321374868707727,9574.811053778103,7826.293402767009,12212.772710140416,9596.116080413054,7845.61935795883,12234.905428310674,0.9999941902481642,0.9999933680154813,0.9999955837643731,0.6339049630646705,0.605015747492379,0.6587820885366888,0.06836537751104582,-0.5408100400264565,1.2812410374812988,184.93668759473377,106.85144005140835,448.20973459452,105.17649093476979,63.269456887516924,313.55782133990135,0.47020781043746285,0.44937873446204885,0.5354041172966122,57.44250856120371,42.8622360726273,73.2327922788726,21149.93830682271,9870.284564375426,59241.04739179983,0.6243031898667484,0.591943221245266,0.6644420364350491,5.471682565167319,5.0415301754108945,6.182417158014387,8.038146408772274e-15,7.676850089264084e-15,8.405241202121457e-15,0.01159239689844737,0.005205543989565479,0.016630690323636187,20.194444444444443,18.649305555555557,21.770833333333336,2.7706590425469644,2.4761822306301404,3.070171691874588,7.374976843937306,6.767203648057334,8.17507662582866,1.0,1.0,1.0,5.723972249922163,3.8518141511600508,8.20712570819719,0.3481205807516296,0.25754415791540863,0.41387680038431546,54.91797199182619,28.135875326920555,88.78179935221132,0.36050272948459683,0.2609608627529156,0.42530178295677296
