path_family,path_progress,n_biological_pairs,A_isi_v1_1_median,A_isi_v1_1_q25,A_isi_v1_1_q75,A_active_median,A_active_q25,A_active_q75,rheobase_J_median,rheobase_J_q25,rheobase_J_q75,active_support_rate_hz_median,active_support_rate_hz_q25,active_support_rate_hz_q75,mean_isi_ms_median,mean_isi_ms_q25,mean_isi_ms_q75,occupancy_fraction_median,occupancy_fraction_q25,occupancy_fraction_q75
drive_early,0.35,72,0.23068813392487048,0.058727226387947584,0.4171808130243744,0.22497493250182074,0.021428311437928824,0.4443428217077522,1.1582047469828811,0.6513771243840001,1.612476260723692,68.52941365074173,53.213786686254124,79.98848043292988,13.196117753100708,11.226145056353515,15.145454653532807,0.9856188501762565,0.9775272450810839,0.9896023900547865
drive_early,0.375,72,0.2559101827034626,0.0547184682363049,0.45815406096487443,0.2617279517514357,0.059097809798543274,0.5017587499612908,1.1869139649211973,0.6417736235670933,1.6602529800853243,67.59549520018707,51.58355681803066,77.75145123470796,13.666347526962058,11.564357797391896,15.846734919913409,0.9825073332144916,0.9739740630273581,0.9888777749524752
drive_early,0.4,72,0.26649700547493876,0.08515847537631728,0.4772785061577693,0.2869797659913378,0.07845958349644172,0.5629977795584552,1.214474593530395,0.6929835583683237,1.7135275174085076,64.28095567449965,48.13854706003132,75.4580718719074,13.927145786391252,11.953716006143692,16.014784310351722,0.982133173943759,0.9747682974919043,0.988791181479968
drive_early,0.425,72,0.289033600044536,0.1270330269202828,0.500026616056343,0.31890829892235595,0.13282542090216867,0.6479034992974376,1.2398466147257707,0.7450844604246226,1.7525284539558024,61.38125312065927,45.17423090563011,72.56300423057475,14.329671809740585,12.37395351097415,16.53582285763123,0.9801375430799588,0.9649213585005598,0.987502701340518
drive_early,0.45,72,0.3196795906004337,0.17389356709028603,0.5028628324985138,0.35825434845716847,0.17668211059150987,0.6663142334407998,1.2603423058660825,0.8070031706057164,1.804550696318787,58.90078668675788,42.27687781601614,70.82009722659829,14.55927709797083,12.75681547563836,16.460834658309224,0.9809857907054198,0.9679804711800649,0.987102624394121
drive_early,0.475,72,0.3585649740307172,0.21583304462202157,0.5389588545031475,0.39345511712078457,0.21866726305524764,0.6936974629248427,1.3275511558330297,0.8681548383563484,1.853106345604661,56.82146375014007,41.14949081760868,69.23723725595175,15.013075904277517,13.146679228748276,16.72085792631104,0.9800019633621566,0.9560372904863252,0.986943385465505
drive_early,0.5,72,0.37516296317656,0.24636602116421355,0.5145251462462753,0.4308743440658272,0.248130694210203,0.7279863277573632,1.4225299049703457,0.8324461640827128,1.9400947332709322,55.64030411716297,40.10380778693585,69.69520631360545,15.460713666192275,13.555036435705457,17.32814301578752,0.9796192620726947,0.9684313210958675,0.9856085460973889
drive_early,0.525,72,0.41570853424914145,0.27075175759008807,0.5523925422214934,0.4535976392499647,0.2684229588732773,0.7582242757992337,1.443995247537913,0.8357902805701282,2.0095194709818376,52.86027511164998,39.29457625133074,66.72697416851426,15.86332999876636,13.964829065500005,17.83050441703679,0.9778624878716365,0.9572265649662708,0.9858461317302416
drive_early,0.55,72,0.4425261767723786,0.29556742777719736,0.598190645909496,0.4979881042925524,0.3074513713574917,0.7958955482698563,1.5381959422651361,0.932643435508483,2.095302045516603,50.842199467099576,37.45767491958045,64.34123676941633,16.52796302626291,14.531708186026082,18.419509719203308,0.9763691887642639,0.9573231707937303,0.9864319141993765
drive_early,0.5750000000000001,72,0.4722695491193462,0.3276832245291733,0.6144022783194474,0.5132172996344004,0.3427192279341084,0.790405075011011,1.5540170849934816,0.9428499979752412,2.1484568561522437,49.86393870095163,37.93220169967968,61.88453793244416,16.97426724318683,15.007351577904469,18.904615820393722,0.9791759924588628,0.9598300495523387,0.9859717119016977
drive_early,0.6000000000000001,72,0.5127909591708573,0.3534420734466778,0.6228372821509851,0.5443558916209592,0.3905091322549416,0.8105685086569856,1.6019671566174383,1.0277451800705146,2.250401420893188,49.05432502467343,35.78701358811706,61.92774896000576,17.406606377204543,15.67332131485422,19.254272467972672,0.9751553802368174,0.9580118743768897,0.9855916841232661
