biological_pair_key,path_family,path_progress,wt_cell_id,sca_cell_id,A_isi_v1_1_weighted_median,A_active_weighted_median,rheobase_J_weighted_median,active_support_rate_hz_weighted_median,mean_isi_ms_weighted_median,occupancy_fraction_weighted_median
WT_03__TO__SCA3_06,drive_late,0.875,WT_03,SCA3_06,0.7993624602054501,0.769825135239772,3.519142439208334,51.71969186604099,19.37151187133792,0.9846241475714932
WT_03__TO__SCA3_06,drive_late,0.9,WT_03,SCA3_06,0.8678624707779076,0.8369004478657749,3.835433417692668,47.563952510779046,20.922536563560897,0.9834983692605628
WT_03__TO__SCA3_06,drive_late,0.925,WT_03,SCA3_06,0.9403848245452574,0.9285146611251154,4.168478477025632,44.45505309930654,22.718167222854337,0.9858982520232024
WT_03__TO__SCA3_06,drive_late,0.95,WT_03,SCA3_06,1.0213975987778183,1.0294218882514454,4.51781506935686,40.277518645250254,24.93904473178783,0.983278406104138
WT_03__TO__SCA3_06,drive_late,0.975,WT_03,SCA3_06,1.1125954657735218,1.1410221793678805,4.8738943716503655,36.0882768632979,27.760840932762324,0.97237500431775
WT_03__TO__SCA3_06,drive_late,1.0,WT_03,SCA3_06,1.2177539823250472,1.2656775333224437,5.241472290942001,31.887278470606407,31.48127944764869,0.9703905802128804
WT_03__TO__SCA3_09,coupled,0.0,WT_03,SCA3_09,0.09964741225882578,-0.027529386000945053,1.73703332347371,98.62928178674366,9.407677302795504,0.994149059631611
WT_03__TO__SCA3_09,coupled,0.025,WT_03,SCA3_09,0.12228584607503395,-0.0034735129421342575,1.755112750534254,97.00260385148115,9.684011487033974,0.9935118869358052
WT_03__TO__SCA3_09,coupled,0.05,WT_03,SCA3_09,0.14477961572443374,0.03055276703436167,1.7566248163551663,95.36287045410376,9.966453453720533,0.9922930976879648
WT_03__TO__SCA3_09,coupled,0.075,WT_03,SCA3_09,0.1677444686271296,0.05646749272011919,1.732058680871142,93.70992378971414,10.263887335734138,0.993672207791984
WT_03__TO__SCA3_09,coupled,0.1,WT_03,SCA3_09,0.1908530346818766,0.08326223804241031,1.6853904860567894,92.0436034998861,10.572323860416132,0.9924645506592786
WT_03__TO__SCA3_09,coupled,0.125,WT_03,SCA3_09,0.2136126684108131,0.11064506465399293,1.649855347184729,90.36374662080455,10.891950543500146,0.991528991795608
WT_03__TO__SCA3_09,coupled,0.15,WT_03,SCA3_09,0.23695497382464153,0.1393816583182772,1.632044353984888,88.67018753013663,11.22293194696735,0.9896889908430628
WT_03__TO__SCA3_09,coupled,0.175,WT_03,SCA3_09,0.2599081634730531,0.16884237267648788,1.6144188919642122,86.96275789259744,11.565360219212826,0.9898497375414212
WT_03__TO__SCA3_09,coupled,0.2,WT_03,SCA3_09,0.26259210348803913,0.19718947251426397,1.5969770285062515,84.20175871875587,11.306199468648838,0.9903339929541516
WT_03__TO__SCA3_09,coupled,0.225,WT_03,SCA3_09,0.28532552770350594,0.22220156796716217,1.5797168511259778,81.41795974158542,11.669738940803017,0.9869736836398718
WT_03__TO__SCA3_09,coupled,0.25,WT_03,SCA3_09,0.3076394828134573,0.2518579495485244,1.5583663712936084,79.65922507390385,12.095030048709438,0.9872765360814916
WT_03__TO__SCA3_09,coupled,0.275,WT_03,SCA3_09,0.3237545468644648,0.2867039537677941,1.5372938925007227,76.83333474747425,12.628859828188515,0.9658736186680563
WT_03__TO__SCA3_09,coupled,0.3,WT_03,SCA3_09,0.3031878212768843,0.3099054373828726,1.5164957949421194,75.04072773982516,13.230878811924907,0.9837351583769632
WT_03__TO__SCA3_09,coupled,0.325,WT_03,SCA3_09,0.3035256001468543,0.33830347859272497,1.4959685059454768,72.17172031176062,13.668969744838883,0.9868714079336566
WT_03__TO__SCA3_09,coupled,0.35,WT_03,SCA3_09,0.29920502651134456,0.3631500945011267,1.4716564980400788,70.34434516616243,14.161411150496047,0.9799653110536307
WT_03__TO__SCA3_09,coupled,0.375,WT_03,SCA3_09,0.2944837652940788,0.39660044062782823,1.4437356764612228,67.43116069172649,14.724404184379495,0.9806154683587335
WT_03__TO__SCA3_09,coupled,0.4,WT_03,SCA3_09,0.28718184673121844,0.4228545937925339,1.4163238281923989,65.56809044231294,15.207409703986514,0.9861073216663196
WT_03__TO__SCA3_09,coupled,0.425,WT_03,SCA3_09,0.27640403866954105,0.45004590247419757,1.3855670817717236,61.530156900476946,15.672222466740934,0.9706395329616182
WT_03__TO__SCA3_09,coupled,0.45,WT_03,SCA3_09,0.266291101254065,0.4778882652102602,1.3479221056839186,57.45759196811636,16.038158007630614,0.9041268832750212
WT_03__TO__SCA3_09,coupled,0.475,WT_03,SCA3_09,0.2572112103772523,0.5071543664816812,1.3112574675150666,55.527497107796655,16.630995335683494,0.9753164190753808
WT_03__TO__SCA3_09,coupled,0.5,WT_03,SCA3_09,0.3290943434521134,0.5375726756783732,1.2684056716552208,53.580705564006436,17.123604765722945,0.9638349295203136
WT_03__TO__SCA3_09,coupled,0.525,WT_03,SCA3_09,0.35885968644207894,0.5282593463357228,1.2199742148761241,52.71523377538986,17.623960841313984,0.9752347364968212
WT_03__TO__SCA3_09,coupled,0.55,WT_03,SCA3_09,0.37662120215296513,0.5647075497154098,1.1666419559229524,49.63615823503126,18.131214736554483,0.8976967997342085
WT_03__TO__SCA3_09,coupled,0.5750000000000001,WT_03,SCA3_09,0.4587848742635989,0.6174347635582225,1.1091431142390642,46.530096340441126,18.39962603400848,0.9536927598964458
WT_03__TO__SCA3_09,coupled,0.6000000000000001,WT_03,SCA3_09,0.426700975859716,0.6522930290481239,1.0482502437057795,43.396691749873355,19.45683244764081,0.9558382811375612
WT_03__TO__SCA3_09,coupled,0.625,WT_03,SCA3_09,0.41215103250920543,0.6686577172223724,0.9876428085031199,41.353236870643336,19.71912156782346,0.9626116439755548
WT_03__TO__SCA3_09,coupled,0.65,WT_03,SCA3_09,0.3924023943381943,0.7081515912230996,0.9887013130199147,39.29163367651278,20.555401516112475,0.9773158877304332
WT_03__TO__SCA3_09,coupled,0.675,WT_03,SCA3_09,0.42548221568948286,0.7240642270742328,1.0811236966115476,39.466890189043696,20.792944914748645,0.976090089361244
WT_03__TO__SCA3_09,coupled,0.7000000000000001,WT_03,SCA3_09,0.4827738722487514,0.7718286696294255,1.1117794226907693,36.2456842382797,21.43557962659817,0.9716384977405464
WT_03__TO__SCA3_09,coupled,0.7250000000000001,WT_03,SCA3_09,0.48096404664436543,0.7910392720758146,1.1342751145401984,34.133259188309204,21.89323492196354,0.9831317284099456
WT_03__TO__SCA3_09,coupled,0.75,WT_03,SCA3_09,0.5182977637690863,0.8108040494695348,1.1893192605342704,35.43049123922953,21.24585958115308,0.9785161507307192
WT_03__TO__SCA3_09,coupled,0.775,WT_03,SCA3_09,0.5652886088384317,0.8308019155002276,1.2853598277635103,35.59139630690714,21.748255112751057,0.9772048240628292
WT_03__TO__SCA3_09,coupled,0.8,WT_03,SCA3_09,0.6209484268995364,0.851415554955122,1.4070237182027387,34.600422116139285,23.859407877882624,0.9734515179372248
WT_03__TO__SCA3_09,coupled,0.8250000000000001,WT_03,SCA3_09,0.7298146460630734,0.8726795784583092,1.5426821917842453,34.758997804180645,23.99080148993079,0.9765663238561754
WT_03__TO__SCA3_09,coupled,0.8500000000000001,WT_03,SCA3_09,0.7768392401867127,0.8946315344418434,1.675602766484875,33.75506591689408,23.799895464680482,0.980168841135702
WT_03__TO__SCA3_09,coupled,0.875,WT_03,SCA3_09,0.8079011911316011,0.9167243022735362,1.8062834459632153,33.91119841788089,25.039453160683546,0.9703230657367604
WT_03__TO__SCA3_09,coupled,0.9,WT_03,SCA3_09,0.9604192361683094,1.0976736643977585,1.925282183691313,29.36963965356582,30.320163023139994,0.9850462655806974
WT_03__TO__SCA3_09,coupled,0.925,WT_03,SCA3_09,0.899966447050375,1.0220836807308193,2.0289201113469097,34.22783698137402,29.698690372282687,0.9759827768669462
WT_03__TO__SCA3_09,coupled,0.95,WT_03,SCA3_09,0.9049718987898965,0.9708266751133453,2.121859881973822,35.5741904199562,28.745185560150468,0.9817812445978924
WT_03__TO__SCA3_09,coupled,0.975,WT_03,SCA3_09,0.9152831765236398,0.9825049225352985,2.111269148973939,36.93323363392447,27.73753000083344,0.981836110216756
WT_03__TO__SCA3_09,coupled,1.0,WT_03,SCA3_09,0.9218313954358153,0.9778136030521652,2.2229204476015045,37.108111040037095,27.79730594401513,0.9982311441139324
WT_03__TO__SCA3_09,drive_early,0.0,WT_03,SCA3_09,0.09964741225882578,-0.027529386000945053,1.73703332347371,98.62928178674366,9.407677302795504,0.994149059631611
WT_03__TO__SCA3_09,drive_early,0.025,WT_03,SCA3_09,0.14376055998093148,0.01933011502546857,1.77473559108057,98.01304764160076,9.887861973536053,0.9917049225190824
WT_03__TO__SCA3_09,drive_early,0.05,WT_03,SCA3_09,0.1776500943976014,0.07184987920572737,1.717400103859302,96.37736907595591,10.39501626786363,0.9930181709334618
WT_03__TO__SCA3_09,drive_early,0.075,WT_03,SCA3_09,0.22707505956360685,0.12462218282261772,1.6992262507872145,91.672751533416,10.939933123161948,0.9917505068696818
WT_03__TO__SCA3_09,drive_early,0.1,WT_03,SCA3_09,0.27590745349490314,0.1795266447045795,1.7094170296004207,86.93006997211465,11.51949304779513,0.9936336630701224
WT_03__TO__SCA3_09,drive_early,0.125,WT_03,SCA3_09,0.31735265549106373,0.22894950923487178,1.7162506898722973,82.14886056436777,12.142131642983678,0.9960103716279473
WT_03__TO__SCA3_09,drive_early,0.15,WT_03,SCA3_09,0.34847662539709395,0.28845652026875773,1.7231110441296111,77.32865191581683,12.794398876471066,0.99103681344044
WT_03__TO__SCA3_09,drive_early,0.175,WT_03,SCA3_09,0.3769028207353299,0.3387635194435086,1.7334417729038079,73.50423583779069,12.932504605496382,0.9917843993481192
WT_03__TO__SCA3_09,drive_early,0.2,WT_03,SCA3_09,0.34976368428937993,0.3915419541746711,1.7403692798292136,68.60884043750478,12.236408094119033,0.986124212565818
WT_03__TO__SCA3_09,drive_early,0.225,WT_03,SCA3_09,0.2852010981158503,0.43845492842862743,1.7473238473285464,64.71683979459354,11.682579576571484,0.9866924698066736
WT_03__TO__SCA3_09,drive_early,0.25,WT_03,SCA3_09,0.3048947518970465,0.474770507557316,1.7543055811071735,61.84071420210958,11.952798143724262,0.9847906909865844
WT_03__TO__SCA3_09,drive_early,0.275,WT_03,SCA3_09,0.32581680679068176,0.4955759264707396,1.761314587283373,57.888128919329915,12.250277232850218,0.9827243706659252
WT_03__TO__SCA3_09,drive_early,0.3,WT_03,SCA3_09,0.3566845925271315,0.5171780001886137,1.7683509723899489,54.95940623198463,12.578441177645365,0.9838673831901974
WT_03__TO__SCA3_09,drive_early,0.325,WT_03,SCA3_09,0.4190009071053538,0.5401970361888412,1.771882907882898,52.00609257759222,12.983084963638712,0.9857835910875644
WT_03__TO__SCA3_09,drive_early,0.35,WT_03,SCA3_09,0.4416475061559133,0.5445325589864083,1.7789605754918152,50.09370034560053,16.392320592882996,0.9890127819588972
WT_03__TO__SCA3_09,drive_early,0.375,WT_03,SCA3_09,0.4549682582178645,0.5497458979449713,1.7825132328658229,49.23545066380031,17.09189304233381,0.9810564249456314
WT_03__TO__SCA3_09,drive_early,0.4,WT_03,SCA3_09,0.4662776816283914,0.5548105518955113,1.7896324251817046,48.36990278531283,17.660635563609993,0.9876361984736518
WT_03__TO__SCA3_09,drive_early,0.425,WT_03,SCA3_09,0.47629543656561446,0.5613137175854852,1.7932059260121376,47.496963221420806,17.999680630135703,0.9747927033418337
WT_03__TO__SCA3_09,drive_early,0.45,WT_03,SCA3_09,0.48946530043207354,0.5492615881397791,1.8003668866606226,47.7006423886249,18.384906987870202,0.9826328143749612
WT_03__TO__SCA3_09,drive_early,0.475,WT_03,SCA3_09,0.5078457656444344,0.5402686214940033,1.8039613532361316,46.81730148304423,18.848484931871234,0.9812296775317728
WT_03__TO__SCA3_09,drive_early,0.5,WT_03,SCA3_09,0.4850707542159362,0.7214738212010009,1.807562840254171,40.45890011975995,18.307614255273016,0.9774582837406227
WT_03__TO__SCA3_09,drive_early,0.525,WT_03,SCA3_09,0.4397215213441454,0.7397654145882286,1.8147798825989137,39.53642533154239,17.572548506675027,0.9763242722062184
WT_03__TO__SCA3_09,drive_early,0.55,WT_03,SCA3_09,0.47240340058493346,0.7364819061052097,1.8220251165153158,37.50287511091251,18.094780435725518,0.9078991755094064
WT_03__TO__SCA3_09,drive_early,0.5750000000000001,WT_03,SCA3_09,0.4429342274853516,0.733180896483144,1.8217839962806595,36.55936141034661,19.151850110345194,0.9882691529695344
WT_03__TO__SCA3_09,drive_early,0.6000000000000001,WT_03,SCA3_09,0.4716155577424925,0.7519394980407375,1.7090729756700993,35.607541948614035,19.462014865243848,0.9683292104428928
WT_03__TO__SCA3_09,drive_early,0.625,WT_03,SCA3_09,0.44308325934388815,0.748603025262215,1.5892919929424365,35.76496161785371,20.270384758943294,0.9694799220089272
WT_03__TO__SCA3_09,drive_early,0.65,WT_03,SCA3_09,0.4867191062319194,0.7678710240327274,1.4733261496886718,34.801161256339896,20.9373298134422,0.9799304920426928
WT_03__TO__SCA3_09,drive_early,0.675,WT_03,SCA3_09,0.5141968241891118,0.7648498108346793,1.365514154788687,34.956388453153,21.235797761636544,0.9773105858042328
WT_03__TO__SCA3_09,drive_early,0.7000000000000001,WT_03,SCA3_09,0.5480067254769576,0.7850054557445807,1.340262683126414,37.378361870725946,22.064399751518714,0.9724492410748552
WT_03__TO__SCA3_09,drive_early,0.7250000000000001,WT_03,SCA3_09,0.6013913972472449,0.7819473598060129,1.35374181089132,39.822135719694074,23.09204124359668,0.9694680634747754
WT_03__TO__SCA3_09,drive_early,0.75,WT_03,SCA3_09,0.6419550428783259,0.764822560841981,1.4027405464304676,38.85924845592916,23.751870521652766,0.9765996812947512
WT_03__TO__SCA3_09,drive_early,0.775,WT_03,SCA3_09,0.6257690532447614,0.757217618045773,1.501365388471613,40.183834540056445,23.67954145527334,0.9694199966345416
WT_03__TO__SCA3_09,drive_early,0.8,WT_03,SCA3_09,0.6367457194829661,0.8165632531560164,1.6247950387203163,41.52050653936713,23.95479756744151,0.976573292879744
WT_03__TO__SCA3_09,drive_early,0.8250000000000001,WT_03,SCA3_09,0.6554848011193883,0.8439089794130351,1.7548571511203412,40.55216410487741,24.188659379641063,0.9778974100211716
WT_03__TO__SCA3_09,drive_early,0.8500000000000001,WT_03,SCA3_09,0.6861123678060508,0.8864489865631655,1.8810580445584901,39.57490486808271,25.01481880574366,0.9720677276562631
WT_03__TO__SCA3_09,drive_early,0.875,WT_03,SCA3_09,0.7463867152337046,0.8909991811278573,1.976717898704389,37.41925342662719,25.761527939976627,0.966227991045244
WT_03__TO__SCA3_09,drive_early,0.9,WT_03,SCA3_09,0.9010750633048816,0.9903455248923099,1.9964124094339242,35.243567584278985,28.270584920314835,0.982850778764512
WT_03__TO__SCA3_09,drive_early,0.925,WT_03,SCA3_09,0.9084095485302787,0.9864298135513582,2.0202766173569784,34.22783698137402,28.36054883669239,0.976311168403786
WT_03__TO__SCA3_09,drive_early,0.95,WT_03,SCA3_09,0.9020542856044962,0.983009785138452,2.044420483966631,35.5741904199562,27.704093699551528,0.9824052862192644
WT_03__TO__SCA3_09,drive_early,0.975,WT_03,SCA3_09,0.9035035622815755,0.9665801239702891,2.0711758221463707,36.93323363392447,27.824695029461274,0.9823654224949268
WT_03__TO__SCA3_09,drive_early,1.0,WT_03,SCA3_09,0.9218499816661099,0.9778281898939312,2.223399962652735,37.108111040037095,27.79730594401513,0.9982311441139324
WT_03__TO__SCA3_09,drive_late,0.0,WT_03,SCA3_09,0.09964741225882578,-0.027529386000945053,1.73703332347371,98.62928178674366,9.407677302795504,0.994149059631611
WT_03__TO__SCA3_09,drive_late,0.025,WT_03,SCA3_09,0.10126773883037823,-0.025863641702411337,1.754387164523258,99.02349143172036,9.48919184669208,0.9943085643615956
WT_03__TO__SCA3_09,drive_late,0.05,WT_03,SCA3_09,0.10313954769427562,-0.015279629297911927,1.7557387395881403,99.4208649415124,9.57481212734149,0.9915740125146478
WT_03__TO__SCA3_09,drive_late,0.075,WT_03,SCA3_09,0.09540966041051649,-0.012908207097042155,1.7273678217820756,99.82144055860854,9.67273748777669,0.992605927385844
WT_03__TO__SCA3_09,drive_late,0.1,WT_03,SCA3_09,0.10359795640376762,-0.014447975240698406,1.6994401995667308,100.22525714432042,9.7753370880965,0.9913097938034268
WT_03__TO__SCA3_09,drive_late,0.125,WT_03,SCA3_09,0.10625296333017252,0.0017431177528809943,1.6765308219682056,100.6323541913505,9.880709731737124,0.9953495900782195
WT_03__TO__SCA3_09,drive_late,0.15,WT_03,SCA3_09,0.11615798626319136,0.014309147433763315,1.653919743557161,96.91857706782376,10.06592171929193,0.9909847801912148
WT_03__TO__SCA3_09,drive_late,0.175,WT_03,SCA3_09,0.12287145104231162,0.03347347414103079,1.6018092863906177,85.92748696530462,10.137558105477902,0.9866596521186476
WT_03__TO__SCA3_09,drive_late,0.2,WT_03,SCA3_09,0.12408306184575439,0.10392543826199409,1.5776531188564364,81.08317506250567,10.17552265704877,0.9926071704707542
WT_03__TO__SCA3_09,drive_late,0.225,WT_03,SCA3_09,0.11573161912548367,0.1498166343637186,1.5569670062443735,78.28649975152446,10.355313278603992,0.9902871561168749
WT_03__TO__SCA3_09,drive_late,0.25,WT_03,SCA3_09,0.12184523506894654,0.19422200978639492,1.4306414588815317,73.37033888385884,10.496131824480813,0.9854793038212241
WT_03__TO__SCA3_09,drive_late,0.275,WT_03,SCA3_09,0.05522380260005214,0.23707078876603205,1.283130064513047,66.30822039850518,10.377617730448188,0.6528001177896053
WT_03__TO__SCA3_09,drive_late,0.3,WT_03,SCA3_09,0.1642455986138477,0.2877144576947918,1.1222342755349215,62.3577878401364,12.517534975235627,0.99130663312035
WT_03__TO__SCA3_09,drive_late,0.325,WT_03,SCA3_09,0.22361466930294127,0.27034791128060337,0.9621400507229012,66.86497617119,14.42595838222981,0.9852790516522312
WT_03__TO__SCA3_09,drive_late,0.35,WT_03,SCA3_09,0.19700560578320953,0.2924283091704757,0.9244861512403455,62.88358128490278,14.311909740283394,0.88611065159515
WT_03__TO__SCA3_09,drive_late,0.375,WT_03,SCA3_09,0.17867035128797665,0.3572634916564125,0.8962847250329395,54.587130083778604,14.279186613902572,0.7586215885079648
WT_03__TO__SCA3_09,drive_late,0.4,WT_03,SCA3_09,0.16243842150778548,0.44404190067989835,0.8713814769852068,49.444789513875335,13.676220433440143,0.6709635010470301
WT_03__TO__SCA3_09,drive_late,0.425,WT_03,SCA3_09,0.24064065988164782,0.34048339677392225,0.842275805829419,51.81486896882268,14.465104466479108,0.9687192655581359
WT_03__TO__SCA3_09,drive_late,0.45,WT_03,SCA3_09,0.2389938059054666,0.4427788675381903,0.8187790400526112,44.448325862127746,14.004952428980623,0.8307729185570896
WT_03__TO__SCA3_09,drive_late,0.475,WT_03,SCA3_09,0.3149827172922996,0.4804993681332799,0.7913171950509671,43.55097812376208,14.234069549907746,0.9860595393525823
WT_03__TO__SCA3_09,drive_late,0.5,WT_03,SCA3_09,0.31603512804474604,0.5025607694713833,0.7647135327056245,38.271932545718876,14.516434728704766,0.8618641832324461
WT_03__TO__SCA3_09,drive_late,0.525,WT_03,SCA3_09,0.3159636768993347,0.5835643808023302,0.7346458518257319,37.339957257567825,13.971700999508744,0.990075005105767
WT_03__TO__SCA3_09,drive_late,0.55,WT_03,SCA3_09,0.33394764820426975,0.6000826469766204,0.7056743884779189,33.090772156687514,14.146522402228554,0.9446134185043051
WT_03__TO__SCA3_09,drive_late,0.5750000000000001,WT_03,SCA3_09,0.35531081622107324,0.5776059249170142,0.6737712889580056,33.23578310031509,14.325055709003705,0.9471910441177527
WT_03__TO__SCA3_09,drive_late,0.6000000000000001,WT_03,SCA3_09,0.37906272889347736,0.6692653958693815,0.6883337095811894,31.156599205037278,14.60181115830657,0.9335835357497912
WT_03__TO__SCA3_09,drive_late,0.625,WT_03,SCA3_09,0.40458078202566267,0.7204321517270951,0.7253194057708592,27.941376263948207,14.907200116040508,0.9047434276511204
WT_03__TO__SCA3_09,drive_late,0.65,WT_03,SCA3_09,0.4309783337838777,0.6489411504597196,0.806069571421167,28.06545262608056,15.367860368080724,0.9683620980314139
WT_03__TO__SCA3_09,drive_late,0.675,WT_03,SCA3_09,0.45873970307290757,0.7878768234042957,0.8853885937419014,28.19063584931693,15.89579290307685,0.9275036653170022
WT_03__TO__SCA3_09,drive_late,0.7000000000000001,WT_03,SCA3_09,0.4874023108186436,0.7395898149178018,0.9215365856849443,29.44961844360225,16.462599385958292,0.933463648616024
WT_03__TO__SCA3_09,drive_late,0.7250000000000001,WT_03,SCA3_09,0.5169978719456247,0.6964642315658267,0.9478286016997672,28.444382656924336,17.06071364614698,0.9676882912444398
WT_03__TO__SCA3_09,drive_late,0.75,WT_03,SCA3_09,0.5481992486223068,0.9692001859066705,1.0018504783552231,20.572543300197797,17.71438269955896,0.9326469965050864
WT_03__TO__SCA3_09,drive_late,0.775,WT_03,SCA3_09,0.580804728641219,0.853745547689773,1.0995239607010256,20.66597204917189,18.41716081570753,0.935924842336996
WT_03__TO__SCA3_09,drive_late,0.8,WT_03,SCA3_09,0.6141144159103916,0.8075056501247148,1.2197081284312117,23.06694807742619,19.173009955046524,0.9816846793359022
WT_03__TO__SCA3_09,drive_late,0.8250000000000001,WT_03,SCA3_09,0.6490759850705713,0.7400737516979157,1.3574887049783755,24.33129846292645,19.98640100313683,0.989183849615135
WT_03__TO__SCA3_09,drive_late,0.8500000000000001,WT_03,SCA3_09,0.680566996637161,0.7793955102119872,1.4939622113239202,25.607291385229992,20.86216719465791,0.957744284476767
WT_03__TO__SCA3_09,drive_late,0.875,WT_03,SCA3_09,0.7226437781979633,1.2137912836087468,1.6377711686355376,25.72573673080619,21.859766687554405,0.966092107584586
WT_03__TO__SCA3_09,drive_late,0.9,WT_03,SCA3_09,0.7614436669629697,1.1240019999788804,1.7754008348126713,29.36963965356582,22.929566753510308,0.979962881565749
WT_03__TO__SCA3_09,drive_late,0.925,WT_03,SCA3_09,0.9550186478684791,1.0631991554129145,1.9065919107659313,31.867296499899947,31.431414485606815,0.9815554098220012
WT_03__TO__SCA3_09,drive_late,0.95,WT_03,SCA3_09,0.9357081928129048,1.0400438942026828,2.032055842514516,33.20257772529246,30.3152324229507,0.974689272778438
WT_03__TO__SCA3_09,drive_late,0.975,WT_03,SCA3_09,0.902523096003945,0.9909643252207272,2.097853418194032,35.74183900057207,27.97841474410516,0.979923219095972
WT_03__TO__SCA3_09,drive_late,1.0,WT_03,SCA3_09,0.9216422721419907,0.9779383294531131,2.2233084301777835,37.108111040037095,27.79730594401513,0.9982311441139324
WT_04__TO__SCA3_01,coupled,0.0,WT_04,SCA3_01,0.04758955886245254,0.09663354439094841,0.3889622331901629,68.25362716774512,14.62021568356717,0.991123354490954
WT_04__TO__SCA3_01,coupled,0.025,WT_04,SCA3_01,-0.004280746331403894,0.02787802261584051,0.4192737633248761,75.59490182938153,13.300276592901827,0.9921567359101292
WT_04__TO__SCA3_01,coupled,0.05,WT_04,SCA3_01,-0.038211037160572885,-0.022415372550315036,0.4543847827303525,79.90401913854926,12.51272759986398,0.9944290929470324
WT_04__TO__SCA3_01,coupled,0.075,WT_04,SCA3_01,-0.06049779830262772,-0.0635412344279594,0.4899700786999578,84.2373134300209,11.919138836701224,0.9915868903352296
WT_04__TO__SCA3_01,coupled,0.1,WT_04,SCA3_01,-0.07497265455241951,-0.09372023037042845,0.5230932086187052,86.53464017380334,11.574326417131848,0.9896565982873098
WT_04__TO__SCA3_01,coupled,0.125,WT_04,SCA3_01,-0.08214605496083587,-0.113441448017538,0.5538873684650407,87.8118485867075,11.298506744914189,0.9953030852623604
WT_04__TO__SCA3_01,coupled,0.15,WT_04,SCA3_01,-0.08630127593132429,-0.1280304692594037,0.5863655839279726,89.09628379950655,11.104892541068622,0.9951377466314866
WT_04__TO__SCA3_01,coupled,0.175,WT_04,SCA3_01,-0.08672389208743475,-0.13274734374742797,0.6206199517990335,89.34906471017544,10.982514302146663,0.9937504752718757
WT_04__TO__SCA3_01,coupled,0.2,WT_04,SCA3_01,-0.08357913444591214,-0.1317432247957239,0.6464254186661833,89.60328406455089,10.90883591509416,0.9940500754171052
WT_04__TO__SCA3_01,coupled,0.225,WT_04,SCA3_01,-0.07719855652591241,-0.12742113898874902,0.6732389115828311,89.85895417581088,10.881650061177895,0.9957830877577188
WT_04__TO__SCA3_01,coupled,0.25,WT_04,SCA3_01,-0.06803787348001299,-0.12086661935357845,0.6955276275697946,89.06822601553542,10.89409191617065,0.9933535391056514
WT_04__TO__SCA3_01,coupled,0.275,WT_04,SCA3_01,-0.05464780597025209,-0.11556326351815879,0.7156397111361562,88.27295949751411,10.935488309690756,0.9916829993721364
WT_04__TO__SCA3_01,coupled,0.3,WT_04,SCA3_01,-0.037971340372564534,-0.10456234472910444,0.7303982992442842,87.47311543767108,11.011562858945435,0.9927188465004684
WT_04__TO__SCA3_01,coupled,0.325,WT_04,SCA3_01,-0.019795309865018373,-0.09495869440456178,0.7454451410263992,86.66865419954264,11.110766039610432,0.9949170289685872
WT_04__TO__SCA3_01,coupled,0.35,WT_04,SCA3_01,0.0005450309810071867,-0.08038225629227529,0.751581431190668,85.8595356877297,11.231373006059762,0.99075207975707
WT_04__TO__SCA3_01,coupled,0.375,WT_04,SCA3_01,0.02190222309187724,-0.058162335174520914,0.7577656611218451,83.98264784947077,11.379906004654016,0.9930426332200556
WT_04__TO__SCA3_01,coupled,0.4,WT_04,SCA3_01,0.044466912913186704,-0.03847963607342252,0.7608819332356024,83.16099749217621,11.550683624977411,0.9922795176793472
WT_04__TO__SCA3_01,coupled,0.425,WT_04,SCA3_01,0.068691185804247,-0.004985098865439617,0.7608819332356024,81.26526882551767,11.74016985748688,0.9917286408229864
WT_04__TO__SCA3_01,coupled,0.45,WT_04,SCA3_01,0.09420879735964872,0.03902632215737935,0.7566065065000003,80.43084794472794,11.959460092137808,0.9945450327695824
WT_04__TO__SCA3_01,coupled,0.475,WT_04,SCA3_01,0.11882439291214726,0.08238403272320068,0.7523533476119795,78.515964247507,12.211276586507717,0.9908511077260264
WT_04__TO__SCA3_01,coupled,0.5,WT_04,SCA3_01,0.13818502723365275,0.12229971102656115,0.8223635264797226,77.66852831791512,12.479336727361115,0.9927697833790567
WT_04__TO__SCA3_01,coupled,0.525,WT_04,SCA3_01,0.1772075443721344,0.15863818482174535,0.9537392199668678,76.81608485540207,12.770203149041969,0.9947733046149604
WT_04__TO__SCA3_01,coupled,0.55,WT_04,SCA3_01,0.21792542330562553,0.19966618026692226,1.1012473854306994,75.95858934387465,13.084446349765992,0.9938760870738348
WT_04__TO__SCA3_01,coupled,0.5750000000000001,WT_04,SCA3_01,0.26401859102213654,0.2416591208086226,1.2572773014075527,75.09599673801766,13.422686505933408,0.9938337735638284
WT_04__TO__SCA3_01,coupled,0.6000000000000001,WT_04,SCA3_01,0.30953064897229293,0.2831700638282032,1.4321056877300549,73.13666937517954,13.656472861586437,0.996098995059958
WT_04__TO__SCA3_01,coupled,0.625,WT_04,SCA3_01,0.35488215427081254,0.31766890360804323,1.6189941051176593,71.16562580523758,14.010879732439316,0.9964191014944658
WT_04__TO__SCA3_01,coupled,0.65,WT_04,SCA3_01,0.3992253250267991,0.36602387569625583,1.8231281453958093,69.18276062378762,14.388205704569597,0.990483761351875
WT_04__TO__SCA3_01,coupled,0.675,WT_04,SCA3_01,0.4430634400967808,0.3994896055364198,2.081992433780605,68.28940924282871,14.787474795727888,0.9929811820287736
