scenario_id,path_family,biological_pair_key,wt_cell_id,sca_cell_id,wt_solution_key,sca_solution_key,within_pair_support_weight,scenario_weight,biological_pair_weight,wt_exit_p_isi,balance_p_isi,sca3_entry_p_isi,start_A_isi,end_A_isi,start_inside_wt_isi,end_inside_sca3_isi,wt_exit_p_active,balance_p_active,sca3_entry_p_active,start_A_active,end_A_active,start_inside_wt_active,end_inside_sca3_active,wt_exit_active_isi_gap,wt_exit_dual_agrees,wt_exit_dual_consensus_p,balance_active_isi_gap,balance_dual_agrees,balance_dual_consensus_p,sca3_entry_active_isi_gap,sca3_entry_dual_agrees,sca3_entry_dual_consensus_p,occupancy_at_wt_exit_isi,occupancy_at_balance_isi,occupancy_at_sca3_entry_isi
164,coupled,WT_04__TO__SCA3_02,WT_04,SCA3_02,r_LOW,kappa_I_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.030290961364767843,0.22346388142081366,0.5952745350473948,0.0646583603722135,0.47498274210757907,True,False,0.013287970174692779,0.19146509767602388,0.2995518404866281,0.12089573779749481,0.4993446701768563,True,False,0.017002991190075062,True,0.02178946576973031,0.03199878374478979,True,0.20746448954841878,0.2957226945607667,False,,0.9887526683698921,0.9930721047394762,0.9487571613203163
164,drive_early,WT_04__TO__SCA3_02,WT_04,SCA3_02,r_LOW,kappa_I_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.34436361875300964,0.6514707152516036,,0.0646583603722135,0.4749897795322151,True,False,0.3864961197451971,0.5679583282431078,0.6613172972186803,0.12089573779749481,0.49934986398815706,True,False,0.04213250099218746,True,0.36542986924910337,0.08351238700849584,True,0.6097145217473556,,False,,0.9874580509892201,0.9917009037774805,
164,drive_late,WT_04__TO__SCA3_02,WT_04,SCA3_02,r_LOW,kappa_I_HIGH,0.0238095238095237,0.0003306878306878,0.0138888888888888,0.007466025744209346,0.5130377799285598,0.5190882455898539,0.0646583603722135,0.474605108269141,True,False,0.002516205982519368,0.02687425137823731,0.03009869243321213,0.12089573779749481,0.49906596610554355,True,False,0.004949819761689978,True,0.004991115863364357,0.4861635285503225,False,,0.4889895531566418,False,,0.9883372572796567,0.5127054525172622,0.7417556440578068
165,coupled,WT_04__TO__SCA3_04,WT_04,SCA3_04,r_LOW,best,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.585394637895696,0.8545903438236214,,0.0646583603722135,0.7978551827751482,True,False,0.6416659872651768,0.8698956969357055,0.9826359525421551,0.12089573779749481,0.7646334249101803,True,True,0.05627134936948075,True,0.6135303125804363,0.01530535311208403,True,0.8622430203796634,,False,,0.9916931637948035,0.9494678224446406,
165,drive_early,WT_04__TO__SCA3_04,WT_04,SCA3_04,r_LOW,best,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.3471701446111881,0.6493820776214784,0.9999447066457597,0.0646583603722135,0.7978756091415312,True,True,0.4026873138995971,0.6667979680792514,0.9019800323657712,0.12089573779749481,0.7646485001256235,True,True,0.055517169288408996,True,0.3749287292553926,0.01741589045777303,True,0.6580900228503649,0.09796467427998856,True,0.9509623695057654,0.9872340587048946,0.9669382410851529,0.8952808950450009
165,drive_late,WT_04__TO__SCA3_04,WT_04,SCA3_04,r_LOW,best,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.7652565800998239,0.920242717299471,0.9999907697661778,0.0646583603722135,0.7978943517856395,True,True,0.8090336971430986,0.9348288703769377,0.9837938371264257,0.12089573779749481,0.7646623327081107,True,True,0.043777117043274694,True,0.7871451386214612,0.01458615307746669,True,0.9275357938382044,0.016196932639752193,True,0.9918923034463017,0.9712222554019602,0.9520415082069764,0.895270181149399
166,coupled,WT_04__TO__SCA3_04,WT_04,SCA3_04,r_LOW,b_LOW,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.01883039114076589,0.6640829960038332,0.668937012511746,0.0646583603722135,0.8308610140444288,True,True,0.007094435832237222,0.08185874388038061,0.10083023410051965,0.12089573779749481,0.7892774338259423,True,True,0.011735955308528667,True,0.012962413486501557,0.5822242521234526,False,,0.5681067784112264,False,,0.9869088504753402,0.5494308213646182,0.7350389733344296
166,drive_early,WT_04__TO__SCA3_04,WT_04,SCA3_04,r_LOW,b_LOW,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.06710723290700316,0.20902144940906592,0.5389345539081979,0.0646583603722135,0.830701865635072,True,True,0.06488483418197664,0.19853838655051442,0.23890811804758685,0.12089573779749481,0.7891599779596614,True,True,0.0022223987250265115,True,0.06599603354448991,0.010483062858551495,True,0.20377991797979017,0.30002643586061106,False,,0.9895310289282592,0.9844370991436464,0.531252883457343
166,drive_late,WT_04__TO__SCA3_04,WT_04,SCA3_04,r_LOW,b_LOW,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.008624099079789017,0.7151124788412432,0.72205695942367,0.0646583603722135,0.8307136911935529,True,True,0.0028534831662108055,0.02788336023502622,0.03169206985228495,0.12089573779749481,0.7891687055443182,True,True,0.005770615913578211,True,0.0057387911229999115,0.6872291186062169,False,,0.6903648895713851,False,,0.986199067001516,0.5778373212107125,0.8355914489449469
167,coupled,WT_04__TO__SCA3_04,WT_04,SCA3_04,r_LOW,b_HIGH,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.2084045310804754,0.4845875325034212,,0.0646583603722135,0.6856192203610366,True,False,0.22337686386086555,0.476496564522275,0.5421127734499827,0.12089573779749481,0.6516732813797594,True,False,0.014972332780390146,True,0.21589069747067047,0.008090967981146169,True,0.4805420485128481,,False,,0.993801505077418,0.9756135906548203,
167,drive_early,WT_04__TO__SCA3_04,WT_04,SCA3_04,r_LOW,b_HIGH,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.19075762615897757,0.3582528850718649,0.83020046060252,0.0646583603722135,0.6855888295728972,True,False,0.21887153792280267,0.35780137068097034,0.40187051085583686,0.12089573779749481,0.6516508521493178,True,False,0.028113911763825106,True,0.20481458204089012,0.0004515143908945807,True,0.35802712787641766,0.4283299497466831,False,,0.9946682380152362,0.9805171416719176,0.5838477358511664
167,drive_late,WT_04__TO__SCA3_04,WT_04,SCA3_04,r_LOW,b_HIGH,0.0277777777777777,0.0003858024691357,0.0138888888888888,0.042851409891846354,0.8064830022565233,,0.0646583603722135,0.6854907406553676,True,False,0.016122139657822703,0.7631652561082295,,0.12089573779749481,0.651578459853174,True,False,0.02672927023402365,True,0.02948677477483453,0.043317746148293756,True,0.7848241291823763,,False,,0.9938281012336997,0.9099724737950783,
