scenario_id,wt_cell_id,sca_cell_id,wt_animal_id,sca_animal_id,wt_solution_key,sca_solution_key,wt_source,sca_source,wt_b,wt_r,wt_s,wt_kappa_I,sca_b,sca_r,sca_s,sca_kappa_I,wt_rheobase_J_endpoint,sca_rheobase_J_endpoint,wt_J_q75,sca_J_q75,wt_active_support_ms,sca_active_support_ms,wt_within_cell_support_weight,sca_within_cell_support_weight,biological_pair_weight,within_pair_support_weight,scenario_weight,biological_pair_key
120,WT_04,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,best,b_LOW,best,b_LOW,3.07526787577599,0.0366751221750693,0.519708187871091,0.61900642338991,3.904773796769174,0.0030137674775441,5.020370133081688,0.354246301933337,0.3807969954705221,2.4884155791573086,1.021582582877788,4.546011286576872,981.6328124999992,582.584375,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_05
121,WT_04,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,best,r_LOW,best,r_LOW,3.07526787577599,0.0366751221750693,0.519708187871091,0.61900642338991,4.932184173036958,0.0006480540018362,4.36161393974913,0.3323480760746279,0.3807969954705221,2.471182784287799,1.021582582877788,4.546011286576872,981.6328124999992,582.584375,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_05
122,WT_04,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,best,r_HIGH,best,r_HIGH,3.07526787577599,0.0366751221750693,0.519708187871091,0.61900642338991,4.017092229938917,0.0590798966523011,1.6494085627972792,0.2942362699849268,0.3807969954705221,2.2781754817492814,1.021582582877788,4.546011286576872,981.6328124999992,582.584375,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_05
123,WT_04,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,best,s_HIGH,best,s_HIGH,3.07526787577599,0.0366751221750693,0.519708187871091,0.61900642338991,4.864054646667115,0.0006776655975539,4.3731695928770025,0.3378768246610932,0.3807969954705221,2.443610312496582,1.021582582877788,4.546011286576872,981.6328124999992,582.584375,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_05
124,WT_04,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,best,kappa_I_LOW,best,kappa_I_LOW,3.07526787577599,0.0366751221750693,0.519708187871091,0.61900642338991,4.791687949288009,0.0542314160920349,0.7987933030433494,0.0480561856737695,0.3807969954705221,2.27472892277538,1.021582582877788,4.546011286576872,981.6328124999992,582.584375,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_05
125,WT_04,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,best,kappa_I_HIGH,best,kappa_I_HIGH,3.07526787577599,0.0366751221750693,0.519708187871091,0.61900642338991,2.7246783396644254,0.0591584594723072,7.181695318183479,0.7580592364653818,0.3807969954705221,2.44016375352268,1.021582582877788,4.546011286576872,981.6328124999992,582.584375,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_05
126,WT_04,SCA3_06,NA_NOT_RECOVERABLE,SCA3_AN02,best,best,best,best,3.07526787577599,0.0366751221750693,0.519708187871091,0.61900642338991,3.32112664756946,0.000172535267681,1.80693033257445,0.113660442709963,0.3807969954705221,5.238728290213989,1.021582582877788,6.83625257651551,981.6328124999992,940.8140625,0.1666666666666666,1.0,0.0138888888888888,0.1666666666666666,0.0023148148148147,WT_04__TO__SCA3_06
127,WT_04,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,best,best,best,best,3.07526787577599,0.0366751221750693,0.519708187871091,0.61900642338991,3.56794792056019,0.0001570401851009,1.28766365576524,0.15770178132879,0.3807969954705221,2.2595007918063086,1.021582582877788,4.22069670379549,981.6328124999992,835.3968750000003,0.1666666666666666,0.3333333333333333,0.0138888888888888,0.0555555555555555,0.0007716049382715,WT_04__TO__SCA3_09
128,WT_04,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,best,b_LOW,best,b_LOW,3.07526787577599,0.0366751221750693,0.519708187871091,0.61900642338991,2.343229745087469,0.0707211746046489,9.492341680611522,0.933669175891253,0.3807969954705221,2.224592773955368,1.021582582877788,4.22069670379549,981.6328124999992,835.3968750000003,0.1666666666666666,0.3333333333333333,0.0138888888888888,0.0555555555555555,0.0007716049382715,WT_04__TO__SCA3_09
129,WT_04,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,best,kappa_I_HIGH,best,kappa_I_HIGH,3.07526787577599,0.0366751221750693,0.519708187871091,0.61900642338991,2.944433158643898,0.0709704363934802,5.596694353801012,0.9198341083125364,0.3807969954705221,2.0976545272246767,1.021582582877788,4.22069670379549,981.6328124999992,835.3968750000003,0.1666666666666666,0.3333333333333333,0.0138888888888888,0.0555555555555555,0.0007716049382715,WT_04__TO__SCA3_09
130,WT_04,SCA3_01,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,best,b_HIGH,best,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,2.87957486763608,0.0367840866590933,0.666593864674466,0.072414473059144,0.3859930558375662,7.364185581249652,1.021582582877788,8.468813418437104,981.6328124999992,872.4000000000001,0.1666666666666666,0.5,0.0138888888888888,0.0833333333333333,0.0011574074074073,WT_04__TO__SCA3_01
131,WT_04,SCA3_01,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,r_HIGH,b_HIGH,r_HIGH,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,4.180844445717766,0.098238929690672,1.4104174994872096,0.0928534941582593,0.3859930558375662,7.018989382128574,1.021582582877788,8.468813418437104,981.6328124999992,872.4000000000001,0.1666666666666666,0.5,0.0138888888888888,0.0833333333333333,0.0011574074074073,WT_04__TO__SCA3_01
132,WT_04,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,best,b_HIGH,best,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,3.39580213794053,0.011865463263355,1.06199021527079,0.134917346653611,0.3859930558375662,0.9278531747632068,1.021582582877788,8.149643718336852,981.6328124999992,642.1359374999932,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_02
133,WT_04,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,b_LOW,b_HIGH,b_LOW,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,1.7012055089318403,0.0830977770474897,13.865757715128549,1.1494434320736062,0.3859930558375662,1.3608513229860368,1.021582582877788,8.149643718336852,981.6328124999992,642.1359374999932,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_02
134,WT_04,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,b_HIGH,b_HIGH,b_HIGH,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,5.32081129056834,0.0001379675781911,2.726334423918427,0.1138050673652359,0.3859930558375662,1.5739139038575878,1.021582582877788,8.149643718336852,981.6328124999992,642.1359374999932,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_02
135,WT_04,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,r_LOW,b_HIGH,r_LOW,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,5.058325048081602,0.000134353582935,2.5718417626155823,0.1190763663927034,0.3859930558375662,1.3264863905873994,1.021582582877788,8.149643718336852,981.6328124999992,642.1359374999932,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_02
136,WT_04,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,r_HIGH,b_HIGH,r_HIGH,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,1.7153229597754271,0.0912955123819697,12.4124105689581,1.203258733619204,0.3859930558375662,1.5807868903373152,1.021582582877788,8.149643718336852,981.6328124999992,642.1359374999932,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_02
137,WT_04,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,kappa_I_LOW,b_HIGH,kappa_I_LOW,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,4.208008871756549,0.0154138562600507,0.8770914021572215,0.0437782759191279,0.3859930558375662,1.2440105528306695,1.021582582877788,8.149643718336852,981.6328124999992,642.1359374999932,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_02
138,WT_04,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,kappa_I_HIGH,b_HIGH,kappa_I_HIGH,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,1.6938770214244712,0.0801551802327286,14.38556558178567,1.0929624914074123,0.3859930558375662,1.278375485229307,1.021582582877788,8.149643718336852,981.6328124999992,642.1359374999932,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_02
139,WT_04,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,best,b_HIGH,best,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,3.1841739616986,0.0685272827706698,1.64104809448976,0.226797255112739,0.3859930558375662,2.998635531603484,1.021582582877788,6.138782334394186,981.6328124999992,141.5189453124997,0.1666666666666666,0.1666666666666666,0.0138888888888888,0.0277777777777777,0.0003858024691357,WT_04__TO__SCA3_04
140,WT_04,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,b_LOW,b_HIGH,b_LOW,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,1.874040756842884,0.0913896204225457,12.973660656527498,0.7182226987175595,0.3859930558375662,3.447729152561261,1.021582582877788,6.138782334394186,981.6328124999992,141.5189453124997,0.1666666666666666,0.1666666666666666,0.0138888888888888,0.0277777777777777,0.0003858024691357,WT_04__TO__SCA3_04
141,WT_04,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,b_HIGH,b_HIGH,b_HIGH,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,4.030928926785516,0.0018911628599607,4.857666419592209,0.2709707926853018,0.3859930558375662,3.162367580911007,1.021582582877788,6.138782334394186,981.6328124999992,141.5189453124997,0.1666666666666666,0.1666666666666666,0.0138888888888888,0.0277777777777777,0.0003858024691357,WT_04__TO__SCA3_04
142,WT_04,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,r_LOW,b_HIGH,r_LOW,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,4.587716029893826,0.0049504499800163,3.025643669356378,0.2619783809564031,0.3859930558375662,3.5927489676622097,1.021582582877788,6.138782334394186,981.6328124999992,141.5189453124997,0.1666666666666666,0.1666666666666666,0.0138888888888888,0.0277777777777777,0.0003858024691357,WT_04__TO__SCA3_04
143,WT_04,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,s_HIGH,b_HIGH,s_HIGH,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,3.463954750279856,0.0005984977503139,8.308396473112523,0.1986895690405713,0.3859930558375662,2.998635531603484,1.021582582877788,6.138782334394186,981.6328124999992,141.5189453124997,0.1666666666666666,0.1666666666666666,0.0138888888888888,0.0277777777777777,0.0003858024691357,WT_04__TO__SCA3_04
144,WT_04,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,kappa_I_LOW,b_HIGH,kappa_I_LOW,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,4.537119540928005,0.0633243055488632,0.8420821742217344,0.0411814643655073,0.3859930558375662,3.3775582742866086,1.021582582877788,6.138782334394186,981.6328124999992,141.5189453124997,0.1666666666666666,0.1666666666666666,0.0138888888888888,0.0277777777777777,0.0003858024691357,WT_04__TO__SCA3_04
145,WT_04,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,best,b_HIGH,best,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,4.57048885142292,0.0267222541757113,1.35804074575354,0.185485356173587,0.3859930558375662,2.302301394566596,1.021582582877788,4.546011286576872,981.6328124999992,582.584375,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_05
146,WT_04,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,b_LOW,b_HIGH,b_LOW,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,3.904773796769174,0.0030137674775441,5.020370133081688,0.354246301933337,0.3859930558375662,2.4884155791573086,1.021582582877788,4.546011286576872,981.6328124999992,582.584375,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_05
147,WT_04,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,r_LOW,b_HIGH,r_LOW,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,4.932184173036958,0.0006480540018362,4.36161393974913,0.3323480760746279,0.3859930558375662,2.471182784287799,1.021582582877788,4.546011286576872,981.6328124999992,582.584375,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_05
148,WT_04,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,r_HIGH,b_HIGH,r_HIGH,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,4.017092229938917,0.0590798966523011,1.6494085627972792,0.2942362699849268,0.3859930558375662,2.2781754817492814,1.021582582877788,4.546011286576872,981.6328124999992,582.584375,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_05
149,WT_04,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,s_HIGH,b_HIGH,s_HIGH,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,4.864054646667115,0.0006776655975539,4.3731695928770025,0.3378768246610932,0.3859930558375662,2.443610312496582,1.021582582877788,4.546011286576872,981.6328124999992,582.584375,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_05
150,WT_04,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,kappa_I_LOW,b_HIGH,kappa_I_LOW,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,4.791687949288009,0.0542314160920349,0.7987933030433494,0.0480561856737695,0.3859930558375662,2.27472892277538,1.021582582877788,4.546011286576872,981.6328124999992,582.584375,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_05
151,WT_04,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,b_HIGH,kappa_I_HIGH,b_HIGH,kappa_I_HIGH,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,2.7246783396644254,0.0591584594723072,7.181695318183479,0.7580592364653818,0.3859930558375662,2.44016375352268,1.021582582877788,4.546011286576872,981.6328124999992,582.584375,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_05
152,WT_04,SCA3_06,NA_NOT_RECOVERABLE,SCA3_AN02,b_HIGH,best,b_HIGH,best,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,3.32112664756946,0.000172535267681,1.80693033257445,0.113660442709963,0.3859930558375662,5.238728290213989,1.021582582877788,6.83625257651551,981.6328124999992,940.8140625,0.1666666666666666,1.0,0.0138888888888888,0.1666666666666666,0.0023148148148147,WT_04__TO__SCA3_06
153,WT_04,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,b_HIGH,best,b_HIGH,best,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,3.56794792056019,0.0001570401851009,1.28766365576524,0.15770178132879,0.3859930558375662,2.2595007918063086,1.021582582877788,4.22069670379549,981.6328124999992,835.3968750000003,0.1666666666666666,0.3333333333333333,0.0138888888888888,0.0555555555555555,0.0007716049382715,WT_04__TO__SCA3_09
154,WT_04,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,b_HIGH,b_LOW,b_HIGH,b_LOW,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,2.343229745087469,0.0707211746046489,9.492341680611522,0.933669175891253,0.3859930558375662,2.224592773955368,1.021582582877788,4.22069670379549,981.6328124999992,835.3968750000003,0.1666666666666666,0.3333333333333333,0.0138888888888888,0.0555555555555555,0.0007716049382715,WT_04__TO__SCA3_09
155,WT_04,SCA3_09,NA_NOT_RECOVERABLE,SCA3_AN02,b_HIGH,kappa_I_HIGH,b_HIGH,kappa_I_HIGH,5.100692288984847,0.0009171973103136,2.4319174421422822,1.443876921898457,2.944433158643898,0.0709704363934802,5.596694353801012,0.9198341083125364,0.3859930558375662,2.0976545272246767,1.021582582877788,4.22069670379549,981.6328124999992,835.3968750000003,0.1666666666666666,0.3333333333333333,0.0138888888888888,0.0555555555555555,0.0007716049382715,WT_04__TO__SCA3_09
156,WT_04,SCA3_01,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,best,r_LOW,best,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,2.87957486763608,0.0367840866590933,0.666593864674466,0.072414473059144,0.4179117123779804,7.364185581249652,1.021582582877788,8.468813418437104,981.6328124999992,872.4000000000001,0.1666666666666666,0.5,0.0138888888888888,0.0833333333333333,0.0011574074074073,WT_04__TO__SCA3_01
157,WT_04,SCA3_01,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,r_HIGH,r_LOW,r_HIGH,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,4.180844445717766,0.098238929690672,1.4104174994872096,0.0928534941582593,0.4179117123779804,7.018989382128574,1.021582582877788,8.468813418437104,981.6328124999992,872.4000000000001,0.1666666666666666,0.5,0.0138888888888888,0.0833333333333333,0.0011574074074073,WT_04__TO__SCA3_01
158,WT_04,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,best,r_LOW,best,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,3.39580213794053,0.011865463263355,1.06199021527079,0.134917346653611,0.4179117123779804,0.9278531747632068,1.021582582877788,8.149643718336852,981.6328124999992,642.1359374999932,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_02
159,WT_04,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,b_LOW,r_LOW,b_LOW,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,1.7012055089318403,0.0830977770474897,13.865757715128549,1.1494434320736062,0.4179117123779804,1.3608513229860368,1.021582582877788,8.149643718336852,981.6328124999992,642.1359374999932,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_02
160,WT_04,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,b_HIGH,r_LOW,b_HIGH,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,5.32081129056834,0.0001379675781911,2.726334423918427,0.1138050673652359,0.4179117123779804,1.5739139038575878,1.021582582877788,8.149643718336852,981.6328124999992,642.1359374999932,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_02
161,WT_04,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,r_LOW,r_LOW,r_LOW,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,5.058325048081602,0.000134353582935,2.5718417626155823,0.1190763663927034,0.4179117123779804,1.3264863905873994,1.021582582877788,8.149643718336852,981.6328124999992,642.1359374999932,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_02
162,WT_04,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,r_HIGH,r_LOW,r_HIGH,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,1.7153229597754271,0.0912955123819697,12.4124105689581,1.203258733619204,0.4179117123779804,1.5807868903373152,1.021582582877788,8.149643718336852,981.6328124999992,642.1359374999932,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_02
163,WT_04,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,kappa_I_LOW,r_LOW,kappa_I_LOW,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,4.208008871756549,0.0154138562600507,0.8770914021572215,0.0437782759191279,0.4179117123779804,1.2440105528306695,1.021582582877788,8.149643718336852,981.6328124999992,642.1359374999932,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_02
164,WT_04,SCA3_02,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,kappa_I_HIGH,r_LOW,kappa_I_HIGH,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,1.6938770214244712,0.0801551802327286,14.38556558178567,1.0929624914074123,0.4179117123779804,1.278375485229307,1.021582582877788,8.149643718336852,981.6328124999992,642.1359374999932,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_02
165,WT_04,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,best,r_LOW,best,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,3.1841739616986,0.0685272827706698,1.64104809448976,0.226797255112739,0.4179117123779804,2.998635531603484,1.021582582877788,6.138782334394186,981.6328124999992,141.5189453124997,0.1666666666666666,0.1666666666666666,0.0138888888888888,0.0277777777777777,0.0003858024691357,WT_04__TO__SCA3_04
166,WT_04,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,b_LOW,r_LOW,b_LOW,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,1.874040756842884,0.0913896204225457,12.973660656527498,0.7182226987175595,0.4179117123779804,3.447729152561261,1.021582582877788,6.138782334394186,981.6328124999992,141.5189453124997,0.1666666666666666,0.1666666666666666,0.0138888888888888,0.0277777777777777,0.0003858024691357,WT_04__TO__SCA3_04
167,WT_04,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,b_HIGH,r_LOW,b_HIGH,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,4.030928926785516,0.0018911628599607,4.857666419592209,0.2709707926853018,0.4179117123779804,3.162367580911007,1.021582582877788,6.138782334394186,981.6328124999992,141.5189453124997,0.1666666666666666,0.1666666666666666,0.0138888888888888,0.0277777777777777,0.0003858024691357,WT_04__TO__SCA3_04
168,WT_04,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,r_LOW,r_LOW,r_LOW,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,4.587716029893826,0.0049504499800163,3.025643669356378,0.2619783809564031,0.4179117123779804,3.5927489676622097,1.021582582877788,6.138782334394186,981.6328124999992,141.5189453124997,0.1666666666666666,0.1666666666666666,0.0138888888888888,0.0277777777777777,0.0003858024691357,WT_04__TO__SCA3_04
169,WT_04,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,s_HIGH,r_LOW,s_HIGH,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,3.463954750279856,0.0005984977503139,8.308396473112523,0.1986895690405713,0.4179117123779804,2.998635531603484,1.021582582877788,6.138782334394186,981.6328124999992,141.5189453124997,0.1666666666666666,0.1666666666666666,0.0138888888888888,0.0277777777777777,0.0003858024691357,WT_04__TO__SCA3_04
170,WT_04,SCA3_04,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,kappa_I_LOW,r_LOW,kappa_I_LOW,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,4.537119540928005,0.0633243055488632,0.8420821742217344,0.0411814643655073,0.4179117123779804,3.3775582742866086,1.021582582877788,6.138782334394186,981.6328124999992,141.5189453124997,0.1666666666666666,0.1666666666666666,0.0138888888888888,0.0277777777777777,0.0003858024691357,WT_04__TO__SCA3_04
171,WT_04,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,best,r_LOW,best,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,4.57048885142292,0.0267222541757113,1.35804074575354,0.185485356173587,0.4179117123779804,2.302301394566596,1.021582582877788,4.546011286576872,981.6328124999992,582.584375,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_05
172,WT_04,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,b_LOW,r_LOW,b_LOW,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,3.904773796769174,0.0030137674775441,5.020370133081688,0.354246301933337,0.4179117123779804,2.4884155791573086,1.021582582877788,4.546011286576872,981.6328124999992,582.584375,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_05
173,WT_04,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,r_LOW,r_LOW,r_LOW,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,4.932184173036958,0.0006480540018362,4.36161393974913,0.3323480760746279,0.4179117123779804,2.471182784287799,1.021582582877788,4.546011286576872,981.6328124999992,582.584375,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_05
174,WT_04,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,r_HIGH,r_LOW,r_HIGH,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,4.017092229938917,0.0590798966523011,1.6494085627972792,0.2942362699849268,0.4179117123779804,2.2781754817492814,1.021582582877788,4.546011286576872,981.6328124999992,582.584375,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_05
175,WT_04,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,s_HIGH,r_LOW,s_HIGH,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,4.864054646667115,0.0006776655975539,4.3731695928770025,0.3378768246610932,0.4179117123779804,2.443610312496582,1.021582582877788,4.546011286576872,981.6328124999992,582.584375,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_05
176,WT_04,SCA3_05,NA_NOT_RECOVERABLE,SCA3_AN01,r_LOW,kappa_I_LOW,r_LOW,kappa_I_LOW,4.624715502551803,0.0121402165240181,1.99140956469948,1.6238637867543957,4.791687949288009,0.0542314160920349,0.7987933030433494,0.0480561856737695,0.4179117123779804,2.27472892277538,1.021582582877788,4.546011286576872,981.6328124999992,582.584375,0.1666666666666666,0.1428571428571428,0.0138888888888888,0.0238095238095237,0.0003306878306878,WT_04__TO__SCA3_05
