group,cell_id,q,metric,n_near_opt_alternatives,median_srd,max_srd,stable_20pct,status
SCA3,SCA3_09,0.75,fraction_positive_divergence,2,0.12243494210598199,0.1818181818165123,True,EVALUATED
SCA3,SCA3_09,0.75,cycle_arc_length,2,0.3100519962250574,0.574553006123967,False,EVALUATED
SCA3,SCA3_09,0.75,z_peak_phase,2,0.43627015538965347,0.5010467550570777,False,EVALUATED
SCA3,SCA3_09,0.75,speed_peak_phase,2,0.702377142040372,0.9693801344240397,False,EVALUATED
WT,WT_03,0.25,firing_rate_hz,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,active_rate_hz,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,spike_count,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,train_duration_ms,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,mean_isi_ms,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,median_isi_ms,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,cv_isi,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,early_isi_ms,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,late_isi_ms,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,adaptation_index,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,cycle_period_ms,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,x_range,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,y_range,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,z_range,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,mean_speed,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,peak_speed,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,mean_divergence,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,min_divergence,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,max_divergence,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,fraction_positive_divergence,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,cycle_arc_length,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,z_peak_phase,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.25,speed_peak_phase,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_03,0.5,firing_rate_hz,3,0.0431119187768157,0.0610627605699572,True,EVALUATED
WT,WT_03,0.5,active_rate_hz,3,0.06974104858946233,0.07460668721417536,True,EVALUATED
WT,WT_03,0.5,spike_count,3,0.04310117002618698,0.06103599314416234,True,EVALUATED
WT,WT_03,0.5,train_duration_ms,3,0.014731319880872408,0.026037825132751036,True,EVALUATED
WT,WT_03,0.5,mean_isi_ms,3,0.06911659961944168,0.07367404146622125,True,EVALUATED
WT,WT_03,0.5,median_isi_ms,3,0.07591505081700665,0.09086280021310335,True,EVALUATED
WT,WT_03,0.5,cv_isi,3,0.33407791829842887,0.8477692439662926,False,EVALUATED
WT,WT_03,0.5,early_isi_ms,3,0.05284461280952677,0.06533803307886442,True,EVALUATED
WT,WT_03,0.5,late_isi_ms,3,0.02507498208062109,0.07658391048002051,True,EVALUATED
WT,WT_03,0.5,adaptation_index,3,0.48945169050239634,0.5540769609440872,False,EVALUATED
WT,WT_03,0.5,cycle_period_ms,3,0.07526360717553629,0.08906761775826291,True,EVALUATED
WT,WT_03,0.5,x_range,3,0.1847551556738023,0.8652330336503922,False,EVALUATED
WT,WT_03,0.5,y_range,3,0.3249629253252738,1.3534067342796843,False,EVALUATED
WT,WT_03,0.5,z_range,3,1.9396322507049715,1.9792476510855332,False,EVALUATED
WT,WT_03,0.5,mean_speed,3,0.394910830562355,1.298307965718853,False,EVALUATED
WT,WT_03,0.5,peak_speed,3,0.4351866717433371,1.6198675879350668,False,EVALUATED
WT,WT_03,0.5,mean_divergence,3,0.14372213226838124,0.7806115443976048,False,EVALUATED
WT,WT_03,0.5,min_divergence,3,0.22879867375127888,1.1432368671152948,False,EVALUATED
WT,WT_03,0.5,max_divergence,3,0.27255396727064474,1.2585813055066901,False,EVALUATED
WT,WT_03,0.5,fraction_positive_divergence,3,0.03663211699546235,0.3847049044039885,False,EVALUATED
WT,WT_03,0.5,cycle_arc_length,3,0.3038455237124177,1.3101595115151603,False,EVALUATED
WT,WT_03,0.5,z_peak_phase,3,1.418575148559916,1.418575148559916,False,EVALUATED
WT,WT_03,0.5,speed_peak_phase,3,0.0901988636359579,0.09087681931091132,True,EVALUATED
WT,WT_03,0.75,firing_rate_hz,3,0.0750335230660999,0.09408753634033624,True,EVALUATED
WT,WT_03,0.75,active_rate_hz,3,0.08247603181165768,0.09338039649876771,True,EVALUATED
WT,WT_03,0.75,spike_count,3,0.07502440929505899,0.09407988863539629,True,EVALUATED
WT,WT_03,0.75,train_duration_ms,3,0.006819686861541463,0.017326942928812473,True,EVALUATED
WT,WT_03,0.75,mean_isi_ms,3,0.08226681626959689,0.09307132411115684,True,EVALUATED
WT,WT_03,0.75,median_isi_ms,3,0.08806016874859252,0.10438326277770264,True,EVALUATED
WT,WT_03,0.75,cv_isi,3,0.6482317467985644,0.6981262170334753,False,EVALUATED
WT,WT_03,0.75,early_isi_ms,3,0.044667543281483736,0.07197458331628546,True,EVALUATED
WT,WT_03,0.75,late_isi_ms,3,0.01782117226955263,0.04712330802711167,True,EVALUATED
WT,WT_03,0.75,adaptation_index,3,0.6846893668172238,0.7207131337605159,False,EVALUATED
WT,WT_03,0.75,cycle_period_ms,3,0.08764913439232896,0.10330654261748744,True,EVALUATED
WT,WT_03,0.75,x_range,3,0.1843544501093942,0.8521029681843454,False,EVALUATED
WT,WT_03,0.75,y_range,3,0.3307265308889395,1.3365438994809318,False,EVALUATED
WT,WT_03,0.75,z_range,3,1.9419844159194977,1.9788659866446487,False,EVALUATED
WT,WT_03,0.75,mean_speed,3,0.4053589574955083,1.298433722233083,False,EVALUATED
WT,WT_03,0.75,peak_speed,3,0.44104765378584515,1.5993175916217344,False,EVALUATED
WT,WT_03,0.75,mean_divergence,3,0.14878405104414122,0.8833210786735602,False,EVALUATED
WT,WT_03,0.75,min_divergence,3,0.22297094549712607,1.1262282985284857,False,EVALUATED
WT,WT_03,0.75,max_divergence,3,0.2856227011476121,1.2505371892198085,False,EVALUATED
WT,WT_03,0.75,fraction_positive_divergence,3,0.18470626846015523,0.47630384643816387,False,EVALUATED
WT,WT_03,0.75,cycle_arc_length,3,0.30425996168804237,1.2916873495893826,False,EVALUATED
WT,WT_03,0.75,z_peak_phase,3,1.326349299159189,1.326349299159189,False,EVALUATED
WT,WT_03,0.75,speed_peak_phase,3,0.07841935977913832,0.10768584628261026,True,EVALUATED
WT,WT_04,0.25,firing_rate_hz,5,0.5716434434972173,1.449449189356954,False,EVALUATED
WT,WT_04,0.25,active_rate_hz,5,0.35301415834917327,0.6339480585296023,False,EVALUATED
WT,WT_04,0.25,spike_count,5,0.5716812317935868,1.449497487437143,False,EVALUATED
WT,WT_04,0.25,train_duration_ms,5,0.8388670723407449,1.6764742199063656,False,EVALUATED
WT,WT_04,0.25,mean_isi_ms,5,0.3667194147936219,0.6535737851191967,False,EVALUATED
WT,WT_04,0.25,median_isi_ms,5,0.43353890184276556,0.6819539737336543,False,EVALUATED
WT,WT_04,0.25,cv_isi,5,0.6648764177374407,1.820690476603481,False,EVALUATED
WT,WT_04,0.25,early_isi_ms,5,0.26582690757426697,0.4187661482995678,False,EVALUATED
WT,WT_04,0.25,late_isi_ms,5,0.368297227002102,0.6754224872662342,False,EVALUATED
WT,WT_04,0.25,adaptation_index,5,0.9307277594835233,1.7589553906642081,False,EVALUATED
WT,WT_04,0.25,cycle_period_ms,5,0.42076155286250416,0.6819537081630076,False,EVALUATED
WT,WT_04,0.25,x_range,5,0.6616783626352274,0.7820280292493066,False,EVALUATED
WT,WT_04,0.25,y_range,5,1.1129932776865605,1.2737579536674335,False,EVALUATED
WT,WT_04,0.25,z_range,5,1.2654620683703146,1.3141337003638296,False,EVALUATED
WT,WT_04,0.25,mean_speed,5,1.300528083286914,1.4151569170449172,False,EVALUATED
WT,WT_04,0.25,peak_speed,5,1.395910513200043,1.5561948911835597,False,EVALUATED
WT,WT_04,0.25,mean_divergence,5,0.1654798705885307,0.1901988316708186,True,EVALUATED
WT,WT_04,0.25,min_divergence,5,0.8593692604429847,0.9919866659733902,False,EVALUATED
WT,WT_04,0.25,max_divergence,5,0.9470975688251588,1.031565140826969,False,EVALUATED
WT,WT_04,0.25,fraction_positive_divergence,5,0.28462151394187946,0.5512786002653429,False,EVALUATED
WT,WT_04,0.25,cycle_arc_length,5,1.055475563848424,1.2198975636591143,False,EVALUATED
WT,WT_04,0.25,z_peak_phase,5,1.6880029945703199,1.7554553122805983,False,EVALUATED
WT,WT_04,0.25,speed_peak_phase,5,0.6109960159312717,0.7157801679627767,False,EVALUATED
WT,WT_04,0.5,firing_rate_hz,5,0.06330696417613982,0.16958109375575933,True,EVALUATED
WT,WT_04,0.5,active_rate_hz,5,0.06287016350514739,0.21474272261838093,False,EVALUATED
WT,WT_04,0.5,spike_count,5,0.06326801727001083,0.1695639363582784,True,EVALUATED
WT,WT_04,0.5,train_duration_ms,5,0.02464964015620588,0.08174974120494974,True,EVALUATED
WT,WT_04,0.5,mean_isi_ms,5,0.07914575235243028,0.22050532744977502,False,EVALUATED
WT,WT_04,0.5,median_isi_ms,5,0.13695299670695615,0.23896325200972507,False,EVALUATED
WT,WT_04,0.5,cv_isi,5,1.0718149735199263,1.789484042606885,False,EVALUATED
WT,WT_04,0.5,early_isi_ms,5,0.04792442611710143,0.06181371226743841,True,EVALUATED
WT,WT_04,0.5,late_isi_ms,5,0.23687884554308894,0.3960069139867719,False,EVALUATED
WT,WT_04,0.5,adaptation_index,5,0.7930023806189795,1.8145212128874129,False,EVALUATED
WT,WT_04,0.5,cycle_period_ms,5,0.1302546179774676,0.23896357564179735,False,EVALUATED
WT,WT_04,0.5,x_range,5,0.6479232760181324,0.7735022775183976,False,EVALUATED
WT,WT_04,0.5,y_range,5,1.074003448868424,1.2406286899475478,False,EVALUATED
WT,WT_04,0.5,z_range,5,1.1284658455671646,1.462785612072514,False,EVALUATED
WT,WT_04,0.5,mean_speed,5,0.9705887995862096,1.2673669618460084,False,EVALUATED
WT,WT_04,0.5,peak_speed,5,1.305144740584858,1.5343330593668292,False,EVALUATED
WT,WT_04,0.5,mean_divergence,5,0.3200099079375647,0.42714834400114976,False,EVALUATED
WT,WT_04,0.5,min_divergence,5,0.8646461596648148,0.989154470088608,False,EVALUATED
WT,WT_04,0.5,max_divergence,5,0.9539125634099426,1.0277750522452787,False,EVALUATED
WT,WT_04,0.5,fraction_positive_divergence,5,0.21043978627097412,0.2665278500762909,False,EVALUATED
WT,WT_04,0.5,cycle_arc_length,5,1.0285470158845333,1.1947817789347617,False,EVALUATED
WT,WT_04,0.5,z_peak_phase,5,0.17385398981248734,1.6197815405266547,False,EVALUATED
WT,WT_04,0.5,speed_peak_phase,5,0.3219954648505324,0.3219954648505324,False,EVALUATED
WT,WT_04,0.75,firing_rate_hz,5,0.05671229238079152,0.11721401821645669,True,EVALUATED
WT,WT_04,0.75,active_rate_hz,5,0.04677153917848818,0.11491188882686773,True,EVALUATED
WT,WT_04,0.75,spike_count,5,0.05672774521239588,0.11719264112614781,True,EVALUATED
WT,WT_04,0.75,train_duration_ms,5,0.013752468954584719,0.01801831655836162,True,EVALUATED
WT,WT_04,0.75,mean_isi_ms,5,0.04687895931512302,0.11560569423461935,True,EVALUATED
WT,WT_04,0.75,median_isi_ms,5,0.05912982057569774,0.12792499907388313,True,EVALUATED
WT,WT_04,0.75,cv_isi,5,0.6724671040860816,1.2209063215778266,False,EVALUATED
WT,WT_04,0.75,early_isi_ms,5,0.04799054865675793,0.2284706506433608,False,EVALUATED
WT,WT_04,0.75,late_isi_ms,5,0.07499851410745077,0.1279297084371666,True,EVALUATED
WT,WT_04,0.75,adaptation_index,5,0.2834793659949486,1.4314232284014472,False,EVALUATED
WT,WT_04,0.75,cycle_period_ms,5,0.05912990276387945,0.12792508099742386,True,EVALUATED
WT,WT_04,0.75,x_range,5,0.6342514744846496,0.7398972239333717,False,EVALUATED
WT,WT_04,0.75,y_range,5,1.0659296912434453,1.2320295334011486,False,EVALUATED
WT,WT_04,0.75,z_range,5,1.0616460933845917,1.5005579293487445,False,EVALUATED
WT,WT_04,0.75,mean_speed,5,1.0393347900632774,1.2315526387947617,False,EVALUATED
WT,WT_04,0.75,peak_speed,5,1.3371510525494414,1.4865442220585101,False,EVALUATED
WT,WT_04,0.75,mean_divergence,5,0.4892645614334589,0.5675590406885385,False,EVALUATED
WT,WT_04,0.75,min_divergence,5,0.8580650054490964,0.9846181034584217,False,EVALUATED
WT,WT_04,0.75,max_divergence,5,0.951517085759623,1.0464087943531248,False,EVALUATED
WT,WT_04,0.75,fraction_positive_divergence,5,0.2050871219696983,0.29351109259293584,False,EVALUATED
WT,WT_04,0.75,cycle_arc_length,5,1.0219316311078237,1.1830070428114063,False,EVALUATED
WT,WT_04,0.75,z_peak_phase,5,0.07546057479706274,0.07546057479706274,True,EVALUATED
WT,WT_04,0.75,speed_peak_phase,5,0.02794586863226132,0.10808528604543727,True,EVALUATED
WT,WT_06,0.25,firing_rate_hz,4,0.04578687401156226,0.24866609318637706,False,EVALUATED
WT,WT_06,0.25,active_rate_hz,4,0.051393686752729956,0.25358195342164414,False,EVALUATED
WT,WT_06,0.25,spike_count,4,0.04578829346945547,0.2486710077719753,False,EVALUATED
WT,WT_06,0.25,train_duration_ms,4,0.004092308665533065,0.005270297200268895,True,EVALUATED
WT,WT_06,0.25,mean_isi_ms,4,0.051478732019547606,0.2539211753462278,False,EVALUATED
WT,WT_06,0.25,median_isi_ms,4,0.051775687476727145,0.2261669322542071,False,EVALUATED
WT,WT_06,0.25,cv_isi,4,0.5348568692689821,1.103685155072808,False,EVALUATED
WT,WT_06,0.25,early_isi_ms,4,0.1402789582730571,0.2318360352612976,False,EVALUATED
WT,WT_06,0.25,late_isi_ms,4,0.05405302163068731,0.4498046854961813,False,EVALUATED
WT,WT_06,0.25,adaptation_index,4,0.6341059176805974,1.0084450666669291,False,EVALUATED
WT,WT_06,0.25,cycle_period_ms,4,0.051775687476727145,0.22621712152276363,False,EVALUATED
WT,WT_06,0.25,x_range,4,0.6665311684573052,0.8186582589037427,False,EVALUATED
WT,WT_06,0.25,y_range,4,1.0908552404734972,1.3241929639672687,False,EVALUATED
WT,WT_06,0.25,z_range,4,1.1824467464036645,1.77931641908973,False,EVALUATED
WT,WT_06,0.25,mean_speed,4,1.0080917679522043,1.2639656367553072,False,EVALUATED
WT,WT_06,0.25,peak_speed,4,1.3279319215649947,1.5448865552044295,False,EVALUATED
WT,WT_06,0.25,mean_divergence,4,0.5676410706178441,0.6568463873797962,False,EVALUATED
WT,WT_06,0.25,min_divergence,4,0.9146420135516133,1.093174359131432,False,EVALUATED
WT,WT_06,0.25,max_divergence,4,1.0012141973325273,1.2393010413056982,False,EVALUATED
WT,WT_06,0.25,fraction_positive_divergence,4,0.31614666486098914,0.4428540446732955,False,EVALUATED
WT,WT_06,0.25,cycle_arc_length,4,1.0494888192013434,1.2805994314036067,False,EVALUATED
WT,WT_06,0.25,z_peak_phase,4,0.14252809380838366,1.4786153480301023,False,EVALUATED
WT,WT_06,0.25,speed_peak_phase,4,0.10591259640046925,0.11845888441563172,True,EVALUATED
WT,WT_06,0.5,firing_rate_hz,4,0.011302410853149517,0.023175335611929863,True,EVALUATED
WT,WT_06,0.5,active_rate_hz,4,0.00571505541045333,0.027937281412167198,True,EVALUATED
WT,WT_06,0.5,spike_count,4,0.01130242825607057,0.023176428314767596,True,EVALUATED
WT,WT_06,0.5,train_duration_ms,4,0.005672376936347399,0.007442657750105039,True,EVALUATED
WT,WT_06,0.5,mean_isi_ms,4,0.005707338889133327,0.027979695096612755,True,EVALUATED
WT,WT_06,0.5,median_isi_ms,4,0.008215183438518306,0.014370047388149801,True,EVALUATED
WT,WT_06,0.5,cv_isi,4,0.6780853701746806,0.8702880605485631,False,EVALUATED
WT,WT_06,0.5,early_isi_ms,4,0.0852324960729909,0.08790770735876156,True,EVALUATED
WT,WT_06,0.5,late_isi_ms,4,0.008009223076181158,0.1476114968633378,True,EVALUATED
WT,WT_06,0.5,adaptation_index,4,0.7978682852212606,0.853943974997475,False,EVALUATED
WT,WT_06,0.5,cycle_period_ms,4,0.008215183438518306,0.014370047388149801,True,EVALUATED
WT,WT_06,0.5,x_range,4,0.663896274972783,0.8134509061315812,False,EVALUATED
WT,WT_06,0.5,y_range,4,1.073874337077653,1.3025184919917534,False,EVALUATED
WT,WT_06,0.5,z_range,4,1.199162332774736,1.760517546569905,False,EVALUATED
WT,WT_06,0.5,mean_speed,4,1.0402320654608406,1.2619308896904586,False,EVALUATED
WT,WT_06,0.5,peak_speed,4,1.3338331197924702,1.5626243059203642,False,EVALUATED
WT,WT_06,0.5,mean_divergence,4,0.6662760367400495,0.7825987192651286,False,EVALUATED
WT,WT_06,0.5,min_divergence,4,0.9016899312372333,1.0797472537769832,False,EVALUATED
WT,WT_06,0.5,max_divergence,4,0.9927502056622783,1.2092367026891693,False,EVALUATED
WT,WT_06,0.5,fraction_positive_divergence,4,0.4389031699956819,0.5447443181793189,False,EVALUATED
WT,WT_06,0.5,cycle_arc_length,4,1.0367469009721453,1.2605650536266981,False,EVALUATED
WT,WT_06,0.5,z_peak_phase,4,0.249786350872129,1.389942728505459,False,EVALUATED
WT,WT_06,0.5,speed_peak_phase,4,0.0477966359690239,0.09523809523764167,True,EVALUATED
WT,WT_06,0.75,firing_rate_hz,4,0.04610018358765046,0.09084904553265138,True,EVALUATED
WT,WT_06,0.75,active_rate_hz,4,0.029039261864991204,0.08009996494508696,True,EVALUATED
WT,WT_06,0.75,spike_count,4,0.04610034598708718,0.09084935982810333,True,EVALUATED
WT,WT_06,0.75,train_duration_ms,4,0.017144226364352103,0.018570454852304654,True,EVALUATED
WT,WT_06,0.75,mean_isi_ms,4,0.02903777526897604,0.08009219421029247,True,EVALUATED
WT,WT_06,0.75,median_isi_ms,4,0.03117778712146961,0.08955502750641348,True,EVALUATED
WT,WT_06,0.75,cv_isi,4,0.6392380115077896,0.7598447639572781,False,EVALUATED
WT,WT_06,0.75,early_isi_ms,4,0.05828342648126528,0.08672637801104942,True,EVALUATED
WT,WT_06,0.75,late_isi_ms,4,0.006118496570716546,0.05952378896026837,True,EVALUATED
WT,WT_06,0.75,adaptation_index,4,0.7386910520801341,0.874053926602594,False,EVALUATED
WT,WT_06,0.75,cycle_period_ms,4,0.031178166872189803,0.08955540708740098,True,EVALUATED
WT,WT_06,0.75,x_range,4,0.6503333776568742,0.7908992606555388,False,EVALUATED
WT,WT_06,0.75,y_range,4,1.056987965687689,1.2815217503672485,False,EVALUATED
WT,WT_06,0.75,z_range,4,1.209995823829696,1.7519303741510928,False,EVALUATED
WT,WT_06,0.75,mean_speed,4,1.0431157813369711,1.2401103837220702,False,EVALUATED
WT,WT_06,0.75,peak_speed,4,1.3128921751853864,1.5379752394843214,False,EVALUATED
WT,WT_06,0.75,mean_divergence,4,0.7182580789604193,0.8517629035886052,False,EVALUATED
WT,WT_06,0.75,min_divergence,4,0.8879191748338885,1.0659778755649278,False,EVALUATED
WT,WT_06,0.75,max_divergence,4,1.0111067801621612,1.2212043213727317,False,EVALUATED
WT,WT_06,0.75,fraction_positive_divergence,4,0.3539399111695385,0.40018751464796454,False,EVALUATED
WT,WT_06,0.75,cycle_arc_length,4,1.0207746943204017,1.2406753999101596,False,EVALUATED
WT,WT_06,0.75,z_peak_phase,4,0.3332429059727059,1.305838485253396,False,EVALUATED
WT,WT_06,0.75,speed_peak_phase,4,0.17036718515857863,0.2607218683640471,False,EVALUATED
WT,WT_07,0.25,firing_rate_hz,3,0.0,0.0,True,EVALUATED
WT,WT_07,0.25,active_rate_hz,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,spike_count,3,0.0,0.0,True,EVALUATED
WT,WT_07,0.25,train_duration_ms,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,mean_isi_ms,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,median_isi_ms,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,cv_isi,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,early_isi_ms,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,late_isi_ms,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,adaptation_index,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,cycle_period_ms,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,x_range,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,y_range,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,z_range,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,mean_speed,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,peak_speed,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,mean_divergence,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,min_divergence,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,max_divergence,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,fraction_positive_divergence,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,cycle_arc_length,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,z_peak_phase,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.25,speed_peak_phase,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,firing_rate_hz,3,0.0,0.0,True,EVALUATED
WT,WT_07,0.5,active_rate_hz,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,spike_count,3,0.0,0.0,True,EVALUATED
WT,WT_07,0.5,train_duration_ms,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,mean_isi_ms,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,median_isi_ms,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,cv_isi,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,early_isi_ms,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,late_isi_ms,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,adaptation_index,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,cycle_period_ms,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,x_range,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,y_range,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,z_range,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,mean_speed,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,peak_speed,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,mean_divergence,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,min_divergence,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,max_divergence,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,fraction_positive_divergence,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,cycle_arc_length,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,z_peak_phase,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.5,speed_peak_phase,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.75,firing_rate_hz,3,0.9816727269924674,1.166406579516416,False,EVALUATED
WT,WT_07,0.75,active_rate_hz,3,0.31724018711057195,0.645157900383107,False,EVALUATED
WT,WT_07,0.75,spike_count,3,0.9990224828933172,1.1720974161775188,False,EVALUATED
WT,WT_07,0.75,train_duration_ms,3,1.4924165691362297,1.5838738716470726,False,EVALUATED
WT,WT_07,0.75,mean_isi_ms,3,0.31755838352133153,0.6471035174180743,False,EVALUATED
WT,WT_07,0.75,median_isi_ms,3,0.20338690017317698,0.7854283683110252,False,EVALUATED
WT,WT_07,0.75,cv_isi,3,0.5632620541887684,1.9999999999933722,False,EVALUATED
WT,WT_07,0.75,early_isi_ms,3,0.15161667759673794,0.5784391340436703,False,EVALUATED
WT,WT_07,0.75,late_isi_ms,3,0.47037328358468267,0.5421153831205406,False,EVALUATED
WT,WT_07,0.75,adaptation_index,3,1.9999999999896976,1.9999999999896976,False,EVALUATED
WT,WT_07,0.75,cycle_period_ms,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.75,x_range,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.75,y_range,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.75,z_range,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.75,mean_speed,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.75,peak_speed,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.75,mean_divergence,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.75,min_divergence,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.75,max_divergence,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.75,fraction_positive_divergence,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.75,cycle_arc_length,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
WT,WT_07,0.75,z_peak_phase,0,,,False,NO_SUPPORTED_NEAR_OPT_ALTERNATIVE
