group,cell_id,solution,source,q,supported_by_observed_current_range,firing_rate_hz,active_rate_hz,spike_count,train_duration_ms,mean_isi_ms,median_isi_ms,cv_isi,early_isi_ms,late_isi_ms,adaptation_index,cycle_period_ms,x_range,y_range,z_range,mean_speed,peak_speed,mean_divergence,min_divergence,max_divergence,fraction_positive_divergence,cycle_arc_length,z_peak_phase,speed_peak_phase
WT,WT_03,best,best,0.5,True,78.80077527913565,80.48710723784218,79.54296874999974,975.6264842001204,12.479893245658618,12.555364439074264,0.03531850340988338,10.658611993809526,12.555414955473774,0.0818398334110266,12.55536474409018,2.411623883896369,5.321705984356699,0.18324538043372618,0.9936920157490872,8.127337488472893,-5.156550415788542,-8.228212294123738,1.6483126878829402,0.13869121287128666,12.34080767210188,0.17007812499999952,0.10503906249999977
WT,WT_03,alternative,r_LOW,0.5,True,82.27287228456144,86.30317171209084,83.04687499999972,950.5497640368935,11.646138603786582,11.637079146963417,0.02980277123500679,11.08013199441707,12.244486414250261,0.04965873508601965,11.644673652339263,2.887510468699287,7.305176842114867,0.0009556510182793633,1.437613062172928,12.3693642759456,-5.895351457139474,-10.207218013181157,2.1517615402546335,0.1337020420792077,16.575317646541297,1.0,0.11007812499999953
WT,WT_03,alternative,s_HIGH,0.5,True,83.7641054744042,86.72466544955026,84.5507812499997,963.0836768406531,11.593115329661176,11.464125386455336,0.08729062926653032,10.109861035860494,13.555243105221155,0.144561797106185,11.484766149448003,2.902532807272393,7.386564333517184,0.0028079045148379565,1.4826614097676605,12.647888135474359,-5.955041238514613,-10.354005711664605,2.168449530219314,0.1337020420792077,16.76222001700956,1.0,0.11503906249999976
WT,WT_03,alternative,kappa_I_HIGH,0.5,True,78.3223153097064,78.87347951282034,79.05468749999967,990.1053967694161,12.793701998838332,12.859723662418858,0.02520818789363142,11.378544214459552,12.859757552914616,0.060086217189476314,12.859728175373014,6.0892364880069625,27.599799799830958,1.302814753640502,4.6708557756044575,77.3937833685931,-11.75865127272122,-30.187130188785357,7.244436848246422,0.09394337871287198,59.21664874340926,0.15,0.11496093750000023
WT,WT_03,best,best,0.75,True,95.35732644394558,97.88613930579909,96.2675781249999,973.2243869949202,10.231883977551352,10.28746814261121,0.03196836497675526,8.65088742229366,10.287480495215112,0.0864408465119748,10.287470207610452,2.485108397213953,5.6086458107874995,0.16687827676877579,1.265240740723898,8.8540647575641,-4.845751172305567,-8.368261902853119,1.6316655094285935,0.16091042698019792,12.942017096201006,0.20251953124999988,0.12251953124999988
WT,WT_03,alternative,r_LOW,0.75,True,102.79121813919211,106.30664457534523,103.77148437499987,966.6098559448479,9.423395350929443,9.4197573417514,0.024191049796064512,9.046128535415729,9.813859672963668,0.04064472592736251,9.423639361775876,2.96368771371708,7.648063970798866,0.0008863851508968623,1.8415936626608647,13.424257171004566,-5.571982303007564,-10.319338656251615,2.145346161168468,0.14110844678217813,17.279589312779837,1.0,0.12251953124999988
WT,WT_03,alternative,s_HIGH,0.75,True,104.77217218128285,107.47446671345156,105.77148437499987,974.796552407367,9.321934107260255,9.266894077571312,0.06625425965920548,8.376739321068346,10.472463766714197,0.11094577354910098,9.276906166758733,2.989767241070687,7.831083303877837,0.0024560068416424516,1.908491044673656,13.863922175303745,-5.624666771184501,-10.468260508862217,2.175350625283198,0.1337020420792077,17.586287487759517,1.0,0.1325195312499999
WT,WT_03,alternative,kappa_I_HIGH,0.75,True,98.32875750708173,99.23804244792602,99.2675781249999,990.2347592802022,10.092318455183824,10.119719237056659,0.01631799064939357,9.29677519135294,10.119668026770631,0.04234998877826472,10.119721621739288,6.174582597137393,28.20607565397738,1.1280611171214256,5.948565172248313,79.5357878781003,-12.511972985502638,-29.940426230490893,7.076787990647499,0.09900990099009901,60.14444882360819,0.1525195312499999,0.11
WT,WT_04,best,best,0.25,True,26.99080795903658,28.74891915325249,26.814453124999886,894.86686556431,35.57031030156334,36.73469050917533,0.11431753397856449,27.292722737678428,36.734711436598346,0.14850203904421214,36.734690682120714,2.6628114348221805,6.148465384450117,0.09602600113802126,0.4252792507765016,9.168568908573752,-7.970510080028485,-9.950193740156507,1.9394160684881279,0.05203821163366327,14.371005391425102,0.0651171874999998,0.0425585937499999
WT,WT_04,alternative,b_HIGH,0.25,True,15.919072017380078,39.83216283143574,15.814453124999888,366.01198893796993,25.20703163874558,23.32858584174984,0.22817520750983966,19.861948282516398,34.48794456409182,0.2701695160291175,23.788619430883863,6.0822549501822625,27.716086608921426,0.019872764354935013,2.483393267862264,73.46742357042488,-9.645812021005304,-29.534179746887418,6.071101314764673,0.06677366955445554,59.316780837436916,1.0,0.09
WT,WT_04,alternative,r_LOW,0.25,True,4.307879428288397,41.76769019573077,4.2792968749999485,78.74732241941598,23.942425206739223,23.646001135175794,0.12470859283004779,22.674280107211036,25.309378330121884,0.054180777281449856,23.964704743558517,5.295847711018322,21.57833861727976,0.11436953289506331,2.006722610143216,51.54143587659645,-9.398184126248273,-24.94346077952113,5.428469164047011,0.06677366955445554,46.48927451823781,0.7697265625000091,0.08
WT,WT_04,alternative,r_HIGH,0.25,True,38.55373931770903,41.072978342688614,38.30273437499991,907.3986715792483,24.547184115771266,24.61899512265766,0.016640910135257588,23.735271312452298,24.618980158423472,0.018427367985211975,24.61899512265766,2.6670523538786415,6.3005288723152955,0.1519959426428156,0.6039948276712489,9.399772517867698,-7.278272385296489,-9.849070765928687,2.035822841335415,0.07184019183168307,14.559285484787624,0.09255859374999989,0.06255859374999989
WT,WT_04,alternative,s_HIGH,0.25,True,14.163692135009855,38.78872969624575,14.070312499999877,331.72620570700184,25.832608797195427,24.345904878234403,0.19702761786389358,20.888755991245684,33.554550781547945,0.2330173929202209,24.877502269183466,5.697052972701599,26.46361903724449,0.021223506920455996,2.2379836154348967,56.71392471837392,-9.408443581462356,-28.131966294299353,5.988689417776552,0.06930693069306931,55.99693144490102,1.0,0.09
WT,WT_04,alternative,kappa_I_LOW,0.25,True,48.59482319491441,55.432123398636854,48.27929687499995,852.4803445058368,18.04841400304895,18.053260169986164,0.00536505709040414,17.84222800051601,18.18702389520559,0.009522756262051974,18.053265680156407,2.753166977936939,6.744793845288745,0.021600232610427497,0.8574217227369394,10.670488334417307,-6.65503773162063,-9.99085853784482,2.0419584468882355,0.09164217202970287,15.315941323620919,0.12,0.08
WT,WT_04,best,best,0.5,True,47.84121971529232,49.454329929949324,48.53515624999991,959.9889739903981,20.347524114716496,20.743632363651102,0.07083098931594535,15.241032351871372,20.743727152649328,0.15265388436708702,20.74364027904301,2.700628799930997,6.577834978457969,0.07400343848414657,0.7370792206997696,10.32668289103244,-6.920722462598965,-9.92719460757104,2.035484793540481,0.0841970915841583,15.024692327189792,0.1050390624999999,0.0650390624999999
WT,WT_04,alternative,b_HIGH,0.5,True,46.38050874251826,51.760786264069615,47.05468749999986,884.5919667229487,19.441695394158483,18.084797453227413,0.23441413873712558,14.527707465873972,30.986488728040207,0.3532423391749946,18.206896626705202,6.10698249988273,28.071011462706252,0.0114808470295489,3.2871958655414826,78.3777707855936,-10.679723037021962,-29.355541730755473,6.295997496488078,0.06930693069306931,59.61193130665516,1.0,0.09
WT,WT_04,alternative,r_LOW,0.5,True,44.90546421672238,46.439887369540756,45.558593749999844,956.6781949017833,22.024299025192647,23.232642732271774,0.12635300242448574,15.04537737875217,24.678325541042334,0.23218133245507905,23.30356503164074,5.288943839047075,21.836244838232766,0.14260353465393497,2.127001606879064,49.119843568159716,-9.55728534303717,-25.047609739382146,5.747745259105258,0.06930693069306931,46.84013313678436,0.1050390624999999,0.09
WT,WT_04,alternative,r_HIGH,0.5,True,56.70582042308943,58.97781054470699,57.52734374999993,958.297070599966,17.015245500779066,17.06068063411263,0.016027662163405322,16.21318326886034,17.060759743264246,0.0255434366553593,17.060682250444035,2.7316988231736428,6.617712100732162,0.12837238746936333,0.8914516886737286,10.37088403388557,-6.607077847225658,-9.94849139022146,2.0189082511168146,0.10399907178217811,15.029711300230375,0.1250390624999999,0.0850390624999999
WT,WT_04,alternative,s_HIGH,0.5,True,47.35909390870824,50.11231217498502,48.04687499999987,936.6136874287558,20.17988915618938,19.061915628065698,0.21610832138757335,15.009308477187044,30.964228177245175,0.32913468064557916,19.18796796022715,5.922069675695258,26.07052880113739,0.01366844987050824,2.9432668912408,70.7926966461512,-10.36920507985642,-28.22089434145477,6.339057736936785,0.06439511138613851,56.07995205852726,0.1150390624999999,0.09
WT,WT_04,alternative,kappa_I_LOW,0.5,True,56.69148687006761,61.35172711631012,57.51171874999997,920.9967684929628,16.306338162813528,16.315720611492665,0.00393485059166538,16.108739259961066,16.35032860093875,0.0074227028081423375,16.315721480510046,2.7662371901642464,6.821748416149585,0.02061602311390486,0.9595547823367566,10.929562396874271,-6.487974209278989,-10.03656599035494,2.0657374930584247,0.10399907178217811,15.521587015087123,0.13,0.0850390624999999
WT,WT_04,best,best,0.75,True,63.51434927075274,65.48730795358982,64.26367187499963,965.8672905077393,15.301092657440915,15.530035281262903,0.055817131837895564,11.753036646535149,15.530164368473864,0.13832813095238328,15.530036558764962,2.7689164525229653,6.764266639949599,0.0646565928592856,1.0121996865207492,11.304206173249463,-6.4168167903457025,-10.045417683527996,2.09332081868912,0.10645498143564305,15.554168281142719,0.1375195312499995,0.08751953124999948
WT,WT_04,alternative,b_HIGH,0.75,True,68.21004591631105,69.28862438311792,69.01562499999957,981.2892274086629,14.460862755712519,14.2996983610189,0.11236591510539629,12.026056681005905,17.483482858413282,0.18401726522197362,14.2996983610189,6.020577563723033,28.46764361778283,0.00922487879622205,4.2566045940145685,76.75951155192524,-11.501734752414558,-29.527545820128076,6.687468292172542,0.08166383044554507,60.59908686890142,0.12751953124999948,0.09
WT,WT_04,alternative,r_LOW,0.75,True,66.9745542873188,68.14829061279612,67.76757812499953,979.2423202755199,14.710296940836093,15.104616121116957,0.05600578994501679,11.89087169458762,15.118968568703183,0.1191659711074533,15.10398622004992,5.340677373260747,22.20257483456226,0.11110500736872155,3.202378612146614,56.911674483892064,-10.573098522515194,-25.141936172735385,5.892773337956106,0.08665300123762323,48.057615008651794,0.12751953124999948,0.09
WT,WT_04,alternative,r_HIGH,0.75,True,71.4226003034868,73.47130637417365,72.26367187499963,969.7086184636131,13.628859080047658,13.662789255357255,0.015210570234439124,12.874567250569095,13.662838214078135,0.02972919420975218,13.662789255357263,2.78006989466725,6.865074597751945,0.1153985703410099,1.1480404445580483,11.374968172870078,-6.228888969601291,-10.070479757912409,2.022238683983204,0.11635597153465294,15.570840740891253,0.14751953124999947,0.09751953124999949
WT,WT_04,alternative,s_HIGH,0.75,True,67.22151453721929,68.6235946205953,68.01562499999957,976.1778069602366,14.600221414516879,14.638116577993749,0.09175516632142064,12.33093823063055,16.740282137229777,0.15104032534602838,14.638116577993749,5.858266714620989,26.88109402411756,0.012615774804400752,3.9308565594532094,72.26283665640423,-11.229111515786784,-28.488975832561373,6.558496561893805,0.07920792079207921,57.40816158062948,0.12751953124999948,0.09
WT,WT_04,alternative,kappa_I_LOW,0.75,True,63.513658891262935,66.67600956775475,64.25585937499984,948.6193770959165,15.001003868243522,14.988118218751957,0.013501409298994353,14.784568617083023,15.476482868233527,0.0229205658648456,14.988120928641289,2.777599064163145,6.9089209097967,0.01981638786663958,1.0560969950662507,11.470743595989301,-6.350029089152685,-10.079591412965291,2.0583201311456585,0.10645498143564305,15.711284881123088,0.14,0.09
WT,WT_06,best,best,0.25,True,67.39810524145369,70.01699157817947,67.95312500000011,956.2333156002425,14.283332166774125,14.409106159576563,0.03506658416837116,12.15716776724748,14.409113700286012,0.08476632631333089,14.409106159576563,2.6653375650496076,6.401810804771026,0.04050538076015253,1.0170308382095217,10.13576512275288,-5.934060578047091,-9.379506853091751,1.9057758756163614,0.10891089108910891,14.571675938827974,0.14988281250000027,0.08994140625000013
WT,WT_06,alternative,b_HIGH,0.25,True,66.39473191748856,68.59675024741028,66.94140625000014,961.2862646378372,14.580104608528476,14.806803102482359,0.030376124380251696,13.25572019298534,14.874363171725347,0.05751310165503762,14.806803102482359,6.288554929387642,30.95490929186913,0.06729013023056989,4.434257608384274,78.94765123121655,-11.671966125616937,-31.687618795058782,7.900152819369222,0.07914990717821796,65.44853374624145,0.12994140625000014,0.09
WT,WT_06,alternative,r_LOW,0.25,True,66.39473191748856,68.70879492126915,66.94140625000014,959.7217014713174,14.556430473548776,14.746709404075219,0.026128851706197904,13.31240952939102,14.76991396627852,0.051874039392005675,14.746709404075219,6.359443232339103,31.489542575345588,0.08832199248623848,4.5100526187443934,78.72644667808538,-11.737963000763612,-31.993416145019452,8.115407163139636,0.07920792079207921,66.44953296712978,0.12994140625000014,0.1
WT,WT_06,alternative,r_HIGH,0.25,True,62.427420887637766,64.48264735273492,62.941406250000135,960.5875759733533,15.510752551478548,15.552542930824693,0.015432361822948458,14.707163566843638,15.552610094556005,0.02793817642434655,15.552542930824693,4.5566095339764345,16.203241336556104,0.69367485310268,2.2702134276895087,35.52650122949297,-9.717625821093915,-20.46449736914629,4.341777538071611,0.06942295792079183,35.13460215812334,0.12994140625000014,0.1
WT,WT_06,alternative,s_HIGH,0.25,True,52.49182496325714,54.25981401457327,52.92382812500017,956.9225311016552,18.437601081142475,18.08348048024265,0.12142567685848062,15.345186108727166,22.771010805246107,0.1947065898422779,18.084399859483902,3.1976058242059167,8.729220614853691,0.004220350318690177,1.1106931130229156,15.549718449656073,-7.710659451773084,-12.638347158157542,2.6354188342781004,0.08899288366336659,19.687516046621326,1.0,0.07988281250000027
WT,WT_06,best,best,0.5,True,87.51959152728239,89.53083083225663,87.97656250000004,971.4703074832927,11.169553757922737,11.249401752748321,0.028975917414997342,9.603438501113807,11.24947734554366,0.07893510129986295,11.249401752748321,2.74294174705413,6.721303286642269,0.0361410756515783,1.359998117224229,11.060571040585367,-5.539616037019485,-9.523297297120807,1.9479513116011946,0.13857518564356444,15.242665997193228,0.17996093750000008,0.11
WT,WT_06,alternative,b_HIGH,0.5,True,88.51439575145358,89.88876026172808,88.97656250000004,978.7276354002131,11.125090604344646,11.223771623767025,0.01764277921450608,10.465217989746378,11.240415280670105,0.03571310826367292,11.223771623767025,6.458589487328954,31.370790986652903,0.058701837731085366,5.910485282995087,88.50993620923407,-12.572575324496958,-31.55183917191764,7.735838180693774,0.07924659653465338,66.29490567251511,0.14,0.1
WT,WT_06,alternative,r_LOW,0.5,True,88.51439575145358,90.08677004602465,88.97656250000004,976.5763502650232,11.10063657996503,11.178925282003513,0.014992916596477272,10.486467280260943,11.183677517673068,0.0321728979893762,11.178925282003513,6.503845465472314,31.82482709514343,0.07681774248170652,6.010575170440774,90.0933905563011,-12.661830354348693,-31.870971119713342,7.905572837665446,0.07924659653465338,67.2130852326023,0.14,0.1
WT,WT_06,alternative,r_HIGH,0.5,True,88.5066690181928,90.00119195168551,88.96875000000007,977.4168843284729,11.111339448621884,11.135843949380071,0.013633700718181558,10.451584108476332,11.135847818816861,0.03169790620298307,11.135843949380071,4.671303331374952,16.729407112079393,0.567511929140575,3.2843836499012418,38.76167805047253,-9.805076868416027,-20.489831792235808,4.492217026999448,0.09900990099009901,36.48241797345997,0.14996093750000009,0.10996093750000008
WT,WT_06,alternative,s_HIGH,0.5,True,85.51452961241843,87.06404052374754,85.96093750000009,975.8445579778746,11.486508616587063,11.412226085713987,0.07361985555447302,10.20115275713965,13.042354149836234,0.1222273403949951,11.412226085713987,3.3833865908539265,9.654607967187895,0.003162768681572872,1.8972727436815844,18.318344813853738,-7.059232610683274,-12.864830979401805,2.7318760434398857,0.10891089108910891,21.54665594933991,1.0,0.10996093750000008
WT,WT_06,best,best,0.75,True,103.87975063958572,106.33158921368336,104.99023437500003,977.980889120967,9.404592503205745,9.46207418269425,0.025083178794440397,8.170599745257798,9.46206823573211,0.0732427598294634,9.462077781534193,2.7961464719665323,7.001516810074075,0.03330629725328207,1.6780426117768206,12.011577860894338,-5.273692949809866,-9.628369774231693,1.9341117754247303,0.1485148514851485,15.834879773897292,0.20998046875000004,0.12998046875000005
WT,WT_06,alternative,b_HIGH,0.75,True,105.85665493459344,106.4559739744764,106.98828125000003,995.6059429260818,9.393600803282624,9.463656960570283,0.015025763793048515,8.894692942925694,9.473275307496195,0.031499450346639896,9.463656960570283,6.409423311678301,31.546595807584584,0.05400918468979259,7.039048903210751,90.5853126025326,-12.996769214026068,-31.28981418247446,7.924139366010635,0.09899056311881194,66.70159106379413,0.15,0.1
WT,WT_06,alternative,r_LOW,0.75,True,105.85665493459344,106.60868840991235,106.98828125000003,994.1797402296685,9.380144212579511,9.435305626216595,0.012826497717840996,8.911326543495491,9.43783395446004,0.028693754515380254,9.435305626216595,6.454187701123854,31.978184043240304,0.07071885297405847,7.1550435409013655,91.97919395391715,-13.097749555547406,-31.605641807905165,7.999748046880224,0.09899056311881194,67.58072283939393,0.15,0.1
WT,WT_06,alternative,r_HIGH,0.75,True,111.78931045438881,112.39872223814204,112.98437500000004,996.3126536717817,8.896975142070318,8.915144895681772,0.013039318252769471,8.294517680438933,8.915128058774268,0.03606196377952574,8.915144903249322,4.738844371928481,17.152020838203264,0.5037412697714053,4.190432987940648,41.02471581763265,-9.69881379275685,-20.39156212707548,4.550659536591248,0.10891089108910891,37.34521436259277,0.17,0.11998046875000004
WT,WT_06,alternative,s_HIGH,0.75,True,113.76621474939653,115.20408925333032,114.98242187500004,989.3955582721529,8.680360710661164,8.651015079158531,0.055820172868758226,7.915590602086295,9.554034918438575,0.09378685499493461,8.651015079158531,3.4861029395653373,10.210147950334422,0.002693764277998389,2.6228539443288224,20.279704045341045,-6.640338865694653,-12.936657468765045,2.731279999932924,0.12869353341584164,22.641413007886626,1.0,0.12998046875000005
WT,WT_07,best,best,0.25,True,18.737181345122984,,1.0,,,,,,,,,,,,,,,,,,,,
WT,WT_07,alternative,r_HIGH,0.25,True,18.737181345122984,,1.0,,,,,,,,,,,,,,,,,,,,
WT,WT_07,alternative,s_LOW,0.25,True,18.737181345122984,,1.0,,,,,,,,,,,,,,,,,,,,
WT,WT_07,alternative,s_HIGH,0.25,True,18.737181345122984,,1.0,,,,,,,,,,,,,,,,,,,,
WT,WT_07,best,best,0.5,True,20.8068652912798,,1.0039062499999665,,,,,,,,,,,,,,,,,,,,
WT,WT_07,alternative,r_HIGH,0.5,True,20.8068652912798,,1.0039062499999665,,,,,,,,,,,,,,,,,,,,
WT,WT_07,alternative,s_LOW,0.5,True,20.8068652912798,,1.0039062499999665,,,,,,,,,,,,,,,,,,,,
WT,WT_07,alternative,s_HIGH,0.5,True,20.8068652912798,,1.0039062499999665,,,,,,,,,,,,,,,,,,,,
WT,WT_07,best,best,0.75,True,6.3678322930921585,47.53305151260771,5.9921874999999325,105.12135106356703,21.045682396569646,18.737365654930798,0.3017520442833081,16.647363866815862,24.67456201244381,0.19413209413131052,,,,,,,,,,,,,
WT,WT_07,alternative,r_HIGH,0.75,True,2.174798473115336,65.4552695740241,2.0,15.278204925901953,15.278204925901953,15.278204925901953,0.0,15.278204925901953,15.278204925901953,0.0,,,,,,,,,,,,,
WT,WT_07,alternative,s_LOW,0.75,True,24.188226027993654,24.346289234079933,22.95898437499965,905.3545013386762,41.17839067191915,42.97119122573649,0.16913550120203558,30.195129523340288,43.02506723601841,0.1750115677530469,,,,,,,,,,,,,
WT,WT_07,alternative,s_HIGH,0.75,True,4.271315383103747,51.616204861636206,3.9960937499999662,58.08185103725135,19.378418588678382,17.950165260033298,0.2264772091845014,19.378418588678382,19.378418588678382,0.0,,,,,,,,,,,,,
WT,WT_08,best,best,0.25,True,78.76451917134901,93.11514784368508,58.171875000000114,623.5844530617225,10.75672945528679,10.846770605294335,0.026957253436053194,10.111671852754547,11.226804467135715,0.05167095453416902,10.849078965509149,2.683015565430946,6.499829071965265,0.0015972386471584839,1.3703184936299286,10.599908429052634,-5.239928760155086,-9.132619660524327,1.9130206563639118,0.1531752784653465,14.769841903762112,0.19941406249999993,0.11470703124999997
WT,WT_08,best,best,0.5,True,81.78202139418337,103.48242027399743,23.273437499999957,215.43007370898763,9.664259395412271,9.685065373320894,0.016183086216397226,9.403781829807958,9.871877280827459,0.024270175470244994,9.685065373320894,2.7143857532879805,6.68922257374054,0.0022879134144888494,1.5691832455692527,11.199078031943897,-5.072850077612731,-9.205425580683514,1.8951165395349445,0.16812345297029707,15.16066746005009,0.9845703125000024,0.12980468750000004
WT,WT_08,best,best,0.75,True,71.81561471722117,112.54708908994243,10.548828125000028,85.43756580129875,8.890497594066147,8.894134265037447,0.007552072611852661,8.807297967028214,8.96906020654122,0.009016069599260396,8.894134265037447,2.756883609331878,6.816716034210065,0.002959174973274839,1.745153541527987,11.614294360078768,-4.948195567384104,-9.261617829971774,1.9172613100283853,0.16831683168316833,15.473907079802458,1.0,0.13490234374999996
WT,WT_09,best,best,0.25,False,,,,,,,,,,,,,,,,,,,,,,,
WT,WT_09,alternative,b_HIGH,0.25,False,,,,,,,,,,,,,,,,,,,,,,,
WT,WT_09,alternative,r_LOW,0.25,False,,,,,,,,,,,,,,,,,,,,,,,
WT,WT_09,alternative,r_HIGH,0.25,False,,,,,,,,,,,,,,,,,,,,,,,
WT,WT_09,alternative,s_HIGH,0.25,False,,,,,,,,,,,,,,,,,,,,,,,
WT,WT_09,alternative,kappa_I_HIGH,0.25,False,,,,,,,,,,,,,,,,,,,,,,,
WT,WT_09,best,best,0.5,True,69.52355295566515,73.56300935505463,70.56640625000011,945.3516823565172,13.615725933654865,14.230008961669824,0.11039569933834718,10.2761602948773,15.090891077742162,0.18943300880087335,14.243607154118385,2.6599542471755435,6.321598082095549,0.004138663948192847,1.0372395153158291,9.939690674722119,-5.863018868306338,-9.333569061956942,1.9616629134629344,0.1188118811881188,14.54908279334495,0.15652343750000017,0.09652343750000017
WT,WT_09,alternative,b_HIGH,0.5,True,74.74984605911347,78.3672297033156,75.87109375000016,954.9960638478094,12.792399226515899,12.811632386726242,0.006410406304415363,12.430356463673,12.811711812883958,0.015047719354797203,12.811632386726242,6.406990963236373,30.550314965999508,0.3666886380830459,5.105964366442171,87.64020732138582,-12.178561514098478,-31.456058862355043,7.985371535112937,0.08265006188118795,64.9849174107989,0.13652343750000018,0.1
WT,WT_09,alternative,r_LOW,0.5,True,63.7854064039412,68.52270601634156,64.74218750000031,926.5623468512513,14.739882767312192,12.920506391716295,0.3553885054472933,9.82101524904322,30.593141694869267,0.5033000521823865,12.95884463117628,2.8445424208537236,7.071512273515025,0.008584559929007148,1.2697896900870054,12.388634661207886,-6.415096618603566,-10.714210072339037,2.1778364262258405,0.10546875000000017,16.121817583495293,1.0,0.10652343750000018
WT,WT_09,alternative,r_HIGH,0.5,True,64.21259236453221,67.16769436904812,65.17578125000018,955.0798504521504,14.980990119581866,15.050534306546037,0.024162474133912745,13.650265402992728,15.050513639427896,0.048662975056378226,15.050539707611373,4.739427742745611,17.41923273787475,0.7300053100260868,2.5359039964866854,40.71588975617551,-9.956134280697945,-21.522314209819548,4.787877068142072,0.08566676980198037,37.82505812959014,0.13652343750000018,0.1
WT,WT_09,alternative,s_HIGH,0.5,True,52.69011699507412,55.320769259846934,53.48046875000023,947.9025426416806,18.321304968126157,17.484230179107012,0.18144617269650298,14.165613600643065,25.69499474022302,0.28378175376315673,17.484230179107012,3.0884839803786526,7.994817858776818,0.005634893631826102,1.0819259429585615,13.406822639980563,-7.464475731526069,-12.088934039474672,2.516202508012244,0.09212561881188154,18.291172473007336,1.0,0.08304687500000035
WT,WT_09,alternative,kappa_I_HIGH,0.5,True,63.87007389162582,66.8664138801053,64.82812500000021,953.736870871329,15.054792288994975,15.120856745741564,0.02513453252448022,13.762594809473041,15.120844878930725,0.047023681497987774,15.120856745741564,4.268538013329488,14.39753040117433,0.8635058066254373,2.1218729486221735,31.146268205354367,-9.448214234987983,-19.089605520426403,4.077057129899636,0.0891089108910891,31.704760772101583,0.13652343750000018,0.1
WT,WT_09,best,best,0.75,True,80.21640808908398,84.05818954325693,74.43359375000006,884.9536947310504,11.947495223109131,12.390956670094223,0.093141263795634,9.419065917464513,13.055791354293858,0.16115028844470328,12.390956670094223,2.694458302259216,6.565676251793398,0.004128245822696914,1.225951213429546,10.772029428257479,-5.640708386223066,-9.413046132687809,1.9942970795241521,0.13194229579207917,14.994030846261982,0.3053613281249984,0.10326171874999997
WT,WT_09,alternative,b_HIGH,0.75,True,86.58425698456506,90.28385857691597,80.61816406250006,890.3040579721749,11.102699480475406,11.117136691707765,0.005501633433120872,10.826276714151712,11.1172421536109,0.013258553754417706,11.117136691707813,6.409284489262398,30.982951082750144,0.34075393945297516,5.912754162648063,88.7209044172267,-12.623358866330639,-31.520822753452965,8.010103413665568,0.09072362314356433,65.57511738998447,0.141630859375,0.1
WT,WT_09,alternative,r_LOW,0.75,True,89.87088832545346,94.49471486506033,82.06445312500003,882.8616924153566,10.784078809778526,10.1677261313795,0.2027618210462141,8.089701814294447,16.26374197136388,0.3224410435993461,10.202147069299532,2.9937302253716913,7.887855763253264,0.007270862583184244,1.7614677475944953,14.11049605155533,-6.032654734909573,-10.824302793545014,2.244758750705607,0.13194229579207917,17.636408386093404,1.0,0.12326171874999996
WT,WT_09,alternative,r_HIGH,0.75,True,80.510150771901,83.36226553422391,74.59667968750006,895.771275036401,12.059886839917018,12.108673879462883,0.02157150079205911,11.006163303328456,12.108733848927569,0.04774790153093815,12.108682879740714,4.764693137022829,17.91338547325686,0.6400208028141537,3.218243615734372,42.24919436597163,-10.098810605226348,-21.533369301869673,4.781111514742535,0.09072362314356433,38.70857637876182,0.14326171874999996,0.10163085937499998
WT,WT_09,alternative,s_HIGH,0.75,True,73.37199748777175,76.1300283027654,67.22753906250003,892.5776900415342,13.338071966154237,13.062941853501458,0.11701824632859675,11.134281872985525,16.570194277083292,0.19029042778376348,13.062941853501458,3.219001806606389,8.744975041351529,0.004626928612642898,1.5541996555841289,15.92675434938625,-7.032856351592818,-12.24541942612582,2.5568400023262803,0.11052560334158414,19.791112447031697,1.0,0.10326171874999997
WT,WT_09,alternative,kappa_I_HIGH,0.75,True,80.803893454718,83.95227589451315,74.75976562500006,892.3117825431326,11.984277775040754,12.032801144336386,0.023590320452260647,10.897063929768853,12.032847956287416,0.04965437689789572,12.032804948196572,4.3805392682140845,15.063020218145807,0.7478406497373096,2.7542617231555293,32.53041468028603,-9.459526025263415,-19.181254387456455,4.117050783076419,0.09233833539603956,32.90644079674048,0.15163085937499998,0.10163085937499998
WT,WT_10,best,best,0.25,True,22.171107128196063,,19.764648437499947,,,,,,,,,,,,,,,,,,,,
WT,WT_10,best,best,0.5,True,48.145012315270634,50.115348960513415,48.867187499999694,953.8264711284946,20.600637390836987,20.98915590437555,0.09158984034011772,15.24438332154751,20.989166550684914,0.16177418707243504,20.989161731146368,2.3544309871528015,4.944759115905115,0.32893781468191197,0.6169748426009387,7.2153857931123975,-6.298627787541477,-8.537678078941466,1.663670876148638,0.08771658415841517,12.412217971737988,0.10859374999999931,0.0714453124999995
WT,WT_10,best,best,0.75,True,73.19122834019936,75.61863130562878,74.00390624999982,965.0199977199485,13.319891588999186,13.496136114461617,0.06708850229031095,9.463612895970307,13.496172346847217,0.17556102990448053,13.4961415795121,2.409230980381511,5.2131687879170965,0.2654493568973876,0.9265742540421088,7.952563704605731,-5.395719606642822,-8.325006434135028,1.6762882501580836,0.12588954207920766,12.313291278952263,0.1607226562499996,0.10357421874999988
WT,WT_11,best,best,0.25,True,38.32995427717363,48.24358768072594,22.64453124999973,415.12517831599837,20.876758420063474,20.30177988229126,0.12208620839799567,18.442806663350176,25.67570528716426,0.16466097481113615,20.30177988229126,2.806545561688958,6.925835166054326,0.006617835806683773,0.7970881341429005,10.611983678891008,-7.028745267886961,-10.4608065910728,2.161607524154499,0.08609220297029692,15.754021928921837,1.0,0.06695312499999988
